gewest;drg_36;drg_beschrijving;mdc_36;soort_drg;klassieke_hospitalisatie;daghospitalisatie
Waals Gewest;591;591 Pasgeborene, geboortegewicht 500-749g zonder majeure procedure;15;Medisch;25;0
Waals Gewest;593;593 Pasgeborene, geboortegewicht 750 - 999g zonder majeure procedure;15;Medisch;86;0
Waals Gewest;602;602 Pasgeborene, geboortegewicht 1000-1249g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;66;0
Waals Gewest;603;603 Pasgeborene, geboortegewicht 1000-1249g met of zonder andere significante aandoening;15;Medisch;8;0
Waals Gewest;607;607 Pasgeborene, geboortegewicht 1250-1499g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;113;0
Waals Gewest;608;608 Pasgeborene, geboortegewicht 1250-1499g met of zonder andere significante aandoening;15;Medisch;38;0
Waals Gewest;609;609 Pasgeborene, geboortegewicht 1500-2499g met majeure procedure;15;Chirurgisch;17;0
Waals Gewest;611;611 Pasgeborene, geboortegewicht 1500-1999g met majeure anomalie;15;Medisch;57;0
Waals Gewest;612;612 Pasgeborene, geboortegewicht 1500-1999g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;120;0
Waals Gewest;613;613 Pasgeborene, geboortegewicht 1500-1999g met congenitale of perinatale infecties;15;Medisch;9;0
Waals Gewest;614;614 Pasgeborene, geboortegewicht : 1500-1999g met of zonder andere significante aandoening;15;Medisch;144;0
Waals Gewest;621;621 Pasgeborene, geboortegewicht 2000-2499g met majeure anomalie;15;Medisch;52;0
Waals Gewest;622;622 Pasgeborene, geboortegewicht 2000-2499g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;126;0
Waals Gewest;623;623 Pasgeborene, geboortegewicht 2000-2499g met congenitale of perinatale infecties;15;Medisch;20;0
Waals Gewest;625;625 Pasgeborene, geboortegewicht 2000-2499g, hier geboren, met andere significante aandoening;15;Medisch;76;0
Waals Gewest;626;626 Pasgeborene, geboortegewicht 2000-2499g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;206;0
Waals Gewest;630;630 Pasgeborene, geboortegewicht > 2499g met majeure cardiovasculaire procedures;15;Chirurgisch;13;0
Waals Gewest;631;631 Pasgeborene, geboortegewicht > 2499g met andere majeure procedure;15;Chirurgisch;29;0
Waals Gewest;633;633 Pasgeborene, geboortegewicht > 2499g met majeure anomalie;15;Medisch;143;0
Waals Gewest;634;634 Pasgeborene, geboortegewicht > 2499g  met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;297;0
Waals Gewest;636;636 Pasgeborene, geboortegewicht > 2499g met congenitale of perinatale infecties;15;Medisch;75;0
Waals Gewest;639;639 Pasgeborene, geboortegewicht > 2499g hier geboren, met andere significante aandoening;15;Medisch;198;0
Waals Gewest;640;640 Pasgeborene, geboortegewicht > 2499g normale pasgeborene of met andere problemen;15;Medisch;803;< 5
Waals Gewest;650;650 Splenectomie;16;Chirurgisch;33;< 5
Waals Gewest;651;651 Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;242;261
Waals Gewest;660;660 Majeure hemato/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;1 319;989
Waals Gewest;661;661 Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;392;631
Waals Gewest;662;662 Crisis van sikkelcelanemie;16;Medisch;308;32
Waals Gewest;663;663 Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;3 624;6 933
Waals Gewest;680;680 Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;294;15
Waals Gewest;681;681 Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;834;426
Waals Gewest;690;690 Acute leukemie;17;Medisch;367;1 531
Waals Gewest;691;691 Lymfoom, myeloom en niet-acute leukemie;17;Medisch;947;1 730
Waals Gewest;692;692 Radiotherapie;17;Medisch;160;135
Waals Gewest;694;694 Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;891;5 460
Waals Gewest;695;695 Chemotherapie voor acute leukemie;17;Medisch;365;3 573
Waals Gewest;696;696 Andere chemotherapie;17;Medisch;3 856;149 910
Waals Gewest;710;710 Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;636;36
Waals Gewest;711;711 Postoperatieve, posttraumatische en andere infecties van hulpmiddel met operatiezaal procedures;18;Chirurgisch;652;83
Waals Gewest;720;720 Septicemie en gedissimineerde infecties;18;Medisch;4 098;8
Waals Gewest;721;721 Postoperatieve, posttraumatische en andere infecties van hulpmiddel;18;Medisch;1 275;54
Waals Gewest;722;722 Koorts;18;Medisch;1 205;19
Waals Gewest;723;723 Virale ziekte;18;Medisch;1 710;25
Waals Gewest;724;724 Andere infectieuze en parasitaire ziekten;18;Medisch;922;70
Waals Gewest;740;740 Diagnose van mentale ziekte met operatiezaal procedure;19;Chirurgisch;152;29
Waals Gewest;750;750 Schizofrenie;19;Medisch;205;31
Waals Gewest;751;751 Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;695;< 5
Waals Gewest;752;752 Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;164;0
Waals Gewest;753;753 Bipolaire stoornissen;19;Medisch;409;10
Waals Gewest;754;754 Depressie, behalve majeure depressieve stoornis;19;Medisch;698;6
Waals Gewest;755;755 Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;688;6
Waals Gewest;756;756 Toestanden van acute angst en delirium;19;Medisch;1 783;5
Waals Gewest;757;757 Organische stoornissen van geestelijke gezondheid;19;Medisch;365;66
Waals Gewest;758;758 Gedragsstoornissen;19;Medisch;287;12
Waals Gewest;759;759 Eetstoornissen;19;Medisch;148;< 5
Waals Gewest;760;760 Andere stoornissen van mentale gezondheid;19;Medisch;1 818;154
Waals Gewest;770;770 Misbruik en afhankelijkheid van alcohol en drugs, ontslag tegen medisch advies;20;Medisch;217;0
Waals Gewest;772;772 Afhankelijkheid van alcohol en drugs met revalidatie of revalidatie-/detoxificatietherapie;20;Medisch;752;0
Waals Gewest;773;773 Misbruik en afhankelijkheid van opiaten;20;Medisch;234;< 5
Waals Gewest;774;774 Misbruik en afhankelijkheid van cocaïne;20;Medisch;236;< 5
Waals Gewest;775;775 Misbruik en afhankelijkheid van alcohol;20;Medisch;2 848;10
Waals Gewest;776;776 Misbruik en afhankelijkheid van andere drugs;20;Medisch;259;< 5
Waals Gewest;792;792 Extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;349;30
Waals Gewest;793;793 Matig extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;765;245
Waals Gewest;794;794 Niet extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;240;186
Waals Gewest;810;810 Hemorragie of hematoom door complicatie;21;Medisch;617;43
Waals Gewest;811;811 Allergische reacties;21;Medisch;333;< 5
Waals Gewest;812;812 Vergiftiging door geneesmiddellen;21;Medisch;1 731;14
Waals Gewest;813;813 Andere complicaties van behandeling;21;Medisch;1 241;424
Waals Gewest;815;815 Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;1 106;32
Waals Gewest;816;816 Toxische effecten van niet-medische substanties;21;Medisch;448;6
Waals Gewest;817;817 Overdosis;21;Medisch;2 666;< 5
Waals Gewest;841;841 Extensieve derdegraadsbrandwonden met huidgreffe;22;Chirurgisch;9;0
Waals Gewest;842;842 Brandwonden met huidgreffe behalve extensieve derdegraadsbrandwonden;22;Chirurgisch;78;40
Waals Gewest;843;843 Extensieve derde graad of ¿'full thickness¿' brandwonden zonder huidgreffe;22;Medisch;< 5;0
Waals Gewest;844;844 ¿'Partial thickness¿' brandwonden zonder huidgreffe;22;Medisch;151;14
Waals Gewest;850;850 Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;2 553;12 224
Waals Gewest;860;860 Revalidatie;23;Medisch;3 982;10
Waals Gewest;861;861 Tekens, symptomen en andere factoren met invloed op gezondheidstoestand;23;Medisch;12 612;46 538
Waals Gewest;862;862 Andere nazorg en convalescentie;23;Medisch;7 023;12 039
Waals Gewest;863;863 Neonatale nazorg;23;Medisch;331;0
Waals Gewest;890;890 HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;41;0
Waals Gewest;892;892 HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;56;< 5
Waals Gewest;893;893 HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;13;0
Waals Gewest;894;894 HIV met één significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;61;16
Waals Gewest;910;910 Craniotomie voor multipele significante traumata;25;Chirurgisch;45;0
Waals Gewest;911;911 Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;55;< 5
Waals Gewest;912;912 Musculoskeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;398;< 5
Waals Gewest;930;930 Multipele significante traumata zonder operatiezaal procedures;25;Medisch;414;< 5
Waals Gewest;950;950 Extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;1 315;413
Waals Gewest;951;951 Matig uitgebreide procedure zonder verband met hoofddiagnose;00;Chirurgisch;1 877;732
Waals Gewest;952;952 Niet-extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;1 015;672
Waals Gewest;955;955 Hoofddiagnose niet geldig als ontslagdiagnose;00;Andere;11;6
Waals Gewest;956;956 Niet te groeperen verblijf;00;Andere;50;19
Waals Gewest;MMM;MMM Daghospitalisatie;SS;Andere;0;198
Brussels Hoofdstedelijk Gewest;001;001 Lever- en/of darmtransplantatie;PP;Chirurgisch;28;0
Brussels Hoofdstedelijk Gewest;002;002 Hart- en/of longtransplantatie;PP;Chirurgisch;9;0
Brussels Hoofdstedelijk Gewest;004;004 ECMO of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;63;0
Brussels Hoofdstedelijk Gewest;005;005 Tracheostomie met langdurige mechanische ventilatie zonder extensieve procedure;PP;Chirurgisch;103;0
Brussels Hoofdstedelijk Gewest;006;006 Pancreastransplantatie;PP;Chirurgisch;< 5;0
Brussels Hoofdstedelijk Gewest;007;007 Allogene beenmergtransplantatie;PP;Chirurgisch;36;< 5
Brussels Hoofdstedelijk Gewest;008;008 Autologe beenmergtransplantatie;PP;Chirurgisch;48;0
Brussels Hoofdstedelijk Gewest;009;009 Extracorporele membraanoxygenatie (ECMO);PP;Chirurgisch;13;0
Brussels Hoofdstedelijk Gewest;010;010 Hoofdtrauma met diepe coma;PP;Medisch;< 5;0
Brussels Hoofdstedelijk Gewest;020;020 Craniotomie voor trauma;01;Chirurgisch;59;0
Brussels Hoofdstedelijk Gewest;021;021 Craniotomie behalve voor trauma;01;Chirurgisch;462;< 5
Brussels Hoofdstedelijk Gewest;022;022 Procedures op ventriculaire shunt;01;Chirurgisch;46;0
Brussels Hoofdstedelijk Gewest;023;023 Spinale procedures;01;Chirurgisch;68;< 5
Brussels Hoofdstedelijk Gewest;024;024 Extracraniële vasculaire procedures;01;Chirurgisch;389;6
Brussels Hoofdstedelijk Gewest;026;026 Andere procedures op zenuwstelsel en gerelateerde procedures;01;Chirurgisch;172;1 740
Brussels Hoofdstedelijk Gewest;040;040 Spinale stoornissen en letsels;01;Medisch;37;9
Brussels Hoofdstedelijk Gewest;041;041 Maligne aandoening van zenuwstelsel;01;Medisch;211;50
Brussels Hoofdstedelijk Gewest;042;042 Degeneratieve stoornissen van zenuwstelsel met uitzondering van multipele sclerose;01;Medisch;880;35
Brussels Hoofdstedelijk Gewest;043;043 Multipele sclerose en andere demyeliniserende ziekten;01;Medisch;191;97
Brussels Hoofdstedelijk Gewest;044;044 Intracraniële hemorragie;01;Medisch;204;5
Brussels Hoofdstedelijk Gewest;045;045 CVA en precerebrale occlusie met infarct;01;Medisch;1 060;24
Brussels Hoofdstedelijk Gewest;046;046 Niet gespecifieerde CVA en precerebrale occlusie zonder infarct;01;Medisch;65;12
Brussels Hoofdstedelijk Gewest;047;047 Transitoire cerebrale ischemie (TIA);01;Medisch;323;9
Brussels Hoofdstedelijk Gewest;048;048 Stoornissen van perifere, craniale en autonome zenuwen;01;Medisch;229;689
Brussels Hoofdstedelijk Gewest;049;049 Bacteriële en tuberculeuze infecties van zenuwstelsel;01;Medisch;69;< 5
Brussels Hoofdstedelijk Gewest;050;050 Niet bacteriële infecties van zenuwstelsel behalve virale meningitis;01;Medisch;64;< 5
Brussels Hoofdstedelijk Gewest;051;051 Virale meningitis;01;Medisch;52;0
Brussels Hoofdstedelijk Gewest;052;052 Wijziging in bewustzijn;01;Medisch;145;< 5
Brussels Hoofdstedelijk Gewest;053;053 Epileptisch insult;01;Medisch;1 622;43
Brussels Hoofdstedelijk Gewest;054;054 Migraine en andere hoofdpijn;01;Medisch;276;39
Brussels Hoofdstedelijk Gewest;055;055 Hoofdtrauma met coma > 1 uur of met hemorragie;01;Medisch;277;8
Brussels Hoofdstedelijk Gewest;056;056 Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;01;Medisch;23;< 5
Brussels Hoofdstedelijk Gewest;057;057 Hersenschud., gesl. schedelbreuk niet aanders gespec., niet gecompl. intracran. letsel, coma < 1u of geen coma;01;Medisch;425;19
Brussels Hoofdstedelijk Gewest;058;058 Andere stoornissen van zenuwstelsel;01;Medisch;2 268;195
Brussels Hoofdstedelijk Gewest;059;059 Anoxische en andere ernstige hersenschade;01;Medisch;14;< 5
Brussels Hoofdstedelijk Gewest;073;073 Procedures op oog en orbita;02;Chirurgisch;385;11 749
Brussels Hoofdstedelijk Gewest;082;082 Ooginfecties en andere stoornissen van oog;02;Medisch;276;351
Brussels Hoofdstedelijk Gewest;089;089 Majeure procedures op aangezichts- en schedelbeenderen;03;Chirurgisch;139;690
Brussels Hoofdstedelijk Gewest;091;091 Andere majeure procedures op hoofd en hals;03;Chirurgisch;88;< 5
Brussels Hoofdstedelijk Gewest;092;092 Procedures op aangezichtsbeenderen, behalve maj. proc. op aangezichts-/schedelbeenderen;03;Chirurgisch;598;853
Brussels Hoofdstedelijk Gewest;095;095 Palatoplastie en herstel van hazenlip;03;Chirurgisch;17;< 5
Brussels Hoofdstedelijk Gewest;097;097 Procedures op tonsillen en adenoïden;03;Chirurgisch;419;2 199
Brussels Hoofdstedelijk Gewest;098;098 Andere procedures op oren, neus, mond en keel;03;Chirurgisch;1 573;2 187
Brussels Hoofdstedelijk Gewest;110;110 Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;03;Medisch;137;108
Brussels Hoofdstedelijk Gewest;111;111 Vertigo en andere labyrinthstoornissen;03;Medisch;272;41
Brussels Hoofdstedelijk Gewest;113;113 Infecties bovenste luchtwegen;03;Medisch;1 144;224
Brussels Hoofdstedelijk Gewest;114;114 Dentale en orale ziekten en aandoeningen;03;Medisch;144;8 333
Brussels Hoofdstedelijk Gewest;115;115 Andere diagnoses van oren, neus, mond, keel en schedel/aangezicht;03;Medisch;5 912;1 335
Brussels Hoofdstedelijk Gewest;120;120 Majeure thoracale en respiratoire procedures;04;Chirurgisch;129;0
Brussels Hoofdstedelijk Gewest;121;121 Andere respiratoire en thoracale procedures;04;Chirurgisch;385;41
Brussels Hoofdstedelijk Gewest;130;130 Diagnose van respiratoire stelsel met kunstmatige beademing 96+uur;04;Medisch;357;0
Brussels Hoofdstedelijk Gewest;131;131 Mucoviscidose (cystic fibrosis) - longziekte;04;Medisch;55;< 5
Brussels Hoofdstedelijk Gewest;132;132 Bronchopulmonale dysplasie en andere chron. resp. ziekten ontstaan in perinatale periode;04;Medisch;14;< 5
Brussels Hoofdstedelijk Gewest;133;133 Respiratoire insufficiëntie;04;Medisch;316;7
Brussels Hoofdstedelijk Gewest;134;134 Longembolie;04;Medisch;545;0
Brussels Hoofdstedelijk Gewest;135;135 Majeur thoracaal en respiratoir trauma;04;Medisch;214;< 5
Brussels Hoofdstedelijk Gewest;136;136 Maligne respiratoire aandoening;04;Medisch;623;303
Brussels Hoofdstedelijk Gewest;137;137 Majeure respiratoire infecties en inflammaties;04;Medisch;1 241;9
Brussels Hoofdstedelijk Gewest;138;138 Bronchiolitis en RSV pneumonie;04;Medisch;1 628;0
Brussels Hoofdstedelijk Gewest;139;139 Andere pneumonie;04;Medisch;4 699;16
Brussels Hoofdstedelijk Gewest;140;140 Chronische obstructieve longaandoening;04;Medisch;1 450;51
Brussels Hoofdstedelijk Gewest;141;141 Astma;04;Medisch;569;8
Brussels Hoofdstedelijk Gewest;142;142 Interstitiële en alveolaire longziekte;04;Medisch;222;34
Brussels Hoofdstedelijk Gewest;143;143 Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;04;Medisch;451;93
Brussels Hoofdstedelijk Gewest;144;144 Respiratoire tekens, symptomen en mineure diagnosen;04;Medisch;835;218
Brussels Hoofdstedelijk Gewest;145;145 Acute bronchitis en gerelateerde symptomen;04;Medisch;633;58
Brussels Hoofdstedelijk Gewest;160;160 Majeur cardiothoracaal herstel van hartanomalie;05;Chirurgisch;10;0
Brussels Hoofdstedelijk Gewest;161;161 Implantatie van hartdefibrillator en hartassistentiesyteem;05;Chirurgisch;113;0
Brussels Hoofdstedelijk Gewest;162;162 Procedures op hartkleppen met AMI of complexe hoofddiagnose;05;Chirurgisch;41;0
Brussels Hoofdstedelijk Gewest;163;163 Procedures op hartkleppen zonder AMI of complexe hoofddiagnose;05;Chirurgisch;228;0
Brussels Hoofdstedelijk Gewest;165;165 Coronaire overbrugging met AMI of complexe hoofddiagnose;05;Chirurgisch;108;0
Brussels Hoofdstedelijk Gewest;166;166 Coronaire overbrugging zonder AMI of complexe hoofddiagnose;05;Chirurgisch;281;0
Brussels Hoofdstedelijk Gewest;167;167 Andere cardiothoracale procedures en thoracovasculaire procedures;05;Chirurgisch;198;6
Brussels Hoofdstedelijk Gewest;169;169 Majeure abdominale vasculaire procedures;05;Chirurgisch;132;0
Brussels Hoofdstedelijk Gewest;170;170 Implantatie van permanente pacemaker met AMI, hartdecompensatie of shock;05;Chirurgisch;8;0
Brussels Hoofdstedelijk Gewest;171;171 Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;05;Chirurgisch;530;5
Brussels Hoofdstedelijk Gewest;174;174 Percutane coronaire procedures met AMI;05;Chirurgisch;683;23
Brussels Hoofdstedelijk Gewest;175;175 Percutane coronaire procedures zonder AMI;05;Chirurgisch;2 359;239
Brussels Hoofdstedelijk Gewest;176;176 Vervangen van pacemaker of defibrillator;05;Chirurgisch;175;12
Brussels Hoofdstedelijk Gewest;177;177 Revisie van pacemaker of defibrillator behalve vervanging van hulpmiddel;05;Chirurgisch;47;< 5
Brussels Hoofdstedelijk Gewest;180;180 Andere procedures op circulatoir systeem;05;Chirurgisch;244;1 197
Brussels Hoofdstedelijk Gewest;181;181 Procedures op arteries van onderste ledematen;05;Chirurgisch;967;23
Brussels Hoofdstedelijk Gewest;182;182 Andere perifere vasculaire procedures;05;Chirurgisch;270;250
Brussels Hoofdstedelijk Gewest;190;190 Acuut myocardinfarct;05;Medisch;343;42
Brussels Hoofdstedelijk Gewest;191;191 Hartkatheterisatie voor coronaire ziekten;05;Medisch;845;1 162
Brussels Hoofdstedelijk Gewest;192;192 Hartkatheterisatie voor andere niet-coronaire aandoeningen;05;Medisch;916;361
Brussels Hoofdstedelijk Gewest;193;193 Acute en subacute endocarditis;05;Medisch;32;< 5
Brussels Hoofdstedelijk Gewest;194;194 Hartfalen;05;Medisch;1 806;7
Brussels Hoofdstedelijk Gewest;196;196 Hartstilstand en shock;05;Medisch;133;5
Brussels Hoofdstedelijk Gewest;197;197 Perifere en andere vasculaire stoornissen;05;Medisch;416;139
Brussels Hoofdstedelijk Gewest;198;198 Angina pectoris en coronaire atherosclerose;05;Medisch;236;12
Brussels Hoofdstedelijk Gewest;199;199 Hypertensie;05;Medisch;190;8
Brussels Hoofdstedelijk Gewest;200;200 Structurele hartaandoeningen en kleplijden;05;Medisch;89;12
Brussels Hoofdstedelijk Gewest;201;201 Hartaritmie en geleidingsstoornissen;05;Medisch;834;437
Brussels Hoofdstedelijk Gewest;203;203 Thoracale pijn;05;Medisch;134;20
Brussels Hoofdstedelijk Gewest;204;204 Syncope en collaps;05;Medisch;369;11
Brussels Hoofdstedelijk Gewest;205;205 Cardiomyopathie;05;Medisch;43;0
Brussels Hoofdstedelijk Gewest;206;206 Dysfunctie, reactie op en compl. op cardiaal of vasc. hulpmiddel of procedure;05;Medisch;103;41
Brussels Hoofdstedelijk Gewest;207;207 Andere diagnosen van het circulatoir systeem;05;Medisch;412;52
Brussels Hoofdstedelijk Gewest;220;220 Majeure procedures op oesofagus, maag en duodenum;06;Chirurgisch;245;5
Brussels Hoofdstedelijk Gewest;222;222 Andere procedures op oesofagus, maag, duodenum;06;Chirurgisch;104;38
Brussels Hoofdstedelijk Gewest;223;223 Andere procedures op dunne en dikke darm;06;Chirurgisch;114;228
Brussels Hoofdstedelijk Gewest;224;224 Peritoneale adhesiolyse;06;Chirurgisch;117;9
Brussels Hoofdstedelijk Gewest;226;226 Procedures op anus;06;Chirurgisch;402;736
Brussels Hoofdstedelijk Gewest;227;227 Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;06;Chirurgisch;666;283
Brussels Hoofdstedelijk Gewest;228;228 Procedures voor hernia inguinalis, femoralis en umbilicalis;06;Chirurgisch;1 235;881
Brussels Hoofdstedelijk Gewest;229;229 Andere procedures op spijsverteringsstelsel en abdomen;06;Chirurgisch;233;68
Brussels Hoofdstedelijk Gewest;230;230 Majeure procedures op dunne darm;06;Chirurgisch;485;< 5
Brussels Hoofdstedelijk Gewest;231;231 Majeure procedures op dikke darm;06;Chirurgisch;736;15
Brussels Hoofdstedelijk Gewest;232;232 Fundoplicatie van maag;06;Chirurgisch;79;0
Brussels Hoofdstedelijk Gewest;233;233 Appendectomie met complexe hoofddiagnose;06;Chirurgisch;275;< 5
Brussels Hoofdstedelijk Gewest;234;234 Appendectomie zonder complexe hoofddiagnose;06;Chirurgisch;953;30
Brussels Hoofdstedelijk Gewest;240;240 Maligne aandoeningen van spijsverteringsstelsel;06;Medisch;514;618
Brussels Hoofdstedelijk Gewest;241;241 Peptisch ulcus en gastritis;06;Medisch;558;4 192
Brussels Hoofdstedelijk Gewest;242;242 Majeure slokdarmstoorinissen;06;Medisch;96;60
Brussels Hoofdstedelijk Gewest;243;243 Andere slokdarmstoornissen;06;Medisch;327;2 251
Brussels Hoofdstedelijk Gewest;244;244 Diverticulitis en diverticulosis;06;Medisch;530;1 996
Brussels Hoofdstedelijk Gewest;245;245 Inflammatoire darmziekten;06;Medisch;315;826
Brussels Hoofdstedelijk Gewest;246;246 Gastro-intestinale vasculaire insufficientie;06;Medisch;61;< 5
Brussels Hoofdstedelijk Gewest;247;247 Intestinale obstructie;06;Medisch;547;18
Brussels Hoofdstedelijk Gewest;248;248 Majeure gastro-intestinale en peritoneale infecties;06;Medisch;283;11
Brussels Hoofdstedelijk Gewest;249;249 Andere gastro-enteritis, misselijkheid en braken;06;Medisch;1 351;570
Brussels Hoofdstedelijk Gewest;251;251 Abdominale pijn;06;Medisch;250;672
Brussels Hoofdstedelijk Gewest;252;252 Dysfunctie, reactie op en complic, van gastro-intestinaal hulpmiddel of procedure;06;Medisch;309;82
Brussels Hoofdstedelijk Gewest;253;253 Andere en niet gespecificeerde gastro-intestinale hemorragie;06;Medisch;237;119
Brussels Hoofdstedelijk Gewest;254;254 Andere diagnosen van spijsverteringsstelsel;06;Medisch;1 561;7 664
Brussels Hoofdstedelijk Gewest;260;260 Majeure pancreas-, lever- en shuntprocedures;07;Chirurgisch;157;7
Brussels Hoofdstedelijk Gewest;261;261 Majeure procedures op galwegen;07;Chirurgisch;20;0
Brussels Hoofdstedelijk Gewest;263;263 Cholecystectomie;07;Chirurgisch;1 895;109
Brussels Hoofdstedelijk Gewest;264;264 Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;07;Chirurgisch;108;24
Brussels Hoofdstedelijk Gewest;279;279 Hepatisch coma en andere majeure acute leverstoornissen;07;Medisch;125;5
Brussels Hoofdstedelijk Gewest;280;280 Alcoholische leverziekte;07;Medisch;328;35
Brussels Hoofdstedelijk Gewest;281;281 Maligne aandoening van hepatobiliair stelsel en pancreas;07;Medisch;485;264
Brussels Hoofdstedelijk Gewest;282;282 Stoornissen van pancreas behalve maligne aandoeningen;07;Medisch;825;129
Brussels Hoofdstedelijk Gewest;283;283 Andere leverstoornissen;07;Medisch;307;145
Brussels Hoofdstedelijk Gewest;284;284 Stoornissen van galblaas en galwegen;07;Medisch;1 138;109
Brussels Hoofdstedelijk Gewest;301;301 Vervanging van heupgewricht;08;Chirurgisch;1 726;10
Brussels Hoofdstedelijk Gewest;302;302 Vervanging van kniegewricht;08;Chirurgisch;1 285;8
Brussels Hoofdstedelijk Gewest;303;303 Dorsale en lumbale arthrodese bij wervelkolomafwijkingen;08;Chirurgisch;46;< 5
Brussels Hoofdstedelijk Gewest;304;304 Dorsale en lumbale arthrodese behalve bij wervelkolomafwijkingen;08;Chirurgisch;414;0
Brussels Hoofdstedelijk Gewest;305;305 Amputatie van onderste lidmaat behalve tenen;08;Chirurgisch;85;0
Brussels Hoofdstedelijk Gewest;308;308 Herstellen fractuur van heup en femur;08;Chirurgisch;834;0
Brussels Hoofdstedelijk Gewest;309;309 Andere significante chirurgie op heup en femur;08;Chirurgisch;233;97
Brussels Hoofdstedelijk Gewest;310;310 Excisie en decompressie van discus intervertebralis;08;Chirurgisch;890;11
Brussels Hoofdstedelijk Gewest;312;312 Huidgreffe, behalve van hand, voor musculoskeletale en bindweefseldiagnosen;08;Chirurgisch;35;78
Brussels Hoofdstedelijk Gewest;313;313 Procedures op knie en onderbeen, behalve op voet;08;Chirurgisch;1 555;2 010
Brussels Hoofdstedelijk Gewest;314;314 Procedures op voet en tenen;08;Chirurgisch;881;420
Brussels Hoofdstedelijk Gewest;315;315 Procedures op schouder, arm en voorarm behalve gewrichtsvervanging;08;Chirurgisch;1 673;1 265
Brussels Hoofdstedelijk Gewest;316;316 Procedures op hand en pols;08;Chirurgisch;232;2 256
Brussels Hoofdstedelijk Gewest;317;317 Procedures op pees, spier en andere weke weefsels;08;Chirurgisch;497;516
Brussels Hoofdstedelijk Gewest;320;320 Andere procedures op musculoskeletaal stelsel en bindweefsel;08;Chirurgisch;616;1 104
Brussels Hoofdstedelijk Gewest;321;321 Cervicale artrodese en andere procedures op nek/rug, behalve exc./decompr. Wervel;08;Chirurgisch;301;8
Brussels Hoofdstedelijk Gewest;322;322 Vervanging van schouder en elleboog gewricht;08;Chirurgisch;249;5
Brussels Hoofdstedelijk Gewest;340;340 Femurfractuur;08;Medisch;115;< 5
Brussels Hoofdstedelijk Gewest;341;341 Fractuur van bekken of luxatie van heup;08;Medisch;192;< 5
Brussels Hoofdstedelijk Gewest;342;342 Fracturen of luxatie, behalve van femur, heup en bekken;08;Medisch;605;418
Brussels Hoofdstedelijk Gewest;343;343 Maligne aandoeningen van musculoskeletaal stelsel en pathologische fracturen hierdoor.;08;Medisch;124;57
Brussels Hoofdstedelijk Gewest;344;344 Osteomyelitis, septische arthritis en andere musculoskeletale infecties;08;Medisch;159;12
Brussels Hoofdstedelijk Gewest;346;346 Stoornissen van bindweefsel;08;Medisch;264;218
Brussels Hoofdstedelijk Gewest;347;347 Andere stoornissen, breuken en letsels van rug en van nek;08;Medisch;868;11 258
Brussels Hoofdstedelijk Gewest;349;349 Dysfunctie, reactie op en compl. van orthopedisch hulpmiddel of procedure;08;Medisch;153;30
