région;drg_34;libellé_drg;mdc_34;type_de_diagnostic;hospitalisation_classique;hospitalisation_de_jour
Région wallonne;930;Polytraumatisme significatif sans procédure opératoire;25;Médical;433;5
Région wallonne;950;Procédure extensive sans relation avec le diagnostic principal;0;Chirurgical;1746;522
Région wallonne;951;Procédure modérément étendue sans relation avec le diagnostic principal;0;Chirurgical;4792;1026
Région wallonne;952;Procédure non extensive sans relation avec le diagnostic principal;0;Chirurgical;1639;895
Région wallonne;955;Diagnostic principal non valable comme diagnostic de sortie;0;Autre;22;< 5
Région wallonne;956;Séjour non groupable;0;Autre;74;12
Région wallonne;MMM;Hospitalisation de jour;SS;Autre;0;418
Région de Bruxelles-Capitale;1;Transplantation hépatique et/ou intestinale;PP;Chirurgical;13;0
Région de Bruxelles-Capitale;2;Transplantation cardiaque et/ou pulmonaire;PP;Chirurgical;15;0
Région de Bruxelles-Capitale;3;Transplantation de moelle osseuse;PP;Chirurgical;86;0
Région de Bruxelles-Capitale;4;Oxygénation par membrane extracorporelle ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;119;0
Région de Bruxelles-Capitale;5;Trachéostomie avec ventilation mécanique de longue durée sans intervention extensive;PP;Chirurgical;24;0
Région de Bruxelles-Capitale;6;Transplantation du pancréas;PP;Chirurgical;< 5;0
Région de Bruxelles-Capitale;20;Craniotomie pour traumatisme;1;Chirurgical;75;< 5
Région de Bruxelles-Capitale;21;Craniotomie excepté pour traumatisme;1;Chirurgical;383;< 5
Région de Bruxelles-Capitale;22;Procédures concernant un shunt ventriculaire;1;Chirurgical;61;0
Région de Bruxelles-Capitale;23;Procédures au niveau de la colonne vertébrale et de la moelle épinière;1;Chirurgical;84;< 5
Région de Bruxelles-Capitale;24;Procédures vasculaires extracrâniennes;1;Chirurgical;415;< 5
Région de Bruxelles-Capitale;26;Autres procédures du système nerveux et procédures apparentées;1;Chirurgical;219;1888
Région de Bruxelles-Capitale;40;Troubles et lésions de la colonne vertébrale et de la moelle épinière;1;Médical;34;10
Région de Bruxelles-Capitale;41;Malignité du système nerveux;1;Médical;246;53
Région de Bruxelles-Capitale;42;Troubles dégénératifs du système nerveux excepté la sclérose en plaques;1;Médical;1011;29
Région de Bruxelles-Capitale;43;Sclérose en plaques et autres maladies démyélinisantes;1;Médical;249;104
Région de Bruxelles-Capitale;44;Hémorragie intracrânienne;1;Médical;234;6
Région de Bruxelles-Capitale;45;Accident vasculaire cérébral et occlusion précérébrale avec infarctus;1;Médical;1152;13
Région de Bruxelles-Capitale;46;Accident vasculaire cérébral non spécifique et occlusion précérébrale sans infarctus;1;Médical;72;16
Région de Bruxelles-Capitale;47;Ischémie cérébrale transitoire (TIA);1;Médical;415;< 5
Région de Bruxelles-Capitale;48;Troubles des nerfs crâniens, périphériques et autonomes;1;Médical;321;781
Région de Bruxelles-Capitale;49;Infections bactériennes et tuberculeuses du système nerveux;1;Médical;72;0
Région de Bruxelles-Capitale;50;Infections non-bactériennes du système nerveux, excepté méningite virale;1;Médical;114;5
Région de Bruxelles-Capitale;51;Méningite virale;1;Médical;114;< 5
Région de Bruxelles-Capitale;52;Comas et états stuporeux non traumatiques;1;Médical;159;< 5
Région de Bruxelles-Capitale;53;Crise épileptique;1;Médical;1742;58
Région de Bruxelles-Capitale;54;Migraine et autres céphalées;1;Médical;400;27
Région de Bruxelles-Capitale;55;Traumatisme crânien avec coma > 1 h ou hémorragie;1;Médical;292;7
Région de Bruxelles-Capitale;56;Contusion ou lacération cérébrale et fracture du crâne compliquée, coma < 1 h ou pas de coma;1;Médical;29;< 5
Région de Bruxelles-Capitale;57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;1;Médical;528;12
Région de Bruxelles-Capitale;58;Autres troubles du système nerveux;1;Médical;2643;138
Région de Bruxelles-Capitale;70;Procédures orbitaires;2;Chirurgical;53;57
Région de Bruxelles-Capitale;73;Procédures sur  l'œil excepté sur l'orbite;2;Chirurgical;553;12661
Région de Bruxelles-Capitale;80;Infections aiguës majeures de l'œil;2;Médical;80;< 5
Région de Bruxelles-Capitale;82;Troubles oculaires excepté infections majeures;2;Médical;269;290
Région de Bruxelles-Capitale;89;Procédures majeures sur les os de la face et du crâne;3;Chirurgical;137;697
Région de Bruxelles-Capitale;90;Procédures majeures du larynx et de la trachée;3;Chirurgical;33;13
Région de Bruxelles-Capitale;91;Autres procédures majeures de la tête et du cou;3;Chirurgical;48;< 5
Région de Bruxelles-Capitale;92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;3;Chirurgical;512;790
Région de Bruxelles-Capitale;93;Procédures sur sinus et mastoïde;3;Chirurgical;381;284
Région de Bruxelles-Capitale;95;Réparation de la fente labiale et du palais;3;Chirurgical;13;< 5
Région de Bruxelles-Capitale;97;Procédures sur amygdales et végétations;3;Chirurgical;650;2793
Région de Bruxelles-Capitale;98;Autres procédures sur l'oreille, le nez, la bouche et la gorge;3;Chirurgical;1479;2141
Région de Bruxelles-Capitale;110;Affections malignes de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;171;83
Région de Bruxelles-Capitale;111;Vertige et autres troubles labyrinthiques;3;Médical;377;6
Région de Bruxelles-Capitale;113;Infection des voies aériennes supérieures;3;Médical;1981;70
Région de Bruxelles-Capitale;114;Maladies et lésions dentaires et buccales;3;Médical;371;8055
Région de Bruxelles-Capitale;115;Autres diagnostics de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;6247;1055
Région de Bruxelles-Capitale;120;Interventions majeures sur le système respiratoire et le thorax;4;Chirurgical;233;13
Région de Bruxelles-Capitale;121;Autres interventions sur le système respiratoire et le thorax;4;Chirurgical;363;29
Région de Bruxelles-Capitale;130;Affection du système respiratoire avec assistance ventilatoire pendant plus de 96 heures;4;Médical;76;0
Région de Bruxelles-Capitale;131;Mucoviscidose (cystic fibrosis) - maladie pulmonaire;4;Médical;78;< 5
Région de Bruxelles-Capitale;132;Dysplasie bronchopulmonaire et autres maladies respiratoires chroniques apparaissant en période périnatale;4;Médical;18;< 5
Région de Bruxelles-Capitale;133;Insuffisance respiratoire;4;Médical;140;0
Région de Bruxelles-Capitale;134;Embolie pulmonaire;4;Médical;467;< 5
Région de Bruxelles-Capitale;135;Traumatisme majeur thoracique et respiratoire;4;Médical;211;< 5
Région de Bruxelles-Capitale;136;Affection maligne respiratoire;4;Médical;761;336
Région de Bruxelles-Capitale;137;Inflammations et infections majeures du système respiratoire;4;Médical;1129;14
Région de Bruxelles-Capitale;138;Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);4;Médical;1289;< 5
Région de Bruxelles-Capitale;139;Autre pneumonie;4;Médical;3093;16
Région de Bruxelles-Capitale;140;Maladie pulmonaire obstructive chronique;4;Médical;2295;74
Région de Bruxelles-Capitale;141;Asthme;4;Médical;662;12
Région de Bruxelles-Capitale;142;Maladie pulmonaire interstitielle et alvéolaire;4;Médical;254;45
Région de Bruxelles-Capitale;143;Autres diagnostics respiratoires excepté les signes, symptômes et diagnostics mineurs;4;Médical;534;73
Région de Bruxelles-Capitale;144;Signes respiratoires, symptômes et diagnostics mineurs;4;Médical;1674;251
Région de Bruxelles-Capitale;160;Réparation majeure d'anomalie cardiaque par voie cardiothoracique;5;Chirurgical;11;0
Région de Bruxelles-Capitale;161;Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;5;Chirurgical;100;0
Région de Bruxelles-Capitale;162;Procédures sur les valves cardiaques avec infarctus du myocarde aigu ou diagnostic principal complexe;5;Chirurgical;38;0
Région de Bruxelles-Capitale;163;Procédures sur les valves cardiaques sans cathétérisme cardiaque ni diagnostic principal complexe;5;Chirurgical;233;0
Région de Bruxelles-Capitale;165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;5;Chirurgical;129;0
Région de Bruxelles-Capitale;166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;5;Chirurgical;322;0
Région de Bruxelles-Capitale;167;Autres procédures cardiothoraciques et thoracovasculaires;5;Chirurgical;300;9
Région de Bruxelles-Capitale;169;Procédures vasculaires abdominales majeures;5;Chirurgical;133;< 5
Région de Bruxelles-Capitale;170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;5;Chirurgical;26;0
Région de Bruxelles-Capitale;171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;5;Chirurgical;433;0
Région de Bruxelles-Capitale;174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;5;Chirurgical;747;44
Région de Bruxelles-Capitale;175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;5;Chirurgical;2254;257
Région de Bruxelles-Capitale;176;Remplacement de pacemaker et de défibrillateur cardiaque;5;Chirurgical;177;15
Région de Bruxelles-Capitale;177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;5;Chirurgical;45;< 5
Région de Bruxelles-Capitale;180;Autres procédures sur le système circulatoire;5;Chirurgical;342;1289
Région de Bruxelles-Capitale;181;Procédures sur les artères des membres inférieurs;5;Chirurgical;1042;10
Région de Bruxelles-Capitale;182;Autres procédures sur les vaisseaux périphériques;5;Chirurgical;394;251
Région de Bruxelles-Capitale;190;Infarctus aigu du myocarde;5;Médical;460;57
Région de Bruxelles-Capitale;191;Cathétérisme cardiaque pour maladie coronarienne;5;Médical;1089;906
Région de Bruxelles-Capitale;192;Cathétérisme cardiaque pour autre maladie non coronarienne;5;Médical;1038;200
Région de Bruxelles-Capitale;193;Endocardite aiguë et subaiguë;5;Médical;22;0
Région de Bruxelles-Capitale;194;Insuffisance cardiaque;5;Médical;2121;6
Région de Bruxelles-Capitale;196;Arrêt cardiaque et choc;5;Médical;143;5
Région de Bruxelles-Capitale;197;Troubles vasculaires périphériques et autres;5;Médical;509;189
Région de Bruxelles-Capitale;198;Angine de poitrine et athérosclérose coronarienne;5;Médical;293;8
Région de Bruxelles-Capitale;199;Hypertension;5;Médical;296;18
Région de Bruxelles-Capitale;200;Maladies cardiaques structurelles et valvulaires;5;Médical;119;14
Région de Bruxelles-Capitale;201;Arythmie cardiaque et troubles de conduction;5;Médical;1086;553
Région de Bruxelles-Capitale;203;Douleur thoracique;5;Médical;177;15
Région de Bruxelles-Capitale;204;Syncope et collapsus;5;Médical;467;9
Région de Bruxelles-Capitale;205;Cardiomyopathie;5;Médical;60;< 5
Région de Bruxelles-Capitale;206;Dysfonctionnement, réaction et complication en rapport avec du matériel ou une procédure cardiaques ou vasculaires;5;Médical;100;58
Région de Bruxelles-Capitale;207;Autres diagnostics du système circulatoire;5;Médical;467;37
Région de Bruxelles-Capitale;220;Procédures majeures sur œsophage, estomac et duodénum;6;Chirurgical;260;27
Région de Bruxelles-Capitale;221;Procédures majeures sur l'intestin grêle et le gros intestin;6;Chirurgical;1047;15
Région de Bruxelles-Capitale;222;Autres procédures surœsophage, estomac et duodénum;6;Chirurgical;395;70
Région de Bruxelles-Capitale;223;Autres procédures sur l'intestin grêle et le gros intestin;6;Chirurgical;375;200
Région de Bruxelles-Capitale;224;Lyse d'adhérences péritonéales;6;Chirurgical;130;< 5
Région de Bruxelles-Capitale;225;Appendicectomie;6;Chirurgical;1368;38
Région de Bruxelles-Capitale;226;Procédures sur l'anus;6;Chirurgical;740;837
Région de Bruxelles-Capitale;227;Procédures pour hernie excepté hernies inguinale, fémorale et ombilicale;6;Chirurgical;765;243
Région de Bruxelles-Capitale;228;Procédures pour hernies inguinale, fémorale et ombilicale;6;Chirurgical;1462;867
Région de Bruxelles-Capitale;229;Autres procédures sur le système digestif et au niveau abdominal;6;Chirurgical;302;60
Région de Bruxelles-Capitale;240;Affections malignes du tube digestif;6;Médical;649;623
Région de Bruxelles-Capitale;241;Ulcère peptique et gastrite;6;Médical;689;3451
Région de Bruxelles-Capitale;242;Troubles majeurs de l'œsophage;6;Médical;77;43
Région de Bruxelles-Capitale;243;Autres troubles de l'œsophage;6;Médical;483;1871
Région de Bruxelles-Capitale;244;Diverticulite et diverticulose;6;Médical;647;2044
Région de Bruxelles-Capitale;245;Maladie inflammatoire de l'intestin;6;Médical;346;787
Région de Bruxelles-Capitale;246;Insuffisance vasculaire gastro-intestinale;6;Médical;69;< 5
Région de Bruxelles-Capitale;247;Obstruction intestinale;6;Médical;582;14
Région de Bruxelles-Capitale;248;Infections gastro-intestinales et péritonéales majeures;6;Médical;338;6
Région de Bruxelles-Capitale;249;Autres gastro-entérites, nausées et vomissements;6;Médical;1643;494
Région de Bruxelles-Capitale;251;Douleur abdominale;6;Médical;343;634
Région de Bruxelles-Capitale;252;Dysfonctionnement, réaction et complication en rapport avec une procédure ou du matériel gastro-intestinaux;6;Médical;226;76
Région de Bruxelles-Capitale;253;Hémorragie gastro-intestinale autre et non spécifiée;6;Médical;255;154
Région de Bruxelles-Capitale;254;Autres diagnostics du système digestif;6;Médical;1718;7038
Région de Bruxelles-Capitale;260;Procédures majeures sur pancréas, foie et shunt;7;Chirurgical;219;7
Région de Bruxelles-Capitale;261;Procédures majeures des voies biliaires;7;Chirurgical;143;7
Région de Bruxelles-Capitale;262;Cholécystectomie excepté par voie laparascopique;7;Chirurgical;59;0
Région de Bruxelles-Capitale;263;Cholécystectomie laparoscopique;7;Chirurgical;1825;70
Région de Bruxelles-Capitale;264;Autres procédures abdominales, sur système hépatobiliaire et pancréas;7;Chirurgical;208;36
Région de Bruxelles-Capitale;279;Coma hépatique et autres troubles hépatiques majeurs aigus;7;Médical;169;24
Région de Bruxelles-Capitale;280;Maladie hépatique alcoolique;7;Médical;304;< 5
Région de Bruxelles-Capitale;281;Affections malignes du système hépatobiliaire et du pancréas;7;Médical;527;216
Région de Bruxelles-Capitale;282;Troubles du pancréas excepté affections malignes;7;Médical;764;87
Région de Bruxelles-Capitale;283;Autres troubles du foie;7;Médical;396;82
Région de Bruxelles-Capitale;284;Troubles de la vésicule biliaire et des voies biliaires;7;Médical;1077;74
Région de Bruxelles-Capitale;301;Remplacement d'articulation de la hanche;8;Chirurgical;1824;< 5
Région de Bruxelles-Capitale;302;Remplacement d'articulation du genou;8;Chirurgical;1629;11
Région de Bruxelles-Capitale;303;Arthrodèse dorsolombaire pour déviation du dos;8;Chirurgical;24;0
Région de Bruxelles-Capitale;304;Arthrodèse dorsolombaire excepté déviation du dos;8;Chirurgical;430;< 5
Région de Bruxelles-Capitale;305;Amputation des membres inférieurs, excepté amputation des seuls orteils;8;Chirurgical;112;0
Région de Bruxelles-Capitale;308;Réparation de fractures de la hanche et du fémur;8;Chirurgical;931;< 5
Région de Bruxelles-Capitale;309;Autres chirurgies significatives de la hanche et du fémur;8;Chirurgical;277;106
Région de Bruxelles-Capitale;310;Excision et décompression de disque intervertébral;8;Chirurgical;927;< 5
Région de Bruxelles-Capitale;312;Greffe cutanée, excepté sur la main, pour affections musculo-squelettique et du tissu conjonctif;8;Chirurgical;43;57
Région de Bruxelles-Capitale;313;Procédures au niveau du genou et de la jambe excepté le pied;8;Chirurgical;1693;2381
Région de Bruxelles-Capitale;314;Procédures au niveau du pied et des orteils;8;Chirurgical;1161;454
Région de Bruxelles-Capitale;315;Procédures au niveau de l'épaule, du bras et de l'avant-bras excepté le remplacement d'une articulation;8;Chirurgical;2344;930
Région de Bruxelles-Capitale;316;Procédures au niveau de la main et du poignet;8;Chirurgical;262;2187
Région de Bruxelles-Capitale;317;Procédures au niveau des tendons, muscles et autres tissus mous;8;Chirurgical;714;525
Région de Bruxelles-Capitale;320;Autres procédures du système musculo-squelettique et du tissu conjonctif;8;Chirurgical;805;1262
Région de Bruxelles-Capitale;321;Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excision/décompression de disques intervertébraux;8;Chirurgical;346;13
Région de Bruxelles-Capitale;322;Remplacement de l'articulation de l'épaule et du coude;8;Chirurgical;85;< 5
Région de Bruxelles-Capitale;340;Fractures du fémur;8;Médical;140;< 5
Région de Bruxelles-Capitale;341;Fracture du bassin ou luxation de la hanche;8;Médical;262;0
Région de Bruxelles-Capitale;342;Fracture ou luxation excepté du fémur, du bassin et du dos;8;Médical;763;422
Région de Bruxelles-Capitale;343;Affection maligne musculo-squelletique et fractures pathologiques liées à ce type d'affection;8;Médical;166;65
Région de Bruxelles-Capitale;344;Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;8;Médical;208;16
Région de Bruxelles-Capitale;346;Troubles du tissu conjonctif;8;Médical;386;291
Région de Bruxelles-Capitale;347;Autres troubles, fractures et lésions du dos et du cou;8;Médical;1195;11193
Région de Bruxelles-Capitale;349;Dysfonctionnement, réaction et complication dues à du matériel ou à une procédure orthopédique;8;Médical;184;13
Région de Bruxelles-Capitale;351;Autres diagnostics concernant le système musculo-squelettique et le tissu conjonctif;8;Médical;994;667
Région de Bruxelles-Capitale;361;Greffe cutanée pour affections de la peau et du tissu sous-cutané;9;Chirurgical;378;878
Région de Bruxelles-Capitale;362;Procédures de mastectomie;9;Chirurgical;502;31
Région de Bruxelles-Capitale;363;Procédures mammaires, excepté mastectomie;9;Chirurgical;1415;500
Région de Bruxelles-Capitale;364;Autres interventions sur la peau, les tissus sous-cutanés et apparentés;9;Chirurgical;735;929
Région de Bruxelles-Capitale;380;Ulcères cutanés;9;Médical;172;< 5
Région de Bruxelles-Capitale;381;Affections majeures de la peau;9;Médical;81;62
Région de Bruxelles-Capitale;382;Affections malignes du sein;9;Médical;131;220
Région de Bruxelles-Capitale;383;Cellulite et autres infections de la peau;9;Médical;1270;256
Région de Bruxelles-Capitale;384;Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;9;Médical;654;497
Région de Bruxelles-Capitale;385;Autres affections de la peau, du tissu sous-cutané et du sein;9;Médical;544;1971
Région de Bruxelles-Capitale;401;Procédures sur les surrénales et l'hypophyse;10;Chirurgical;60;0
Région de Bruxelles-Capitale;403;Procédures pour obésité;10;Chirurgical;1063;< 5
Région de Bruxelles-Capitale;404;Procédures sur la thyroïde, les parathyroïdes et le canal thyréoglosse;10;Chirurgical;592;< 5
Région de Bruxelles-Capitale;405;Autres procédures pour troubles endocriniens, nutritionnels et métaboliques;10;Chirurgical;28;0
Région de Bruxelles-Capitale;420;Diabète;10;Médical;1205;8
Région de Bruxelles-Capitale;421;Malnutrition, retard staturopondéral et autres troubles nutritionnels;10;Médical;535;83
Région de Bruxelles-Capitale;422;Hypovolémie et troubles électrolytiques associés;10;Médical;447;< 5
Région de Bruxelles-Capitale;423;Anomalies congénitales du métabolisme;10;Médical;58;32
Région de Bruxelles-Capitale;424;Autres troubles endocriniens;10;Médical;343;33
Région de Bruxelles-Capitale;425;Autres troubles électrolytiques sauf ceux associés à l'hypovolémie;10;Médical;459;< 5
Région de Bruxelles-Capitale;440;Transplantation rénale;11;Chirurgical;37;0
Région de Bruxelles-Capitale;441;Procédures majeures sur la vessie;11;Chirurgical;103;< 5
Région de Bruxelles-Capitale;442;Procédures sur les reins et les voies urinaires pour affections malignes;11;Chirurgical;159;< 5
Région de Bruxelles-Capitale;443;Procédures sur les reins et les voies urinaires pour affections bénignes;11;Chirurgical;820;703
Région de Bruxelles-Capitale;444;Procédure uniquement pour matériel de voie d'accès de dialyse rénale;11;Chirurgical;127;5
Région de Bruxelles-Capitale;445;Autres procédures sur la vessie;11;Chirurgical;96;54
Région de Bruxelles-Capitale;446;Procédures urétrales et transurétrales;11;Chirurgical;948;493
Région de Bruxelles-Capitale;447;Autres procédures du rein, des voies urinaires et apparentées;11;Chirurgical;47;5
Région de Bruxelles-Capitale;461;Affection maligne des reins et des voies urinaires;11;Médical;192;269
Région de Bruxelles-Capitale;462;Néphrite et néphrose;11;Médical;116;25
Région de Bruxelles-Capitale;463;Infections des reins et des voies urinaires;11;Médical;2526;89
Région de Bruxelles-Capitale;465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;748;1374
Région de Bruxelles-Capitale;466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;11;Médical;273;53
Région de Bruxelles-Capitale;468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;713;1622
Région de Bruxelles-Capitale;469;Lésion aiguë du rein;11;Médical;212;0
Région de Bruxelles-Capitale;470;Maladie rénale chronique;11;Médical;347;26
Région de Bruxelles-Capitale;480;Procédures majeures sur le petit bassin chez l'homme;12;Chirurgical;196;< 5
Région de Bruxelles-Capitale;481;Procédures sur le pénis;12;Chirurgical;123;439
Région de Bruxelles-Capitale;482;Prostatectomie transurétrale;12;Chirurgical;567;31
Région de Bruxelles-Capitale;483;Procédures sur les testicules et le scrotum;12;Chirurgical;258;467
Région de Bruxelles-Capitale;484;Autres interventions sur le système reproducteur masculin et interventions apparentées;12;Chirurgical;200;17
Région de Bruxelles-Capitale;500;Affections malignes du système reproducteur masculin;12;Médical;138;175
Région de Bruxelles-Capitale;501;Diagnostics du système reproducteur masculin sauf affections malignes;12;Médical;474;4094
Région de Bruxelles-Capitale;510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;13;Chirurgical;42;0
Région de Bruxelles-Capitale;511;Procédures sur l'utérus et ses annexes pour affections malignes des ovaires et des annexes;13;Chirurgical;64;5
Région de Bruxelles-Capitale;512;Procédures sur l'utérus et ses annexes pour affections malignes excepté celles des ovaires et des annexes;13;Chirurgical;109;7
Région de Bruxelles-Capitale;513;Procédures sur l'utérus et ses annexes pour affection non maligne excepté léiomyome;13;Chirurgical;1134;1100
Région de Bruxelles-Capitale;514;Procédures reconstructrices du système reproducteur féminin;13;Chirurgical;227;23
Région de Bruxelles-Capitale;517;Dilatation et curetage pour diagnostics non-obstétriques;13;Chirurgical;50;579
Région de Bruxelles-Capitale;518;Autres procédures sur le système reproducteur féminin et procédures apparentées;13;Chirurgical;145;292
Région de Bruxelles-Capitale;519;Procédures sur l'utérus et ses annexes pour léiomyome;13;Chirurgical;548;216
Région de Bruxelles-Capitale;530;Affection maligne du système reproducteur féminin;13;Médical;142;144
Région de Bruxelles-Capitale;531;Infections du système reproducteur féminin;13;Médical;105;18
Région de Bruxelles-Capitale;532;Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;187;911
Région de Bruxelles-Capitale;540;Accouchement par césarienne;14;Chirurgical;3229;9
Région de Bruxelles-Capitale;541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;391;8
Région de Bruxelles-Capitale;542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation-curetage;14;Chirurgical;322;< 5
Région de Bruxelles-Capitale;544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;216;895
Région de Bruxelles-Capitale;545;Procédure pour grossesse ectopique;14;Chirurgical;181;15
Région de Bruxelles-Capitale;546;Autres procédures opératoires pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;75;57
Région de Bruxelles-Capitale;560;Accouchement par voie vaginale;14;Médical;13150;223
Région de Bruxelles-Capitale;561;Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;236;12
Région de Bruxelles-Capitale;563;Travail prématuré;14;Médical;320;< 5
Région de Bruxelles-Capitale;564;Avortement, sans dilatation-curetage, ni curetage par aspiration, ni hystérotomie;14;Médical;117;25
Région de Bruxelles-Capitale;565;Faux travail;14;Médical;99;16
Région de Bruxelles-Capitale;566;Autres diagnostics en antepartum;14;Médical;1670;433
Région de Bruxelles-Capitale;580;Nouveau-né, transféré dans les 5 jours, né ailleurs;15;Médical;64;0
Région de Bruxelles-Capitale;581;Nouveau-né, transféré dans les 5 jours, né sur place;15;Médical;< 5;0
Région de Bruxelles-Capitale;583;Nouveau-né, avec oxygénation par membrane extracorporelle (ECMO);15;Chirurgical;< 5;0
Région de Bruxelles-Capitale;588;Nouveau-né, poids de naissance < 1 500 g avec procédure majeure;15;Chirurgical;9;0
Région de Bruxelles-Capitale;589;Nouveau-né, poids de naissance < 500 g ou âge gestationnel < 24 semaines;15;Médical;7;0
Région de Bruxelles-Capitale;591;Nouveau-né, poids de naissance 500-749 g sans procédure majeure;15;Médical;18;0
Région de Bruxelles-Capitale;593;Nouveau-né, poids de naissance 750-999 g sans procédure majeure;15;Médical;33;0
Région de Bruxelles-Capitale;602;Nouveau-né, poids de naissance 1 000-1 249 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou anomalie majeure;15;Médical;19;0
Région de Bruxelles-Capitale;603;Nouveau-né, poids de naissance 1 000-1 249 g avec ou sans autre affection significative;15;Médical;< 5;0
Région de Bruxelles-Capitale;607;Nouveau-né, poids de naissance 1 250-1 499 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou autre anomalie majeure;15;Médical;44;0
Région de Bruxelles-Capitale;608;Nouveau-né, poids de naissance 1 250-1 499 g avec ou sans autre affection significative;15;Médical;20;0
Région de Bruxelles-Capitale;609;Nouveau-né, poids de naissance 1 500-2 499 g avec procédure majeure;15;Chirurgical;10;0
Région de Bruxelles-Capitale;611;Nouveau-né, poids de naissance 1 500-1 999 g avec anomalie majeure;15;Médical;13;0
Région de Bruxelles-Capitale;612;Nouveau-né, poids de naissance 1 500-1 999 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;66;0
Région de Bruxelles-Capitale;613;Nouveau-né, poids de naissance 1 500-1 999 g avec infection congénitale ou périnatale;15;Médical;< 5;0
Région de Bruxelles-Capitale;614;Autre nouveau-né, poids de naissance 1 500-1 999 g avec ou sans autre affection significative;15;Médical;58;0
Région de Bruxelles-Capitale;621;Nouveau-né, poids de naissance 2 000-2 499 g avec anomalie majeure;15;Médical;20;0
Région de Bruxelles-Capitale;622;Nouveau-né, poids de naissance 2 000-2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;48;0
Région de Bruxelles-Capitale;623;Nouveau-né, poids de naissance 2 000-2 499 g avec infection congénitale ou périnatale;15;Médical;18;0
Région de Bruxelles-Capitale;625;Nouveau-né, poids de naissance 2 000-2 499 g, né sur place, avec autre affection significative;15;Médical;35;0
Région de Bruxelles-Capitale;626;Nouveau-né, poids de naissance 2 000-2 499 g, normal ou nouveau-né avec autre problème;15;Médical;68;0
Région de Bruxelles-Capitale;630;Nouveau-né, poids de naissance > 2 499 g avec procédure cardiovasculaire majeure;15;Chirurgical;15;0
Région de Bruxelles-Capitale;631;Nouveau-né, poids de naissance > 2 499 g avec autre procédure majeure;15;Chirurgical;19;0
Région de Bruxelles-Capitale;633;Nouveau-né, poids de naissance > 2 499 g avec anomalie majeure;15;Médical;79;0
Région de Bruxelles-Capitale;634;Nouveau-né, poids de naissance > 2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;118;0
Région de Bruxelles-Capitale;636;Nouveau-né, poids de naissance > 2 499 g avec infection congénitale ou périnatale;15;Médical;53;0
Région de Bruxelles-Capitale;639;Nouveau-né, poids de naissance > 2 499 g avec autre affection significative;15;Médical;84;0
Région de Bruxelles-Capitale;640;Nouveau-né, poids de naissance > 2 499 g, normal et avec autres problèmes;15;Médical;367;< 5
Région de Bruxelles-Capitale;650;Splénectomie;16;Chirurgical;18;0
Région de Bruxelles-Capitale;651;Autres procédures concernant le sang et les organes hématopoïétiques;16;Chirurgical;86;46
Région de Bruxelles-Capitale;660;Diagnostics hématologiques et immunologiques majeurs excepté crise drépanocytaire et coagulation;16;Médical;329;460
Région de Bruxelles-Capitale;661;Troubles de la coagulation et des plaquettes;16;Médical;132;336
Région de Bruxelles-Capitale;662;Crise d'anémie à cellules falciformes;16;Médical;298;24
Région de Bruxelles-Capitale;663;Autres anémies et troubles sanguins, troubles des organes hématopoïétiques;16;Médical;1016;2258
