région;drg_34;libellé_drg;mdc_34;type_de_diagnostic;hospitalisation_classique;hospitalisation_de_jour
Région wallonne;861;Signes, symptômes et autres facteurs influençant l'état de santé;23;Médical;15.636;33.694
Région wallonne;862;Autre suivi de soins et convalescence;23;Médical;7.979;12.517
Région wallonne;863;Suivi de soins néonatal;23;Médical;339;11
Région wallonne;890;HIV avec affections majeures multiples en rapport avec le HIV;24;Médical;44;0
Région wallonne;892;HIV avec une affection majeure en rapport avec le HIV;24;Médical;66;14
Région wallonne;893;HIV avec affections significatives multiples en rapport avec le HIV;24;Médical;21;0
Région wallonne;894;HIV avec une seule ou aucune affection significative en rapport avec le HIV;24;Médical;109;10
Région wallonne;910;Craniotomie pour polytraumatisme significatif;25;Chirurgical;54;0
Région wallonne;911;Procédure abdominale ou thoracique extensive pour polytraumatisme significatif;25;Chirurgical;72;0
Région wallonne;912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;25;Chirurgical;449;0
Région wallonne;930;Polytraumatisme significatif sans procédure opératoire;25;Médical;456;6
Région wallonne;950;Procédure extensive sans relation avec le diagnostic principal;0;Chirurgical;1.750;400
Région wallonne;951;Procédure modérément étendue sans relation avec le diagnostic principal;0;Chirurgical;4.523;1.011
Région wallonne;952;Procédure non extensive sans relation avec le diagnostic principal;0;Chirurgical;1.797;1.013
Région wallonne;955;Diagnostic principal non valable comme diagnostic de sortie;0;Autre;33;8
Région wallonne;956;Séjour non groupable;0;Autre;66;17
Région wallonne;MMM;Hospitalisation de jour;SS;Autre;0;574
Région de Bruxelles-Capitale;1;Transplantation hépatique et/ou intestinale;PP;Chirurgical;25;0
Région de Bruxelles-Capitale;2;Transplantation cardiaque et/ou pulmonaire;PP;Chirurgical;13;0
Région de Bruxelles-Capitale;3;Transplantation de moelle osseuse;PP;Chirurgical;99;0
Région de Bruxelles-Capitale;4;Oxygénation par membrane extracorporelle ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;141;0
Région de Bruxelles-Capitale;5;Trachéostomie avec ventilation mécanique de longue durée sans intervention extensive;PP;Chirurgical;29;0
Région de Bruxelles-Capitale;20;Craniotomie pour traumatisme;1;Chirurgical;90;< 5
Région de Bruxelles-Capitale;21;Craniotomie excepté pour traumatisme;1;Chirurgical;431;0
Région de Bruxelles-Capitale;22;Procédures concernant un shunt ventriculaire;1;Chirurgical;62;0
Région de Bruxelles-Capitale;23;Procédures au niveau de la colonne vertébrale et de la moelle épinière;1;Chirurgical;76;0
Région de Bruxelles-Capitale;24;Procédures vasculaires extracrâniennes;1;Chirurgical;341;< 5
Région de Bruxelles-Capitale;26;Autres procédures du système nerveux et procédures apparentées;1;Chirurgical;220;1.811
Région de Bruxelles-Capitale;40;Troubles et lésions de la colonne vertébrale et de la moelle épinière;1;Médical;35;6
Région de Bruxelles-Capitale;41;Malignité du système nerveux;1;Médical;236;58
Région de Bruxelles-Capitale;42;Troubles dégénératifs du système nerveux excepté la sclérose en plaques;1;Médical;1.036;23
Région de Bruxelles-Capitale;43;Sclérose en plaques et autres maladies démyélinisantes;1;Médical;215;58
Région de Bruxelles-Capitale;44;Hémorragie intracrânienne;1;Médical;266;< 5
Région de Bruxelles-Capitale;45;Accident vasculaire cérébral et occlusion précérébrale avec infarctus;1;Médical;1.145;< 5
Région de Bruxelles-Capitale;46;Accident vasculaire cérébral non spécifique et occlusion précérébrale sans infarctus;1;Médical;59;10
Région de Bruxelles-Capitale;47;Ischémie cérébrale transitoire (TIA);1;Médical;425;< 5
Région de Bruxelles-Capitale;48;Troubles des nerfs crâniens, périphériques et autonomes;1;Médical;289;693
Région de Bruxelles-Capitale;49;Infections bactériennes et tuberculeuses du système nerveux;1;Médical;69;0
Région de Bruxelles-Capitale;50;Infections non-bactériennes du système nerveux, excepté méningite virale;1;Médical;67;< 5
Région de Bruxelles-Capitale;51;Méningite virale;1;Médical;165;< 5
Région de Bruxelles-Capitale;52;Comas et états stuporeux non traumatiques;1;Médical;187;9
Région de Bruxelles-Capitale;53;Crise épileptique;1;Médical;1.621;53
Région de Bruxelles-Capitale;54;Migraine et autres céphalées;1;Médical;360;19
Région de Bruxelles-Capitale;55;Traumatisme crânien avec coma > 1 h ou hémorragie;1;Médical;328;< 5
Région de Bruxelles-Capitale;56;Contusion ou lacération cérébrale et fracture du crâne compliquée, coma < 1 h ou pas de coma;1;Médical;35;0
Région de Bruxelles-Capitale;57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;1;Médical;560;12
Région de Bruxelles-Capitale;58;Autres troubles du système nerveux;1;Médical;2.101;137
Région de Bruxelles-Capitale;70;Procédures orbitaires;2;Chirurgical;55;45
Région de Bruxelles-Capitale;73;Procédures sur  l'œil excepté sur l'orbite;2;Chirurgical;624;12.254
Région de Bruxelles-Capitale;80;Infections aiguës majeures de l'œil;2;Médical;58;< 5
Région de Bruxelles-Capitale;82;Troubles oculaires excepté infections majeures;2;Médical;296;274
Région de Bruxelles-Capitale;89;Procédures majeures sur les os de la face et du crâne;3;Chirurgical;128;832
Région de Bruxelles-Capitale;90;Procédures majeures du larynx et de la trachée;3;Chirurgical;24;10
Région de Bruxelles-Capitale;91;Autres procédures majeures de la tête et du cou;3;Chirurgical;64;< 5
Région de Bruxelles-Capitale;92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;3;Chirurgical;533;807
Région de Bruxelles-Capitale;93;Procédures sur sinus et mastoïde;3;Chirurgical;387;321
Région de Bruxelles-Capitale;95;Réparation de la fente labiale et du palais;3;Chirurgical;14;< 5
Région de Bruxelles-Capitale;97;Procédures sur amygdales et végétations;3;Chirurgical;633;3.167
Région de Bruxelles-Capitale;98;Autres procédures sur l'oreille, le nez, la bouche et la gorge;3;Chirurgical;1.357;2.297
Région de Bruxelles-Capitale;110;Affections malignes de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;195;87
Région de Bruxelles-Capitale;111;Vertige et autres troubles labyrinthiques;3;Médical;334;< 5
Région de Bruxelles-Capitale;113;Infection des voies aériennes supérieures;3;Médical;1.978;42
Région de Bruxelles-Capitale;114;Maladies et lésions dentaires et buccales;3;Médical;355;7.329
Région de Bruxelles-Capitale;115;Autres diagnostics de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;6.350;817
Région de Bruxelles-Capitale;120;Interventions majeures sur le système respiratoire et le thorax;4;Chirurgical;193;6
Région de Bruxelles-Capitale;121;Autres interventions sur le système respiratoire et le thorax;4;Chirurgical;296;16
Région de Bruxelles-Capitale;130;Affection du système respiratoire avec assistance ventilatoire pendant plus de 96 heures;4;Médical;96;0
Région de Bruxelles-Capitale;131;Mucoviscidose (cystic fibrosis) - maladie pulmonaire;4;Médical;63;5
Région de Bruxelles-Capitale;132;Dysplasie bronchopulmonaire et autres maladies respiratoires chroniques apparaissant en période périnatale;4;Médical;23;< 5
Région de Bruxelles-Capitale;133;Insuffisance respiratoire;4;Médical;134;< 5
Région de Bruxelles-Capitale;134;Embolie pulmonaire;4;Médical;504;< 5
Région de Bruxelles-Capitale;135;Traumatisme majeur thoracique et respiratoire;4;Médical;232;< 5
Région de Bruxelles-Capitale;136;Affection maligne respiratoire;4;Médical;737;245
Région de Bruxelles-Capitale;137;Inflammations et infections majeures du système respiratoire;4;Médical;1.034;21
Région de Bruxelles-Capitale;138;Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);4;Médical;1.315;< 5
Région de Bruxelles-Capitale;139;Autre pneumonie;4;Médical;2.731;5
Région de Bruxelles-Capitale;140;Maladie pulmonaire obstructive chronique;4;Médical;2.479;65
Région de Bruxelles-Capitale;141;Asthme;4;Médical;746;14
Région de Bruxelles-Capitale;142;Maladie pulmonaire interstitielle et alvéolaire;4;Médical;245;44
Région de Bruxelles-Capitale;143;Autres diagnostics respiratoires excepté les signes, symptômes et diagnostics mineurs;4;Médical;610;84
Région de Bruxelles-Capitale;144;Signes respiratoires, symptômes et diagnostics mineurs;4;Médical;1.982;259
Région de Bruxelles-Capitale;160;Réparation majeure d'anomalie cardiaque par voie cardiothoracique;5;Chirurgical;7;0
Région de Bruxelles-Capitale;161;Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;5;Chirurgical;94;0
Région de Bruxelles-Capitale;162;Procédures sur les valves cardiaques avec infarctus du myocarde aigu ou diagnostic principal complexe;5;Chirurgical;52;0
Région de Bruxelles-Capitale;163;Procédures sur les valves cardiaques sans cathétérisme cardiaque ni diagnostic principal complexe;5;Chirurgical;212;0
Région de Bruxelles-Capitale;165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;5;Chirurgical;104;0
Région de Bruxelles-Capitale;166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;5;Chirurgical;318;0
Région de Bruxelles-Capitale;167;Autres procédures cardiothoraciques et thoracovasculaires;5;Chirurgical;256;11
Région de Bruxelles-Capitale;169;Procédures vasculaires abdominales majeures;5;Chirurgical;142;< 5
Région de Bruxelles-Capitale;170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;5;Chirurgical;12;0
Région de Bruxelles-Capitale;171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;5;Chirurgical;441;8
Région de Bruxelles-Capitale;174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;5;Chirurgical;705;19
Région de Bruxelles-Capitale;175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;5;Chirurgical;2.007;160
Région de Bruxelles-Capitale;176;Remplacement de pacemaker et de défibrillateur cardiaque;5;Chirurgical;158;10
Région de Bruxelles-Capitale;177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;5;Chirurgical;34;< 5
Région de Bruxelles-Capitale;180;Autres procédures sur le système circulatoire;5;Chirurgical;346;1.281
Région de Bruxelles-Capitale;181;Procédures sur les artères des membres inférieurs;5;Chirurgical;1.120;14
Région de Bruxelles-Capitale;182;Autres procédures sur les vaisseaux périphériques;5;Chirurgical;396;356
Région de Bruxelles-Capitale;190;Infarctus aigu du myocarde;5;Médical;367;19
Région de Bruxelles-Capitale;191;Cathétérisme cardiaque pour maladie coronarienne;5;Médical;1.060;616
Région de Bruxelles-Capitale;192;Cathétérisme cardiaque pour autre maladie non coronarienne;5;Médical;977;181
Région de Bruxelles-Capitale;193;Endocardite aiguë et subaiguë;5;Médical;25;0
Région de Bruxelles-Capitale;194;Insuffisance cardiaque;5;Médical;2.111;0
Région de Bruxelles-Capitale;196;Arrêt cardiaque et choc;5;Médical;191;5
Région de Bruxelles-Capitale;197;Troubles vasculaires périphériques et autres;5;Médical;543;183
Région de Bruxelles-Capitale;198;Angine de poitrine et athérosclérose coronarienne;5;Médical;316;15
Région de Bruxelles-Capitale;199;Hypertension;5;Médical;293;10
Région de Bruxelles-Capitale;200;Maladies cardiaques structurelles et valvulaires;5;Médical;93;15
Région de Bruxelles-Capitale;201;Arythmie cardiaque et troubles de conduction;5;Médical;1.188;371
Région de Bruxelles-Capitale;203;Douleur thoracique;5;Médical;233;22
Région de Bruxelles-Capitale;204;Syncope et collapsus;5;Médical;583;8
Région de Bruxelles-Capitale;205;Cardiomyopathie;5;Médical;41;< 5
Région de Bruxelles-Capitale;206;Dysfonctionnement, réaction et complication en rapport avec du matériel ou une procédure cardiaques ou vasculaires;5;Médical;109;90
Région de Bruxelles-Capitale;207;Autres diagnostics du système circulatoire;5;Médical;407;34
Région de Bruxelles-Capitale;220;Procédures majeures sur œsophage, estomac et duodénum;6;Chirurgical;263;30
Région de Bruxelles-Capitale;221;Procédures majeures sur l'intestin grêle et le gros intestin;6;Chirurgical;1.135;8
Région de Bruxelles-Capitale;222;Autres procédures surœsophage, estomac et duodénum;6;Chirurgical;449;100
Région de Bruxelles-Capitale;223;Autres procédures sur l'intestin grêle et le gros intestin;6;Chirurgical;346;131
Région de Bruxelles-Capitale;224;Lyse d'adhérences péritonéales;6;Chirurgical;122;0
Région de Bruxelles-Capitale;225;Appendicectomie;6;Chirurgical;1.306;18
Région de Bruxelles-Capitale;226;Procédures sur l'anus;6;Chirurgical;765;719
Région de Bruxelles-Capitale;227;Procédures pour hernie excepté hernies inguinale, fémorale et ombilicale;6;Chirurgical;776;229
Région de Bruxelles-Capitale;228;Procédures pour hernies inguinale, fémorale et ombilicale;6;Chirurgical;1.616;656
Région de Bruxelles-Capitale;229;Autres procédures sur le système digestif et au niveau abdominal;6;Chirurgical;273;64
Région de Bruxelles-Capitale;240;Affections malignes du tube digestif;6;Médical;656;550
Région de Bruxelles-Capitale;241;Ulcère peptique et gastrite;6;Médical;673;2.735
Région de Bruxelles-Capitale;242;Troubles majeurs de l'œsophage;6;Médical;73;52
Région de Bruxelles-Capitale;243;Autres troubles de l'œsophage;6;Médical;501;1.623
Région de Bruxelles-Capitale;244;Diverticulite et diverticulose;6;Médical;670;1.059
Région de Bruxelles-Capitale;245;Maladie inflammatoire de l'intestin;6;Médical;361;805
Région de Bruxelles-Capitale;246;Insuffisance vasculaire gastro-intestinale;6;Médical;84;< 5
Région de Bruxelles-Capitale;247;Obstruction intestinale;6;Médical;526;17
Région de Bruxelles-Capitale;248;Infections gastro-intestinales et péritonéales majeures;6;Médical;287;< 5
Région de Bruxelles-Capitale;249;Autres gastro-entérites, nausées et vomissements;6;Médical;1.813;595
Région de Bruxelles-Capitale;251;Douleur abdominale;6;Médical;419;859
Région de Bruxelles-Capitale;252;Dysfonctionnement, réaction et complication en rapport avec une procédure ou du matériel gastro-intestinaux;6;Médical;226;37
Région de Bruxelles-Capitale;253;Hémorragie gastro-intestinale autre et non spécifiée;6;Médical;242;188
Région de Bruxelles-Capitale;254;Autres diagnostics du système digestif;6;Médical;1.771;6.081
Région de Bruxelles-Capitale;260;Procédures majeures sur pancréas, foie et shunt;7;Chirurgical;258;7
Région de Bruxelles-Capitale;261;Procédures majeures des voies biliaires;7;Chirurgical;130;6
Région de Bruxelles-Capitale;262;Cholécystectomie excepté par voie laparascopique;7;Chirurgical;65;< 5
Région de Bruxelles-Capitale;263;Cholécystectomie laparoscopique;7;Chirurgical;1.839;37
Région de Bruxelles-Capitale;264;Autres procédures abdominales, sur système hépatobiliaire et pancréas;7;Chirurgical;224;44
Région de Bruxelles-Capitale;279;Coma hépatique et autres troubles hépatiques majeurs aigus;7;Médical;168;23
Région de Bruxelles-Capitale;280;Maladie hépatique alcoolique;7;Médical;347;19
Région de Bruxelles-Capitale;281;Affections malignes du système hépatobiliaire et du pancréas;7;Médical;522;198
Région de Bruxelles-Capitale;282;Troubles du pancréas excepté affections malignes;7;Médical;716;65
Région de Bruxelles-Capitale;283;Autres troubles du foie;7;Médical;411;110
Région de Bruxelles-Capitale;284;Troubles de la vésicule biliaire et des voies biliaires;7;Médical;1.008;96
Région de Bruxelles-Capitale;301;Remplacement d'articulation de la hanche;8;Chirurgical;1.894;13
Région de Bruxelles-Capitale;302;Remplacement d'articulation du genou;8;Chirurgical;1.495;11
Région de Bruxelles-Capitale;303;Arthrodèse dorsolombaire pour déviation du dos;8;Chirurgical;20;0
Région de Bruxelles-Capitale;304;Arthrodèse dorsolombaire excepté déviation du dos;8;Chirurgical;492;< 5
Région de Bruxelles-Capitale;305;Amputation des membres inférieurs, excepté amputation des seuls orteils;8;Chirurgical;96;< 5
Région de Bruxelles-Capitale;308;Réparation de fractures de la hanche et du fémur;8;Chirurgical;849;< 5
Région de Bruxelles-Capitale;309;Autres chirurgies significatives de la hanche et du fémur;8;Chirurgical;287;140
Région de Bruxelles-Capitale;310;Excision et décompression de disque intervertébral;8;Chirurgical;995;11
Région de Bruxelles-Capitale;312;Greffe cutanée, excepté sur la main, pour affections musculo-squelettique et du tissu conjonctif;8;Chirurgical;62;51
Région de Bruxelles-Capitale;313;Procédures au niveau du genou et de la jambe excepté le pied;8;Chirurgical;1.532;2.318
Région de Bruxelles-Capitale;314;Procédures au niveau du pied et des orteils;8;Chirurgical;1.154;530
Région de Bruxelles-Capitale;315;Procédures au niveau de l'épaule, du bras et de l'avant-bras excepté le remplacement d'une articulation;8;Chirurgical;2.310;793
Région de Bruxelles-Capitale;316;Procédures au niveau de la main et du poignet;8;Chirurgical;314;1.976
Région de Bruxelles-Capitale;317;Procédures au niveau des tendons, muscles et autres tissus mous;8;Chirurgical;608;455
Région de Bruxelles-Capitale;320;Autres procédures du système musculo-squelettique et du tissu conjonctif;8;Chirurgical;733;1.277
Région de Bruxelles-Capitale;321;Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excision/décompression de disques intervertébraux;8;Chirurgical;400;< 5
Région de Bruxelles-Capitale;322;Remplacement de l'articulation de l'épaule et du coude;8;Chirurgical;84;< 5
Région de Bruxelles-Capitale;340;Fractures du fémur;8;Médical;159;0
Région de Bruxelles-Capitale;341;Fracture du bassin ou luxation de la hanche;8;Médical;257;< 5
Région de Bruxelles-Capitale;342;Fracture ou luxation excepté du fémur, du bassin et du dos;8;Médical;781;284
Région de Bruxelles-Capitale;343;Affection maligne musculo-squelletique et fractures pathologiques liées à ce type d'affection;8;Médical;202;49
Région de Bruxelles-Capitale;344;Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;8;Médical;155;14
Région de Bruxelles-Capitale;346;Troubles du tissu conjonctif;8;Médical;379;244
Région de Bruxelles-Capitale;347;Autres troubles, fractures et lésions du dos et du cou;8;Médical;1.203;10.108
Région de Bruxelles-Capitale;349;Dysfonctionnement, réaction et complication dues à du matériel ou à une procédure orthopédique;8;Médical;173;16
Région de Bruxelles-Capitale;351;Autres diagnostics concernant le système musculo-squelettique et le tissu conjonctif;8;Médical;1.070;467
Région de Bruxelles-Capitale;361;Greffe cutanée pour affections de la peau et du tissu sous-cutané;9;Chirurgical;367;803
Région de Bruxelles-Capitale;362;Procédures de mastectomie;9;Chirurgical;462;34
Région de Bruxelles-Capitale;363;Procédures mammaires, excepté mastectomie;9;Chirurgical;1.301;498
Région de Bruxelles-Capitale;364;Autres interventions sur la peau, les tissus sous-cutanés et apparentés;9;Chirurgical;716;755
Région de Bruxelles-Capitale;380;Ulcères cutanés;9;Médical;180;< 5
Région de Bruxelles-Capitale;381;Affections majeures de la peau;9;Médical;90;42
Région de Bruxelles-Capitale;382;Affections malignes du sein;9;Médical;143;196
Région de Bruxelles-Capitale;383;Cellulite et autres infections de la peau;9;Médical;1.169;225
Région de Bruxelles-Capitale;384;Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;9;Médical;633;654
Région de Bruxelles-Capitale;385;Autres affections de la peau, du tissu sous-cutané et du sein;9;Médical;538;1.715
Région de Bruxelles-Capitale;401;Procédures sur les surrénales et l'hypophyse;10;Chirurgical;58;0
Région de Bruxelles-Capitale;403;Procédures pour obésité;10;Chirurgical;1.194;5
Région de Bruxelles-Capitale;404;Procédures sur la thyroïde, les parathyroïdes et le canal thyréoglosse;10;Chirurgical;653;< 5
Région de Bruxelles-Capitale;405;Autres procédures pour troubles endocriniens, nutritionnels et métaboliques;10;Chirurgical;26;< 5
Région de Bruxelles-Capitale;420;Diabète;10;Médical;1.245;7
Région de Bruxelles-Capitale;421;Malnutrition, retard staturopondéral et autres troubles nutritionnels;10;Médical;511;111
Région de Bruxelles-Capitale;422;Hypovolémie et troubles électrolytiques associés;10;Médical;387;< 5
Région de Bruxelles-Capitale;423;Anomalies congénitales du métabolisme;10;Médical;45;34
Région de Bruxelles-Capitale;424;Autres troubles endocriniens;10;Médical;364;23
Région de Bruxelles-Capitale;425;Autres troubles électrolytiques sauf ceux associés à l'hypovolémie;10;Médical;363;7
Région de Bruxelles-Capitale;440;Transplantation rénale;11;Chirurgical;47;0
Région de Bruxelles-Capitale;441;Procédures majeures sur la vessie;11;Chirurgical;113;7
Région de Bruxelles-Capitale;442;Procédures sur les reins et les voies urinaires pour affections malignes;11;Chirurgical;130;< 5
Région de Bruxelles-Capitale;443;Procédures sur les reins et les voies urinaires pour affections bénignes;11;Chirurgical;732;557
Région de Bruxelles-Capitale;444;Procédure uniquement pour matériel de voie d'accès de dialyse rénale;11;Chirurgical;109;26
Région de Bruxelles-Capitale;445;Autres procédures sur la vessie;11;Chirurgical;110;19
Région de Bruxelles-Capitale;446;Procédures urétrales et transurétrales;11;Chirurgical;897;391
Région de Bruxelles-Capitale;447;Autres procédures du rein, des voies urinaires et apparentées;11;Chirurgical;53;8
Région de Bruxelles-Capitale;461;Affection maligne des reins et des voies urinaires;11;Médical;196;217
Région de Bruxelles-Capitale;462;Néphrite et néphrose;11;Médical;96;16
Région de Bruxelles-Capitale;463;Infections des reins et des voies urinaires;11;Médical;2.258;79
Région de Bruxelles-Capitale;465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;823;1.527
Région de Bruxelles-Capitale;466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;11;Médical;283;31
Région de Bruxelles-Capitale;468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;707;1.584
Région de Bruxelles-Capitale;469;Lésion aiguë du rein;11;Médical;234;7
Région de Bruxelles-Capitale;470;Maladie rénale chronique;11;Médical;336;58
Région de Bruxelles-Capitale;480;Procédures majeures sur le petit bassin chez l'homme;12;Chirurgical;188;0
Région de Bruxelles-Capitale;481;Procédures sur le pénis;12;Chirurgical;122;693
Région de Bruxelles-Capitale;482;Prostatectomie transurétrale;12;Chirurgical;549;24
Région de Bruxelles-Capitale;483;Procédures sur les testicules et le scrotum;12;Chirurgical;291;473
Région de Bruxelles-Capitale;484;Autres interventions sur le système reproducteur masculin et interventions apparentées;12;Chirurgical;166;12
Région de Bruxelles-Capitale;500;Affections malignes du système reproducteur masculin;12;Médical;139;105
Région de Bruxelles-Capitale;501;Diagnostics du système reproducteur masculin sauf affections malignes;12;Médical;460;3.802
Région de Bruxelles-Capitale;510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;13;Chirurgical;74;0
Région de Bruxelles-Capitale;511;Procédures sur l'utérus et ses annexes pour affections malignes des ovaires et des annexes;13;Chirurgical;66;7
Région de Bruxelles-Capitale;512;Procédures sur l'utérus et ses annexes pour affections malignes excepté celles des ovaires et des annexes;13;Chirurgical;83;9
Région de Bruxelles-Capitale;513;Procédures sur l'utérus et ses annexes pour affection non maligne excepté léiomyome;13;Chirurgical;1.123;1.018
Région de Bruxelles-Capitale;514;Procédures reconstructrices du système reproducteur féminin;13;Chirurgical;244;27
Région de Bruxelles-Capitale;517;Dilatation et curetage pour diagnostics non-obstétriques;13;Chirurgical;40;602
Région de Bruxelles-Capitale;518;Autres procédures sur le système reproducteur féminin et procédures apparentées;13;Chirurgical;137;327
Région de Bruxelles-Capitale;519;Procédures sur l'utérus et ses annexes pour léiomyome;13;Chirurgical;564;196
Région de Bruxelles-Capitale;530;Affection maligne du système reproducteur féminin;13;Médical;146;89
Région de Bruxelles-Capitale;531;Infections du système reproducteur féminin;13;Médical;104;23
Région de Bruxelles-Capitale;532;Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;171;960
Région de Bruxelles-Capitale;540;Accouchement par césarienne;14;Chirurgical;3.413;< 5
Région de Bruxelles-Capitale;541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;349;< 5
Région de Bruxelles-Capitale;542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation-curetage;14;Chirurgical;256;0
Région de Bruxelles-Capitale;544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;241;1.123
Région de Bruxelles-Capitale;545;Procédure pour grossesse ectopique;14;Chirurgical;181;13
Région de Bruxelles-Capitale;546;Autres procédures opératoires pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;77;73
Région de Bruxelles-Capitale;560;Accouchement par voie vaginale;14;Médical;13.983;172
Région de Bruxelles-Capitale;561;Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;268;12
Région de Bruxelles-Capitale;563;Travail prématuré;14;Médical;461;< 5
Région de Bruxelles-Capitale;564;Avortement, sans dilatation-curetage, ni curetage par aspiration, ni hystérotomie;14;Médical;134;23
Région de Bruxelles-Capitale;565;Faux travail;14;Médical;117;6
Région de Bruxelles-Capitale;566;Autres diagnostics en antepartum;14;Médical;1.371;400
Région de Bruxelles-Capitale;580;Nouveau-né, transféré dans les 5 jours, né ailleurs;15;Médical;< 5;0
Région de Bruxelles-Capitale;581;Nouveau-né, transféré dans les 5 jours, né sur place;15;Médical;< 5;0
Région de Bruxelles-Capitale;583;Nouveau-né, avec oxygénation par membrane extracorporelle (ECMO);15;Chirurgical;< 5;0
Région de Bruxelles-Capitale;588;Nouveau-né, poids de naissance < 1 500 g avec procédure majeure;15;Chirurgical;7;0
Région de Bruxelles-Capitale;589;Nouveau-né, poids de naissance < 500 g ou âge gestationnel < 24 semaines;15;Médical;9;0
Région de Bruxelles-Capitale;591;Nouveau-né, poids de naissance 500-749 g sans procédure majeure;15;Médical;26;0
Région de Bruxelles-Capitale;593;Nouveau-né, poids de naissance 750-999 g sans procédure majeure;15;Médical;40;0
Région de Bruxelles-Capitale;602;Nouveau-né, poids de naissance 1 000-1 249 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou anomalie majeure;15;Médical;38;0
Région de Bruxelles-Capitale;603;Nouveau-né, poids de naissance 1 000-1 249 g avec ou sans autre affection significative;15;Médical;7;0
Région de Bruxelles-Capitale;607;Nouveau-né, poids de naissance 1 250-1 499 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou autre anomalie majeure;15;Médical;60;0
Région de Bruxelles-Capitale;608;Nouveau-né, poids de naissance 1 250-1 499 g avec ou sans autre affection significative;15;Médical;17;0
Région de Bruxelles-Capitale;609;Nouveau-né, poids de naissance 1 500-2 499 g avec procédure majeure;15;Chirurgical;7;0
Région de Bruxelles-Capitale;611;Nouveau-né, poids de naissance 1 500-1 999 g avec anomalie majeure;15;Médical;11;0
Région de Bruxelles-Capitale;612;Nouveau-né, poids de naissance 1 500-1 999 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;62;0
Région de Bruxelles-Capitale;613;Nouveau-né, poids de naissance 1 500-1 999 g avec infection congénitale ou périnatale;15;Médical;9;0
Région de Bruxelles-Capitale;614;Autre nouveau-né, poids de naissance 1 500-1 999 g avec ou sans autre affection significative;15;Médical;61;0
Région de Bruxelles-Capitale;621;Nouveau-né, poids de naissance 2 000-2 499 g avec anomalie majeure;15;Médical;12;0
Région de Bruxelles-Capitale;622;Nouveau-né, poids de naissance 2 000-2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;39;0
Région de Bruxelles-Capitale;623;Nouveau-né, poids de naissance 2 000-2 499 g avec infection congénitale ou périnatale;15;Médical;16;0
Région de Bruxelles-Capitale;625;Nouveau-né, poids de naissance 2 000-2 499 g, né sur place, avec autre affection significative;15;Médical;49;0
Région de Bruxelles-Capitale;626;Nouveau-né, poids de naissance 2 000-2 499 g, normal ou nouveau-né avec autre problème;15;Médical;58;0
Région de Bruxelles-Capitale;630;Nouveau-né, poids de naissance > 2 499 g avec procédure cardiovasculaire majeure;15;Chirurgical;11;0
Région de Bruxelles-Capitale;631;Nouveau-né, poids de naissance > 2 499 g avec autre procédure majeure;15;Chirurgical;25;0
Région de Bruxelles-Capitale;633;Nouveau-né, poids de naissance > 2 499 g avec anomalie majeure;15;Médical;74;0
Région de Bruxelles-Capitale;634;Nouveau-né, poids de naissance > 2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;135;0
Région de Bruxelles-Capitale;636;Nouveau-né, poids de naissance > 2 499 g avec infection congénitale ou périnatale;15;Médical;49;0
