gewest;drg_36;drg_beschrijving;mdc_36;soort_drg;klassieke_hospitalisatie;daghospitalisatie
Waals Gewest;593;593 Pasgeborene, geboortegewicht 750 - 999g zonder majeure procedure;15;Medisch;49;0
Waals Gewest;602;602 Pasgeborene, geboortegewicht 1000-1249g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;68;0
Waals Gewest;603;603 Pasgeborene, geboortegewicht 1000-1249g met of zonder andere significante aandoening;15;Medisch;9;0
Waals Gewest;607;607 Pasgeborene, geboortegewicht 1250-1499g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;115;0
Waals Gewest;608;608 Pasgeborene, geboortegewicht 1250-1499g met of zonder andere significante aandoening;15;Medisch;31;0
Waals Gewest;609;609 Pasgeborene, geboortegewicht 1500-2499g met majeure procedure;15;Chirurgisch;21;0
Waals Gewest;611;611 Pasgeborene, geboortegewicht 1500-1999g met majeure anomalie;15;Medisch;45;< 5
Waals Gewest;612;612 Pasgeborene, geboortegewicht 1500-1999g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;132;0
Waals Gewest;613;613 Pasgeborene, geboortegewicht 1500-1999g met congenitale of perinatale infecties;15;Medisch;9;0
Waals Gewest;614;614 Pasgeborene, geboortegewicht : 1500-1999g met of zonder andere significante aandoening;15;Medisch;193;0
Waals Gewest;621;621 Pasgeborene, geboortegewicht 2000-2499g met majeure anomalie;15;Medisch;40;0
Waals Gewest;622;622 Pasgeborene, geboortegewicht 2000-2499g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;133;< 5
Waals Gewest;623;623 Pasgeborene, geboortegewicht 2000-2499g met congenitale of perinatale infecties;15;Medisch;25;0
Waals Gewest;625;625 Pasgeborene, geboortegewicht 2000-2499g, hier geboren, met andere significante aandoening;15;Medisch;76;0
Waals Gewest;626;626 Pasgeborene, geboortegewicht 2000-2499g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;190;0
Waals Gewest;630;630 Pasgeborene, geboortegewicht > 2499g met majeure cardiovasculaire procedures;15;Chirurgisch;21;0
Waals Gewest;631;631 Pasgeborene, geboortegewicht > 2499g met andere majeure procedure;15;Chirurgisch;30;0
Waals Gewest;633;633 Pasgeborene, geboortegewicht > 2499g met majeure anomalie;15;Medisch;144;0
Waals Gewest;634;634 Pasgeborene, geboortegewicht > 2499g  met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;258;0
Waals Gewest;636;636 Pasgeborene, geboortegewicht > 2499g met congenitale of perinatale infecties;15;Medisch;105;0
Waals Gewest;639;639 Pasgeborene, geboortegewicht > 2499g hier geboren, met andere significante aandoening;15;Medisch;184;0
Waals Gewest;640;640 Pasgeborene, geboortegewicht > 2499g normale pasgeborene of met andere problemen;15;Medisch;721;< 5
Waals Gewest;650;650 Splenectomie;16;Chirurgisch;46;0
Waals Gewest;651;651 Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;206;237
Waals Gewest;660;660 Majeure hemato/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;1 285;881
Waals Gewest;661;661 Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;344;656
Waals Gewest;662;662 Crisis van sikkelcelanemie;16;Medisch;254;8
Waals Gewest;663;663 Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;3 398;5 702
Waals Gewest;680;680 Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;281;10
Waals Gewest;681;681 Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;861;364
Waals Gewest;690;690 Acute leukemie;17;Medisch;354;1 163
Waals Gewest;691;691 Lymfoom, myeloom en niet-acute leukemie;17;Medisch;882;1 637
Waals Gewest;692;692 Radiotherapie;17;Medisch;186;105
Waals Gewest;694;694 Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;889;5 176
Waals Gewest;695;695 Chemotherapie voor acute leukemie;17;Medisch;403;3 019
Waals Gewest;696;696 Andere chemotherapie;17;Medisch;4 290;138 697
Waals Gewest;710;710 Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;615;19
Waals Gewest;711;711 Postoperatieve, posttraumatische en andere infecties van hulpmiddel met operatiezaal procedures;18;Chirurgisch;588;61
Waals Gewest;720;720 Septicemie en gedissimineerde infecties;18;Medisch;4 440;< 5
Waals Gewest;721;721 Postoperatieve, posttraumatische en andere infecties van hulpmiddel;18;Medisch;1 090;88
Waals Gewest;722;722 Koorts;18;Medisch;1 207;8
Waals Gewest;723;723 Virale ziekte;18;Medisch;1 826;17
Waals Gewest;724;724 Andere infectieuze en parasitaire ziekten;18;Medisch;643;63
Waals Gewest;740;740 Diagnose van mentale ziekte met operatiezaal procedure;19;Chirurgisch;119;13
Waals Gewest;750;750 Schizofrenie;19;Medisch;209;15
Waals Gewest;751;751 Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;636;17
Waals Gewest;752;752 Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;151;0
Waals Gewest;753;753 Bipolaire stoornissen;19;Medisch;359;8
Waals Gewest;754;754 Depressie, behalve majeure depressieve stoornis;19;Medisch;681;< 5
Waals Gewest;755;755 Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;625;10
Waals Gewest;756;756 Toestanden van acute angst en delirium;19;Medisch;1 456;5
Waals Gewest;757;757 Organische stoornissen van geestelijke gezondheid;19;Medisch;291;33
Waals Gewest;758;758 Gedragsstoornissen;19;Medisch;268;11
Waals Gewest;759;759 Eetstoornissen;19;Medisch;122;0
Waals Gewest;760;760 Andere stoornissen van mentale gezondheid;19;Medisch;1 346;84
Waals Gewest;770;770 Misbruik en afhankelijkheid van alcohol en drugs, ontslag tegen medisch advies;20;Medisch;206;< 5
Waals Gewest;772;772 Afhankelijkheid van alcohol en drugs met revalidatie of revalidatie-/detoxificatietherapie;20;Medisch;632;0
Waals Gewest;773;773 Misbruik en afhankelijkheid van opiaten;20;Medisch;237;< 5
Waals Gewest;774;774 Misbruik en afhankelijkheid van cocaïne;20;Medisch;178;< 5
Waals Gewest;775;775 Misbruik en afhankelijkheid van alcohol;20;Medisch;2 606;12
Waals Gewest;776;776 Misbruik en afhankelijkheid van andere drugs;20;Medisch;299;< 5
Waals Gewest;792;792 Extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;255;21
Waals Gewest;793;793 Matig extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;647;176
Waals Gewest;794;794 Niet extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;207;164
Waals Gewest;810;810 Hemorragie of hematoom door complicatie;21;Medisch;510;26
Waals Gewest;811;811 Allergische reacties;21;Medisch;327;< 5
Waals Gewest;812;812 Vergiftiging door geneesmiddellen;21;Medisch;1 746;5
Waals Gewest;813;813 Andere complicaties van behandeling;21;Medisch;1 036;348
Waals Gewest;815;815 Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;1 026;27
Waals Gewest;816;816 Toxische effecten van niet-medische substanties;21;Medisch;488;< 5
Waals Gewest;817;817 Overdosis;21;Medisch;2 628;< 5
Waals Gewest;841;841 Extensieve derdegraadsbrandwonden met huidgreffe;22;Chirurgisch;< 5;0
Waals Gewest;842;842 Brandwonden met huidgreffe behalve extensieve derdegraadsbrandwonden;22;Chirurgisch;98;27
Waals Gewest;843;843 Extensieve derde graad of ¿'full thickness¿' brandwonden zonder huidgreffe;22;Medisch;< 5;0
Waals Gewest;844;844 ¿'Partial thickness¿' brandwonden zonder huidgreffe;22;Medisch;154;10
Waals Gewest;850;850 Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;2 194;9 061
Waals Gewest;860;860 Revalidatie;23;Medisch;3 674;7
Waals Gewest;861;861 Tekens, symptomen en andere factoren met invloed op gezondheidstoestand;23;Medisch;10 868;34 535
Waals Gewest;862;862 Andere nazorg en convalescentie;23;Medisch;5 954;10 425
Waals Gewest;863;863 Neonatale nazorg;23;Medisch;334;0
Waals Gewest;890;890 HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;35;< 5
Waals Gewest;892;892 HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;65;< 5
Waals Gewest;893;893 HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;27;0
Waals Gewest;894;894 HIV met één significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;75;10
Waals Gewest;910;910 Craniotomie voor multipele significante traumata;25;Chirurgisch;58;0
Waals Gewest;911;911 Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;67;< 5
Waals Gewest;912;912 Musculoskeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;408;< 5
Waals Gewest;930;930 Multipele significante traumata zonder operatiezaal procedures;25;Medisch;397;< 5
Waals Gewest;950;950 Extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;1 296;299
Waals Gewest;951;951 Matig uitgebreide procedure zonder verband met hoofddiagnose;00;Chirurgisch;1 779;543
Waals Gewest;952;952 Niet-extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;908;450
Waals Gewest;955;955 Hoofddiagnose niet geldig als ontslagdiagnose;00;Andere;10;0
Waals Gewest;956;956 Niet te groeperen verblijf;00;Andere;39;10
Waals Gewest;MMM;MMM Daghospitalisatie;SS;Andere;0;413
Brussels Hoofdstedelijk Gewest;001;001 Lever- en/of darmtransplantatie;PP;Chirurgisch;12;0
Brussels Hoofdstedelijk Gewest;002;002 Hart- en/of longtransplantatie;PP;Chirurgisch;11;0
Brussels Hoofdstedelijk Gewest;004;004 ECMO of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;63;0
Brussels Hoofdstedelijk Gewest;005;005 Tracheostomie met langdurige mechanische ventilatie zonder extensieve procedure;PP;Chirurgisch;91;0
Brussels Hoofdstedelijk Gewest;007;007 Allogene beenmergtransplantatie;PP;Chirurgisch;39;< 5
Brussels Hoofdstedelijk Gewest;008;008 Autologe beenmergtransplantatie;PP;Chirurgisch;33;0
Brussels Hoofdstedelijk Gewest;009;009 Extracorporele membraanoxygenatie (ECMO);PP;Chirurgisch;7;0
Brussels Hoofdstedelijk Gewest;010;010 Hoofdtrauma met diepe coma;PP;Medisch;16;0
Brussels Hoofdstedelijk Gewest;020;020 Craniotomie voor trauma;01;Chirurgisch;59;0
Brussels Hoofdstedelijk Gewest;021;021 Craniotomie behalve voor trauma;01;Chirurgisch;364;< 5
Brussels Hoofdstedelijk Gewest;022;022 Procedures op ventriculaire shunt;01;Chirurgisch;49;0
Brussels Hoofdstedelijk Gewest;023;023 Spinale procedures;01;Chirurgisch;73;< 5
Brussels Hoofdstedelijk Gewest;024;024 Extracraniële vasculaire procedures;01;Chirurgisch;337;< 5
Brussels Hoofdstedelijk Gewest;026;026 Andere procedures op zenuwstelsel en gerelateerde procedures;01;Chirurgisch;122;1 334
Brussels Hoofdstedelijk Gewest;040;040 Spinale stoornissen en letsels;01;Medisch;38;7
Brussels Hoofdstedelijk Gewest;041;041 Maligne aandoening van zenuwstelsel;01;Medisch;206;46
Brussels Hoofdstedelijk Gewest;042;042 Degeneratieve stoornissen van zenuwstelsel met uitzondering van multipele sclerose;01;Medisch;961;33
Brussels Hoofdstedelijk Gewest;043;043 Multipele sclerose en andere demyeliniserende ziekten;01;Medisch;204;90
Brussels Hoofdstedelijk Gewest;044;044 Intracraniële hemorragie;01;Medisch;267;5
Brussels Hoofdstedelijk Gewest;045;045 CVA en precerebrale occlusie met infarct;01;Medisch;1 083;14
Brussels Hoofdstedelijk Gewest;046;046 Niet gespecifieerde CVA en precerebrale occlusie zonder infarct;01;Medisch;67;13
Brussels Hoofdstedelijk Gewest;047;047 Transitoire cerebrale ischemie (TIA);01;Medisch;341;12
Brussels Hoofdstedelijk Gewest;048;048 Stoornissen van perifere, craniale en autonome zenuwen;01;Medisch;242;688
Brussels Hoofdstedelijk Gewest;049;049 Bacteriële en tuberculeuze infecties van zenuwstelsel;01;Medisch;72;0
Brussels Hoofdstedelijk Gewest;050;050 Niet bacteriële infecties van zenuwstelsel behalve virale meningitis;01;Medisch;79;8
Brussels Hoofdstedelijk Gewest;051;051 Virale meningitis;01;Medisch;55;0
Brussels Hoofdstedelijk Gewest;052;052 Wijziging in bewustzijn;01;Medisch;107;< 5
Brussels Hoofdstedelijk Gewest;053;053 Epileptisch insult;01;Medisch;1 534;58
Brussels Hoofdstedelijk Gewest;054;054 Migraine en andere hoofdpijn;01;Medisch;259;23
Brussels Hoofdstedelijk Gewest;055;055 Hoofdtrauma met coma > 1 uur of met hemorragie;01;Medisch;310;6
Brussels Hoofdstedelijk Gewest;056;056 Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;01;Medisch;21;0
Brussels Hoofdstedelijk Gewest;057;057 Hersenschud., gesl. schedelbreuk niet aanders gespec., niet gecompl. intracran. letsel, coma < 1u of geen coma;01;Medisch;410;9
Brussels Hoofdstedelijk Gewest;058;058 Andere stoornissen van zenuwstelsel;01;Medisch;1 926;166
Brussels Hoofdstedelijk Gewest;059;059 Anoxische en andere ernstige hersenschade;01;Medisch;19;< 5
Brussels Hoofdstedelijk Gewest;073;073 Procedures op oog en orbita;02;Chirurgisch;377;8 524
Brussels Hoofdstedelijk Gewest;082;082 Ooginfecties en andere stoornissen van oog;02;Medisch;281;255
Brussels Hoofdstedelijk Gewest;089;089 Majeure procedures op aangezichts- en schedelbeenderen;03;Chirurgisch;87;597
Brussels Hoofdstedelijk Gewest;091;091 Andere majeure procedures op hoofd en hals;03;Chirurgisch;72;< 5
Brussels Hoofdstedelijk Gewest;092;092 Procedures op aangezichtsbeenderen, behalve maj. proc. op aangezichts-/schedelbeenderen;03;Chirurgisch;396;664
Brussels Hoofdstedelijk Gewest;095;095 Palatoplastie en herstel van hazenlip;03;Chirurgisch;19;0
Brussels Hoofdstedelijk Gewest;097;097 Procedures op tonsillen en adenoïden;03;Chirurgisch;326;1 426
Brussels Hoofdstedelijk Gewest;098;098 Andere procedures op oren, neus, mond en keel;03;Chirurgisch;1 207;1 479
Brussels Hoofdstedelijk Gewest;110;110 Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;03;Medisch;136;91
Brussels Hoofdstedelijk Gewest;111;111 Vertigo en andere labyrinthstoornissen;03;Medisch;247;35
Brussels Hoofdstedelijk Gewest;113;113 Infecties bovenste luchtwegen;03;Medisch;1 236;190
Brussels Hoofdstedelijk Gewest;114;114 Dentale en orale ziekten en aandoeningen;03;Medisch;120;6 143
Brussels Hoofdstedelijk Gewest;115;115 Andere diagnoses van oren, neus, mond, keel en schedel/aangezicht;03;Medisch;4 665;970
Brussels Hoofdstedelijk Gewest;120;120 Majeure thoracale en respiratoire procedures;04;Chirurgisch;107;0
Brussels Hoofdstedelijk Gewest;121;121 Andere respiratoire en thoracale procedures;04;Chirurgisch;335;19
Brussels Hoofdstedelijk Gewest;130;130 Diagnose van respiratoire stelsel met kunstmatige beademing 96+uur;04;Medisch;426;0
Brussels Hoofdstedelijk Gewest;131;131 Mucoviscidose (cystic fibrosis) - longziekte;04;Medisch;49;< 5
Brussels Hoofdstedelijk Gewest;132;132 Bronchopulmonale dysplasie en andere chron. resp. ziekten ontstaan in perinatale periode;04;Medisch;6;0
Brussels Hoofdstedelijk Gewest;133;133 Respiratoire insufficiëntie;04;Medisch;249;< 5
Brussels Hoofdstedelijk Gewest;134;134 Longembolie;04;Medisch;579;< 5
Brussels Hoofdstedelijk Gewest;135;135 Majeur thoracaal en respiratoir trauma;04;Medisch;186;8
Brussels Hoofdstedelijk Gewest;136;136 Maligne respiratoire aandoening;04;Medisch;664;269
Brussels Hoofdstedelijk Gewest;137;137 Majeure respiratoire infecties en inflammaties;04;Medisch;1 477;13
Brussels Hoofdstedelijk Gewest;138;138 Bronchiolitis en RSV pneumonie;04;Medisch;477;< 5
Brussels Hoofdstedelijk Gewest;139;139 Andere pneumonie;04;Medisch;5 805;26
Brussels Hoofdstedelijk Gewest;140;140 Chronische obstructieve longaandoening;04;Medisch;1 577;48
Brussels Hoofdstedelijk Gewest;141;141 Astma;04;Medisch;463;8
Brussels Hoofdstedelijk Gewest;142;142 Interstitiële en alveolaire longziekte;04;Medisch;201;50
Brussels Hoofdstedelijk Gewest;143;143 Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;04;Medisch;417;85
Brussels Hoofdstedelijk Gewest;144;144 Respiratoire tekens, symptomen en mineure diagnosen;04;Medisch;971;157
Brussels Hoofdstedelijk Gewest;145;145 Acute bronchitis en gerelateerde symptomen;04;Medisch;513;59
Brussels Hoofdstedelijk Gewest;160;160 Majeur cardiothoracaal herstel van hartanomalie;05;Chirurgisch;13;0
Brussels Hoofdstedelijk Gewest;161;161 Implantatie van hartdefibrillator en hartassistentiesyteem;05;Chirurgisch;119;< 5
Brussels Hoofdstedelijk Gewest;162;162 Procedures op hartkleppen met AMI of complexe hoofddiagnose;05;Chirurgisch;35;0
Brussels Hoofdstedelijk Gewest;163;163 Procedures op hartkleppen zonder AMI of complexe hoofddiagnose;05;Chirurgisch;190;0
Brussels Hoofdstedelijk Gewest;165;165 Coronaire overbrugging met AMI of complexe hoofddiagnose;05;Chirurgisch;87;0
Brussels Hoofdstedelijk Gewest;166;166 Coronaire overbrugging zonder AMI of complexe hoofddiagnose;05;Chirurgisch;230;< 5
Brussels Hoofdstedelijk Gewest;167;167 Andere cardiothoracale procedures en thoracovasculaire procedures;05;Chirurgisch;126;5
Brussels Hoofdstedelijk Gewest;169;169 Majeure abdominale vasculaire procedures;05;Chirurgisch;104;0
Brussels Hoofdstedelijk Gewest;170;170 Implantatie van permanente pacemaker met AMI, hartdecompensatie of shock;05;Chirurgisch;5;0
Brussels Hoofdstedelijk Gewest;171;171 Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;05;Chirurgisch;400;6
Brussels Hoofdstedelijk Gewest;174;174 Percutane coronaire procedures met AMI;05;Chirurgisch;600;50
Brussels Hoofdstedelijk Gewest;175;175 Percutane coronaire procedures zonder AMI;05;Chirurgisch;1 849;232
Brussels Hoofdstedelijk Gewest;176;176 Vervangen van pacemaker of defibrillator;05;Chirurgisch;140;9
Brussels Hoofdstedelijk Gewest;177;177 Revisie van pacemaker of defibrillator behalve vervanging van hulpmiddel;05;Chirurgisch;30;0
Brussels Hoofdstedelijk Gewest;180;180 Andere procedures op circulatoir systeem;05;Chirurgisch;267;802
Brussels Hoofdstedelijk Gewest;181;181 Procedures op arteries van onderste ledematen;05;Chirurgisch;792;9
Brussels Hoofdstedelijk Gewest;182;182 Andere perifere vasculaire procedures;05;Chirurgisch;281;182
Brussels Hoofdstedelijk Gewest;190;190 Acuut myocardinfarct;05;Medisch;315;36
Brussels Hoofdstedelijk Gewest;191;191 Hartkatheterisatie voor coronaire ziekten;05;Medisch;759;832
Brussels Hoofdstedelijk Gewest;192;192 Hartkatheterisatie voor andere niet-coronaire aandoeningen;05;Medisch;806;236
Brussels Hoofdstedelijk Gewest;193;193 Acute en subacute endocarditis;05;Medisch;24;0
Brussels Hoofdstedelijk Gewest;194;194 Hartfalen;05;Medisch;1 799;6
Brussels Hoofdstedelijk Gewest;196;196 Hartstilstand en shock;05;Medisch;152;8
Brussels Hoofdstedelijk Gewest;197;197 Perifere en andere vasculaire stoornissen;05;Medisch;390;142
Brussels Hoofdstedelijk Gewest;198;198 Angina pectoris en coronaire atherosclerose;05;Medisch;241;12
Brussels Hoofdstedelijk Gewest;199;199 Hypertensie;05;Medisch;218;13
Brussels Hoofdstedelijk Gewest;200;200 Structurele hartaandoeningen en kleplijden;05;Medisch;93;8
Brussels Hoofdstedelijk Gewest;201;201 Hartaritmie en geleidingsstoornissen;05;Medisch;836;467
Brussels Hoofdstedelijk Gewest;203;203 Thoracale pijn;05;Medisch;155;28
Brussels Hoofdstedelijk Gewest;204;204 Syncope en collaps;05;Medisch;379;7
Brussels Hoofdstedelijk Gewest;205;205 Cardiomyopathie;05;Medisch;44;0
Brussels Hoofdstedelijk Gewest;206;206 Dysfunctie, reactie op en compl. op cardiaal of vasc. hulpmiddel of procedure;05;Medisch;90;70
Brussels Hoofdstedelijk Gewest;207;207 Andere diagnosen van het circulatoir systeem;05;Medisch;399;41
Brussels Hoofdstedelijk Gewest;220;220 Majeure procedures op oesofagus, maag en duodenum;06;Chirurgisch;193;11
Brussels Hoofdstedelijk Gewest;222;222 Andere procedures op oesofagus, maag, duodenum;06;Chirurgisch;121;47
Brussels Hoofdstedelijk Gewest;223;223 Andere procedures op dunne en dikke darm;06;Chirurgisch;147;178
Brussels Hoofdstedelijk Gewest;224;224 Peritoneale adhesiolyse;06;Chirurgisch;106;< 5
Brussels Hoofdstedelijk Gewest;226;226 Procedures op anus;06;Chirurgisch;440;572
Brussels Hoofdstedelijk Gewest;227;227 Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;06;Chirurgisch;582;171
Brussels Hoofdstedelijk Gewest;228;228 Procedures voor hernia inguinalis, femoralis en umbilicalis;06;Chirurgisch;1 142;627
Brussels Hoofdstedelijk Gewest;229;229 Andere procedures op spijsverteringsstelsel en abdomen;06;Chirurgisch;213;28
Brussels Hoofdstedelijk Gewest;230;230 Majeure procedures op dunne darm;06;Chirurgisch;427;0
Brussels Hoofdstedelijk Gewest;231;231 Majeure procedures op dikke darm;06;Chirurgisch;608;11
Brussels Hoofdstedelijk Gewest;232;232 Fundoplicatie van maag;06;Chirurgisch;57;0
Brussels Hoofdstedelijk Gewest;233;233 Appendectomie met complexe hoofddiagnose;06;Chirurgisch;323;5
Brussels Hoofdstedelijk Gewest;234;234 Appendectomie zonder complexe hoofddiagnose;06;Chirurgisch;945;26
Brussels Hoofdstedelijk Gewest;240;240 Maligne aandoeningen van spijsverteringsstelsel;06;Medisch;562;570
Brussels Hoofdstedelijk Gewest;241;241 Peptisch ulcus en gastritis;06;Medisch;504;3 033
Brussels Hoofdstedelijk Gewest;242;242 Majeure slokdarmstoorinissen;06;Medisch;85;55
Brussels Hoofdstedelijk Gewest;243;243 Andere slokdarmstoornissen;06;Medisch;361;1 787
Brussels Hoofdstedelijk Gewest;244;244 Diverticulitis en diverticulosis;06;Medisch;516;1 553
Brussels Hoofdstedelijk Gewest;245;245 Inflammatoire darmziekten;06;Medisch;303;681
Brussels Hoofdstedelijk Gewest;246;246 Gastro-intestinale vasculaire insufficientie;06;Medisch;50;6
Brussels Hoofdstedelijk Gewest;247;247 Intestinale obstructie;06;Medisch;507;17
Brussels Hoofdstedelijk Gewest;248;248 Majeure gastro-intestinale en peritoneale infecties;06;Medisch;225;11
Brussels Hoofdstedelijk Gewest;249;249 Andere gastro-enteritis, misselijkheid en braken;06;Medisch;955;371
Brussels Hoofdstedelijk Gewest;251;251 Abdominale pijn;06;Medisch;259;525
Brussels Hoofdstedelijk Gewest;252;252 Dysfunctie, reactie op en complic, van gastro-intestinaal hulpmiddel of procedure;06;Medisch;249;53
Brussels Hoofdstedelijk Gewest;253;253 Andere en niet gespecificeerde gastro-intestinale hemorragie;06;Medisch;193;120
Brussels Hoofdstedelijk Gewest;254;254 Andere diagnosen van spijsverteringsstelsel;06;Medisch;1 462;5 875
Brussels Hoofdstedelijk Gewest;260;260 Majeure pancreas-, lever- en shuntprocedures;07;Chirurgisch;170;9
Brussels Hoofdstedelijk Gewest;261;261 Majeure procedures op galwegen;07;Chirurgisch;30;< 5
Brussels Hoofdstedelijk Gewest;263;263 Cholecystectomie;07;Chirurgisch;1 563;72
Brussels Hoofdstedelijk Gewest;264;264 Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;07;Chirurgisch;111;17
Brussels Hoofdstedelijk Gewest;279;279 Hepatisch coma en andere majeure acute leverstoornissen;07;Medisch;116;8
Brussels Hoofdstedelijk Gewest;280;280 Alcoholische leverziekte;07;Medisch;378;18
Brussels Hoofdstedelijk Gewest;281;281 Maligne aandoening van hepatobiliair stelsel en pancreas;07;Medisch;464;235
Brussels Hoofdstedelijk Gewest;282;282 Stoornissen van pancreas behalve maligne aandoeningen;07;Medisch;733;103
Brussels Hoofdstedelijk Gewest;283;283 Andere leverstoornissen;07;Medisch;345;101
Brussels Hoofdstedelijk Gewest;284;284 Stoornissen van galblaas en galwegen;07;Medisch;981;84
Brussels Hoofdstedelijk Gewest;301;301 Vervanging van heupgewricht;08;Chirurgisch;1 450;14
Brussels Hoofdstedelijk Gewest;302;302 Vervanging van kniegewricht;08;Chirurgisch;1 132;< 5
Brussels Hoofdstedelijk Gewest;303;303 Dorsale en lumbale arthrodese bij wervelkolomafwijkingen;08;Chirurgisch;19;0
Brussels Hoofdstedelijk Gewest;304;304 Dorsale en lumbale arthrodese behalve bij wervelkolomafwijkingen;08;Chirurgisch;337;< 5
Brussels Hoofdstedelijk Gewest;305;305 Amputatie van onderste lidmaat behalve tenen;08;Chirurgisch;88;0
Brussels Hoofdstedelijk Gewest;308;308 Herstellen fractuur van heup en femur;08;Chirurgisch;834;< 5
Brussels Hoofdstedelijk Gewest;309;309 Andere significante chirurgie op heup en femur;08;Chirurgisch;191;88
Brussels Hoofdstedelijk Gewest;310;310 Excisie en decompressie van discus intervertebralis;08;Chirurgisch;719;13
Brussels Hoofdstedelijk Gewest;312;312 Huidgreffe, behalve van hand, voor musculoskeletale en bindweefseldiagnosen;08;Chirurgisch;38;36
Brussels Hoofdstedelijk Gewest;313;313 Procedures op knie en onderbeen, behalve op voet;08;Chirurgisch;1 364;1 811
Brussels Hoofdstedelijk Gewest;314;314 Procedures op voet en tenen;08;Chirurgisch;706;345
Brussels Hoofdstedelijk Gewest;315;315 Procedures op schouder, arm en voorarm behalve gewrichtsvervanging;08;Chirurgisch;1 674;952
Brussels Hoofdstedelijk Gewest;316;316 Procedures op hand en pols;08;Chirurgisch;262;1 808
Brussels Hoofdstedelijk Gewest;317;317 Procedures op pees, spier en andere weke weefsels;08;Chirurgisch;397;380
Brussels Hoofdstedelijk Gewest;320;320 Andere procedures op musculoskeletaal stelsel en bindweefsel;08;Chirurgisch;571;1 011
Brussels Hoofdstedelijk Gewest;321;321 Cervicale artrodese en andere procedures op nek/rug, behalve exc./decompr. Wervel;08;Chirurgisch;285;7
Brussels Hoofdstedelijk Gewest;322;322 Vervanging van schouder en elleboog gewricht;08;Chirurgisch;212;< 5
Brussels Hoofdstedelijk Gewest;340;340 Femurfractuur;08;Medisch;157;< 5
Brussels Hoofdstedelijk Gewest;341;341 Fractuur van bekken of luxatie van heup;08;Medisch;206;< 5
Brussels Hoofdstedelijk Gewest;342;342 Fracturen of luxatie, behalve van femur, heup en bekken;08;Medisch;619;418
Brussels Hoofdstedelijk Gewest;343;343 Maligne aandoeningen van musculoskeletaal stelsel en pathologische fracturen hierdoor.;08;Medisch;152;61
Brussels Hoofdstedelijk Gewest;344;344 Osteomyelitis, septische arthritis en andere musculoskeletale infecties;08;Medisch;175;19
Brussels Hoofdstedelijk Gewest;346;346 Stoornissen van bindweefsel;08;Medisch;273;209
Brussels Hoofdstedelijk Gewest;347;347 Andere stoornissen, breuken en letsels van rug en van nek;08;Medisch;828;8 960
Brussels Hoofdstedelijk Gewest;349;349 Dysfunctie, reactie op en compl. van orthopedisch hulpmiddel of procedure;08;Medisch;148;28
Brussels Hoofdstedelijk Gewest;351;351 Andere diagnosen van musculoskeletaal stelsel en bindweefsel;08;Medisch;897;503
Brussels Hoofdstedelijk Gewest;361;361 Huidgreffe voor diagnosen van huid en subcutaan weefsel;09;Chirurgisch;298;683
