gewest;drg_34;drg_beschrijving;mdc_34;soort_diagnose;klassieke_hospitalisatie;daghospitalisatie
Waals Gewest;651;Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;285;256
Waals Gewest;660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;1.521;858
Waals Gewest;661;Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;402;561
Waals Gewest;662;Crisis van sikkelcelanemie;16;Medisch;324;11
Waals Gewest;663;Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;3.650;6.248
Waals Gewest;680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;270;18
Waals Gewest;681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;1.185;800
Waals Gewest;690;Acute leukemie;17;Medisch;361;1.540
Waals Gewest;691;Lymfoom, myeloom en niet-acute leukemie;17;Medisch;974;1.771
Waals Gewest;692;Radiotherapie;17;Medisch;166;111
Waals Gewest;694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;895;5.073
Waals Gewest;695;Chemotherapie voor acute leukemie;17;Medisch;380;2.803
Waals Gewest;696;Andere chemotherapie;17;Medisch;4.734;136.020
Waals Gewest;710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;1.065;46
Waals Gewest;711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;18;Chirurgisch;722;62
Waals Gewest;720;Septicemie en gedissemineerde infecties;18;Medisch;4.629;< 5
Waals Gewest;721;Postoperatieve, posttraumatische en andere toestel infecties;18;Medisch;1.227;67
Waals Gewest;722;Koorts;18;Medisch;1.181;15
Waals Gewest;723;Virale ziekte;18;Medisch;2.585;5
Waals Gewest;724;Andere infectieuze en parasitaire ziekten;18;Medisch;895;84
Waals Gewest;740;Diagnosen van mentale ziekte met operatiezaal procedures;19;Chirurgisch;219;12
Waals Gewest;750;Schizofrenie;19;Medisch;248;0
Waals Gewest;751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;946;57
Waals Gewest;752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;208;0
Waals Gewest;753;Bipolaire stoornissen;19;Medisch;581;23
Waals Gewest;754;Depressie, behalve majeure depressieve diagnosen;19;Medisch;1.228;< 5
Waals Gewest;755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;924;14
Waals Gewest;756;Acute angst en delirante toestanden;19;Medisch;1.745;9
Waals Gewest;757;Organische stoornissen van de geestelijke gezondheid;19;Medisch;1.311;41
Waals Gewest;758;Gedragsstoornissen;19;Medisch;408;11
Waals Gewest;759;Eetstoornissen;19;Medisch;123;< 5
Waals Gewest;760;Andere stoornissen van de mentale gezondheid;19;Medisch;2.046;124
Waals Gewest;770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;20;Medisch;247;0
Waals Gewest;772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;20;Medisch;1.030;0
Waals Gewest;773;Misbruik van en verslaving aan opiaten;20;Medisch;290;< 5
Waals Gewest;774;Misbruik van en verslaving aan cocaine;20;Medisch;183;0
Waals Gewest;775;Misbruik van en verslaving aan alcohol;20;Medisch;3.429;5
Waals Gewest;776;Misbruik van en verslaving aan andere drugs;20;Medisch;423;7
Waals Gewest;791;Operatiezaal procedures voor andere complicaties van de behandeling;21;Chirurgisch;1.369;355
Waals Gewest;811;Allergische reacties;21;Medisch;445;< 5
Waals Gewest;812;Vergiftiging door geneesmiddellen;21;Medisch;5.507;10
Waals Gewest;813;Andere complicaties van de behandeling;21;Medisch;1.769;320
Waals Gewest;815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;1.049;20
Waals Gewest;816;Toxische effecten van niet-medische substanties;21;Medisch;773;7
Waals Gewest;841;Extensieve derde graad brandwonden met huidgreffe;22;Chirurgisch;6;0
Waals Gewest;842;Brandwonden met huidgreffe behalve extensieve derde graad brandwonden;22;Chirurgisch;130;55
Waals Gewest;843;Extensieve derde graad of “full thickness” brandwonden zonder huidgreffe;22;Medisch;< 5;0
Waals Gewest;844;“Partial thickness” brandwonden zonder huidgreffe;22;Medisch;180;21
Waals Gewest;850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;3.128;10.772
Waals Gewest;860;Revalidatie;23;Medisch;5.481;< 5
Waals Gewest;861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;23;Medisch;14.383;36.365
Waals Gewest;862;Andere nazorg en convalescentie;23;Medisch;7.751;12.547
Waals Gewest;863;Neonatale nazorg;23;Medisch;327;8
Waals Gewest;890;HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;36;0
Waals Gewest;892;HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;61;< 5
Waals Gewest;893;HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;20;0
Waals Gewest;894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;105;12
Waals Gewest;910;Craniotomie voor multipele significante traumata;25;Chirurgisch;62;0
Waals Gewest;911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;80;0
Waals Gewest;912;Musculo-skeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;410;< 5
Waals Gewest;930;Multipele significante traumata zonder operatiezaal procedures;25;Medisch;454;< 5
Waals Gewest;950;Extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;1.738;494
Waals Gewest;951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;0;Chirurgisch;4.967;1.056
Waals Gewest;952;Niet-extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;1.727;878
Waals Gewest;955;Hoofddiagnose niet geldig als ontslagdiagnose;0;Andere;26;< 5
Waals Gewest;956;Niet te groeperen verblijven;0;Andere;56;15
Waals Gewest;MMM;Daghospitalisatie;SS;Andere;0;537
Brussels Hoofdstedelijk Gewest;1;Lever- en/of darmtransplantatie;PP;Chirurgisch;33;0
Brussels Hoofdstedelijk Gewest;2;Hart- en/of longtransplantatie;PP;Chirurgisch;16;0
Brussels Hoofdstedelijk Gewest;3;Beenmergtransplantatie;PP;Chirurgisch;108;0
Brussels Hoofdstedelijk Gewest;4;Extracorporele membraanoxygenatie of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;121;0
Brussels Hoofdstedelijk Gewest;5;Tracheostomie met langdurige mechanische ventilatie zonder extensieve procedure;PP;Chirurgisch;34;0
Brussels Hoofdstedelijk Gewest;6;Pancreastransplantatie;PP;Chirurgisch;< 5;0
Brussels Hoofdstedelijk Gewest;20;Craniotomie voor trauma;1;Chirurgisch;85;< 5
Brussels Hoofdstedelijk Gewest;21;Craniotomie behalve voor trauma;1;Chirurgisch;406;0
Brussels Hoofdstedelijk Gewest;22;Procedures op een ventriculaire shunt;1;Chirurgisch;39;0
Brussels Hoofdstedelijk Gewest;23;Spinale procedures;1;Chirurgisch;72;< 5
Brussels Hoofdstedelijk Gewest;24;Extracraniale vasculaire procedures;1;Chirurgisch;411;5
Brussels Hoofdstedelijk Gewest;26;Andere procedures op het zenuwstelsel en gerelateerde procedures;1;Chirurgisch;246;1.703
Brussels Hoofdstedelijk Gewest;40;Spinale stoornissen en letsels;1;Medisch;30;9
Brussels Hoofdstedelijk Gewest;41;Maligniteit van het zenuwstelsel;1;Medisch;224;60
Brussels Hoofdstedelijk Gewest;42;Degeneratieve stoornissen van het zenuwstelsel met uitzondering van multipele sclerose;1;Medisch;933;30
Brussels Hoofdstedelijk Gewest;43;Multipele sclerose en andere demyeliniserende ziekten;1;Medisch;210;77
Brussels Hoofdstedelijk Gewest;44;Intracraniële hemorragie;1;Medisch;243;5
Brussels Hoofdstedelijk Gewest;45;CVA en precerebrale occlusie met infarct;1;Medisch;1.140;< 5
Brussels Hoofdstedelijk Gewest;46;Niet specifieke CVA en precerebrale occlusie zonder infarct;1;Medisch;86;21
Brussels Hoofdstedelijk Gewest;47;Transitoire cerebrale ischemie (TIA);1;Medisch;407;< 5
Brussels Hoofdstedelijk Gewest;48;Stoornissen van de perifere, craniale en autonome zenuwen;1;Medisch;301;727
Brussels Hoofdstedelijk Gewest;49;Bacteriële en tuberculeuze infecties van het zenuwstelsel;1;Medisch;67;< 5
Brussels Hoofdstedelijk Gewest;50;Niet bacteriële infecties van het zenuwstelsel behalve virale meningitis;1;Medisch;82;< 5
Brussels Hoofdstedelijk Gewest;51;Virale meningitis;1;Medisch;117;0
Brussels Hoofdstedelijk Gewest;52;Niet-traumatische stupor en coma;1;Medisch;161;6
Brussels Hoofdstedelijk Gewest;53;Epileptisch insult;1;Medisch;1.701;57
Brussels Hoofdstedelijk Gewest;54;Migraine en andere hoofdpijn;1;Medisch;384;38
Brussels Hoofdstedelijk Gewest;55;Hoofdtrauma met coma > 1 uur of met hemorragie;1;Medisch;323;< 5
Brussels Hoofdstedelijk Gewest;56;Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;1;Medisch;25;0
Brussels Hoofdstedelijk Gewest;57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;1;Medisch;645;8
Brussels Hoofdstedelijk Gewest;58;Andere stoornissen van het zenuwstelsel;1;Medisch;2.589;125
Brussels Hoofdstedelijk Gewest;70;Procedures op de orbita;2;Chirurgisch;63;44
Brussels Hoofdstedelijk Gewest;73;Procedures op het oog behalve op de orbita;2;Chirurgisch;558;12.037
Brussels Hoofdstedelijk Gewest;80;Acute majeure ooginfecties;2;Medisch;66;< 5
Brussels Hoofdstedelijk Gewest;82;Oogstoornissen behalve majeure infecties;2;Medisch;285;268
Brussels Hoofdstedelijk Gewest;89;Majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;154;682
Brussels Hoofdstedelijk Gewest;90;Majeure procedures op larynx en trachea;3;Chirurgisch;35;8
Brussels Hoofdstedelijk Gewest;91;Andere majeure procedures op hoofd en hals;3;Chirurgisch;50;0
Brussels Hoofdstedelijk Gewest;92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;557;766
Brussels Hoofdstedelijk Gewest;93;Procedures op sinussen en mastoïd;3;Chirurgisch;430;341
Brussels Hoofdstedelijk Gewest;95;Palatoplastie en herstel van hazelip;3;Chirurgisch;14;< 5
Brussels Hoofdstedelijk Gewest;97;Procedures op tonsillen en adenoïden;3;Chirurgisch;671;2.768
Brussels Hoofdstedelijk Gewest;98;Andere procedures op oren, neus, mond en keel;3;Chirurgisch;1.541;2.056
Brussels Hoofdstedelijk Gewest;110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;3;Medisch;166;93
Brussels Hoofdstedelijk Gewest;111;Vertigo en andere labyrintstoornissen;3;Medisch;377;5
Brussels Hoofdstedelijk Gewest;113;Infecties bovenste luchtwegen;3;Medisch;2.037;45
Brussels Hoofdstedelijk Gewest;114;Dentale en orale ziekten en letsels;3;Medisch;392;7.532
Brussels Hoofdstedelijk Gewest;115;Andere diagnosen van oren, neus, mond, keel en schedel/aangezicht;3;Medisch;5.999;1.048
Brussels Hoofdstedelijk Gewest;120;Majeure thoracale en respiratoire procedures;4;Chirurgisch;226;5
Brussels Hoofdstedelijk Gewest;121;Andere respiratoire en thoracale procedures;4;Chirurgisch;324;12
Brussels Hoofdstedelijk Gewest;130;Diagnose van het respiratoire stelsel met kunstmatige beademing 96+ uur;4;Medisch;81;0
Brussels Hoofdstedelijk Gewest;131;Mucoviscidose (cystic fibrosis) - longziekte;4;Medisch;76;< 5
Brussels Hoofdstedelijk Gewest;132;Bronchopulmonale dysplasie en andere chronische respiratoire ziekten ontstaan in de perinatale periode;4;Medisch;17;< 5
Brussels Hoofdstedelijk Gewest;133;Respiratoire insufficiëntie;4;Medisch;133;< 5
Brussels Hoofdstedelijk Gewest;134;Longembolie;4;Medisch;490;< 5
Brussels Hoofdstedelijk Gewest;135;Majeur thoracaal en respiratoir trauma;4;Medisch;230;< 5
Brussels Hoofdstedelijk Gewest;136;Maligne respiratoire aandoening;4;Medisch;687;274
Brussels Hoofdstedelijk Gewest;137;Majeure respiratoire infecties en inflammaties;4;Medisch;1.200;15
Brussels Hoofdstedelijk Gewest;138;Bronchiolitis en respiratoir syncytiaal virus (RSV) pneumonie;4;Medisch;1.386;< 5
Brussels Hoofdstedelijk Gewest;139;Andere pneumonie;4;Medisch;3.049;11
Brussels Hoofdstedelijk Gewest;140;Chronische obstructieve longaandoeningen;4;Medisch;2.639;70
Brussels Hoofdstedelijk Gewest;141;Astma;4;Medisch;670;12
Brussels Hoofdstedelijk Gewest;142;Interstitiële en alveolaire longziekte;4;Medisch;237;38
Brussels Hoofdstedelijk Gewest;143;Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;4;Medisch;581;93
Brussels Hoofdstedelijk Gewest;144;Respiratoire tekens, symptomen en mineure diagnosen;4;Medisch;1.905;247
Brussels Hoofdstedelijk Gewest;160;Majeur cardiothoracaal herstel van hartanomalie;5;Chirurgisch;9;0
Brussels Hoofdstedelijk Gewest;161;Inplantatie van hartdefibrillator en hartassistentiesyteem;5;Chirurgisch;96;0
Brussels Hoofdstedelijk Gewest;162;Procedures op hartkleppen met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;39;0
Brussels Hoofdstedelijk Gewest;163;Procedures op hartkleppen zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;238;0
Brussels Hoofdstedelijk Gewest;165;Coronaire overbrugging met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;101;0
Brussels Hoofdstedelijk Gewest;166;Coronaire overbrugging zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;277;< 5
Brussels Hoofdstedelijk Gewest;167;Andere cardiothoracale procedures en thoracovasculaire procedures;5;Chirurgisch;321;9
Brussels Hoofdstedelijk Gewest;169;Majeure abdominale vasculaire procedures;5;Chirurgisch;114;< 5
Brussels Hoofdstedelijk Gewest;170;Implantatie van permanente pacemaker met AMI, hartdecompensatie of shock;5;Chirurgisch;20;0
Brussels Hoofdstedelijk Gewest;171;Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;5;Chirurgisch;461;6
Brussels Hoofdstedelijk Gewest;174;Percutane coronaire procedures met acuut myocardinfarct;5;Chirurgisch;722;31
Brussels Hoofdstedelijk Gewest;175;Percutane coronaire procedures zonder acuut myocardinfarct;5;Chirurgisch;2.051;101
Brussels Hoofdstedelijk Gewest;176;Vervangen van pacemaker of defibrillator;5;Chirurgisch;162;11
Brussels Hoofdstedelijk Gewest;177;Revisie van pacemaker of defibrillator behalve toestel vervanging;5;Chirurgisch;59;0
Brussels Hoofdstedelijk Gewest;180;Andere procedures op het circulatoire systeem;5;Chirurgisch;356;1.327
Brussels Hoofdstedelijk Gewest;181;Procedures op de arteries van de onderste ledematen;5;Chirurgisch;1.036;15
Brussels Hoofdstedelijk Gewest;182;Andere perifere vasculaire procedures;5;Chirurgisch;387;283
Brussels Hoofdstedelijk Gewest;190;Acuut myocardinfarct;5;Medisch;354;34
Brussels Hoofdstedelijk Gewest;191;Hartkatheterisatie voor coronaire condities;5;Medisch;963;596
Brussels Hoofdstedelijk Gewest;192;Hartkatheterisatie voor andere niet-coronaire condities;5;Medisch;1.012;208
Brussels Hoofdstedelijk Gewest;193;Acute en subacute endocarditis;5;Medisch;18;0
Brussels Hoofdstedelijk Gewest;194;Hartfalen;5;Medisch;1.980;0
Brussels Hoofdstedelijk Gewest;196;Hartstilstand en shock;5;Medisch;124;< 5
Brussels Hoofdstedelijk Gewest;197;Perifere en andere vasculaire stoornissen;5;Medisch;536;181
Brussels Hoofdstedelijk Gewest;198;Angina pectoris en coronaire atherosclerose;5;Medisch;276;10
Brussels Hoofdstedelijk Gewest;199;Hypertensie;5;Medisch;293;9
Brussels Hoofdstedelijk Gewest;200;Structurele hartaandoeningen en kleplijden;5;Medisch;111;8
Brussels Hoofdstedelijk Gewest;201;Hartaritmie en geleidingsstoornissen;5;Medisch;1.185;463
Brussels Hoofdstedelijk Gewest;203;Thoracale pijn;5;Medisch;222;15
Brussels Hoofdstedelijk Gewest;204;Syncope en collaps;5;Medisch;512;6
Brussels Hoofdstedelijk Gewest;205;Cardiomyopathie;5;Medisch;45;< 5
Brussels Hoofdstedelijk Gewest;206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;5;Medisch;90;44
Brussels Hoofdstedelijk Gewest;207;Andere diagnosen van het circulatoir stelsel;5;Medisch;437;35
Brussels Hoofdstedelijk Gewest;220;Majeure procedures op oesofagus, maag en duodenum;6;Chirurgisch;264;9
Brussels Hoofdstedelijk Gewest;221;Majeure procedures op dunne en dikke darm;6;Chirurgisch;1.067;15
Brussels Hoofdstedelijk Gewest;222;Andere procedures op oesofagus, maag en duodenum;6;Chirurgisch;447;63
Brussels Hoofdstedelijk Gewest;223;Andere procedures op dunne en dikke darm;6;Chirurgisch;339;190
Brussels Hoofdstedelijk Gewest;224;Peritoneale adhesiolyse;6;Chirurgisch;113;< 5
Brussels Hoofdstedelijk Gewest;225;Appendectomie;6;Chirurgisch;1.389;15
Brussels Hoofdstedelijk Gewest;226;Anale procedures;6;Chirurgisch;701;750
Brussels Hoofdstedelijk Gewest;227;Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;894;203
Brussels Hoofdstedelijk Gewest;228;Procedures voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;1.624;721
Brussels Hoofdstedelijk Gewest;229;Andere procedures op het spijsverteringsstelsel en abdomen;6;Chirurgisch;256;58
Brussels Hoofdstedelijk Gewest;240;Maligne aandoeningen van het spijsverteringsstelsel;6;Medisch;639;558
Brussels Hoofdstedelijk Gewest;241;Peptisch ulcus en gastritis;6;Medisch;666;2.736
Brussels Hoofdstedelijk Gewest;242;Majeure slokdarmstoornissen;6;Medisch;65;44
Brussels Hoofdstedelijk Gewest;243;Andere slokdarmstoornissen;6;Medisch;538;1.886
Brussels Hoofdstedelijk Gewest;244;Diverticulitis en diverticulosis;6;Medisch;675;1.205
Brussels Hoofdstedelijk Gewest;245;Inflammatoire darmziekte;6;Medisch;302;807
Brussels Hoofdstedelijk Gewest;246;Gastro-intestinale vasculaire insufficiëntie;6;Medisch;63;< 5
Brussels Hoofdstedelijk Gewest;247;Intestinale obstructie;6;Medisch;534;20
Brussels Hoofdstedelijk Gewest;248;Majeure gastro-intestinale en peritoneale infecties;6;Medisch;324;< 5
Brussels Hoofdstedelijk Gewest;249;Andere gastro-enteritis, misselijkheid en braken;6;Medisch;1.762;547
Brussels Hoofdstedelijk Gewest;251;Abdominale pijn;6;Medisch;402;818
Brussels Hoofdstedelijk Gewest;252;Dysfunctie, reactie op en complicatie van gastro-intestinaal toestel of procedure;6;Medisch;216;47
Brussels Hoofdstedelijk Gewest;253;Andere en niet gespecificeerde gastro-intestinale hemorragie;6;Medisch;244;165
Brussels Hoofdstedelijk Gewest;254;Andere diagnosen van spijsverteringsstelsel;6;Medisch;1.713;5.982
Brussels Hoofdstedelijk Gewest;260;Majeure pancreas-, lever- en shuntprocedures;7;Chirurgisch;237;14
Brussels Hoofdstedelijk Gewest;261;Majeure procedures op de galwegen;7;Chirurgisch;109;13
Brussels Hoofdstedelijk Gewest;262;Cholecystectomie, behalve laparoscopisch;7;Chirurgisch;72;0
Brussels Hoofdstedelijk Gewest;263;Laparoscopische cholecystectomie;7;Chirurgisch;1.893;44
Brussels Hoofdstedelijk Gewest;264;Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;7;Chirurgisch;239;63
Brussels Hoofdstedelijk Gewest;279;Hepatisch coma en andere majeure acute leverstoornissen;7;Medisch;143;13
Brussels Hoofdstedelijk Gewest;280;Alcoholische leverziekte;7;Medisch;400;10
Brussels Hoofdstedelijk Gewest;281;Maligne aandoeningen van het hepatobiliair stelsel en de pancreas;7;Medisch;515;196
Brussels Hoofdstedelijk Gewest;282;Stoornissen van de pancreas behalve maligne aandoeningen;7;Medisch;737;71
Brussels Hoofdstedelijk Gewest;283;Andere leverstoornissen;7;Medisch;396;71
Brussels Hoofdstedelijk Gewest;284;Stoornissen van de galblaas en de galwegen;7;Medisch;1.061;80
Brussels Hoofdstedelijk Gewest;301;Vervanging van heupgewricht;8;Chirurgisch;1.798;10
Brussels Hoofdstedelijk Gewest;302;Vervanging van kniegewricht;8;Chirurgisch;1.511;20
Brussels Hoofdstedelijk Gewest;303;Dorsolumbale arthrodese bij wervelkolomafwijkingen;8;Chirurgisch;26;0
Brussels Hoofdstedelijk Gewest;304;Dorsolumbale arthrodese behalve bij wervelkolomafwijkingen;8;Chirurgisch;440;0
Brussels Hoofdstedelijk Gewest;305;Amputatie van onderste lidmaat behalve tenen;8;Chirurgisch;87;0
Brussels Hoofdstedelijk Gewest;308;Herstellen van heup en femur fracturen;8;Chirurgisch;905;< 5
Brussels Hoofdstedelijk Gewest;309;Andere significante procedures op heup en femur;8;Chirurgisch;314;146
Brussels Hoofdstedelijk Gewest;310;Excisie en decompressie van discus intervertebralis;8;Chirurgisch;953;5
Brussels Hoofdstedelijk Gewest;312;Huidgreffe behalve op de hand, voor musculo-skeletaal en bindweefsel diagnosen;8;Chirurgisch;51;52
Brussels Hoofdstedelijk Gewest;313;Procedures op de knie en het onderbeen, behalve op de voet;8;Chirurgisch;1.551;2.426
Brussels Hoofdstedelijk Gewest;314;Procedures op voet en tenen;8;Chirurgisch;1.177;540
Brussels Hoofdstedelijk Gewest;315;Procedures op schouder, arm en voorarm behalve gewrichtsvervanging;8;Chirurgisch;2.299;869
Brussels Hoofdstedelijk Gewest;316;Procedures op hand en pols;8;Chirurgisch;307;2.040
Brussels Hoofdstedelijk Gewest;317;Procedures op pees, spier en andere weke weefsels;8;Chirurgisch;626;496
Brussels Hoofdstedelijk Gewest;320;Andere procedures op musculo-skeletaalstelsel en bindweefsel;8;Chirurgisch;608;1.179
Brussels Hoofdstedelijk Gewest;321;Cervicale artrodese en andere procedures op nek/rug, behalve excisie/decompressie discus intervertebralis;8;Chirurgisch;350;10
Brussels Hoofdstedelijk Gewest;322;Vervanging van schouder en elleboog gewricht;8;Chirurgisch;76;< 5
Brussels Hoofdstedelijk Gewest;340;Femurfracturen;8;Medisch;143;< 5
Brussels Hoofdstedelijk Gewest;341;Fracturen van het bekken of luxatie van de heup;8;Medisch;267;0
Brussels Hoofdstedelijk Gewest;342;Fracturen of luxatie, behalve femur, heup en bekken;8;Medisch;709;287
Brussels Hoofdstedelijk Gewest;343;Maligne aandoeningen van het musculoskeletaal stelsel en pathologische fracturen hierdoor.;8;Medisch;200;62
Brussels Hoofdstedelijk Gewest;344;Osteomyelitis, septische arthritis en andere musculo-skeletale infecties;8;Medisch;186;16
Brussels Hoofdstedelijk Gewest;346;Stoornissen van het bindweefsel;8;Medisch;425;317
Brussels Hoofdstedelijk Gewest;347;Andere stoornissen, breuken en letsels van de rug en van de nek;8;Medisch;1.169;10.414
Brussels Hoofdstedelijk Gewest;349;Dysfunctie, bijwerking en complicaties van orthopedisch toestel of procedure;8;Medisch;189;22
Brussels Hoofdstedelijk Gewest;351;Andere diagnosen van het musculo-skeletaal stelsel en bindweefsel;8;Medisch;1.042;597
Brussels Hoofdstedelijk Gewest;361;Huidgreffe voor huid en subcutaan weefsel diagnosen;9;Chirurgisch;381;814
Brussels Hoofdstedelijk Gewest;362;Mastectomie procedures;9;Chirurgisch;443;30
Brussels Hoofdstedelijk Gewest;363;Procedures op de borst, behalve mastectomie;9;Chirurgisch;1.315;461
Brussels Hoofdstedelijk Gewest;364;Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;9;Chirurgisch;672;842
Brussels Hoofdstedelijk Gewest;380;Huidulcera;9;Medisch;184;< 5
Brussels Hoofdstedelijk Gewest;381;Majeure aandoeningen van de huid;9;Medisch;69;44
Brussels Hoofdstedelijk Gewest;382;Maligne aandoeningen van de mamma;9;Medisch;165;255
Brussels Hoofdstedelijk Gewest;383;Cellulitis en andere huidinfecties;9;Medisch;1.223;237
Brussels Hoofdstedelijk Gewest;384;Contusie, open wonde en andere trauma van de huid en van het subcutaan weefsel;9;Medisch;696;438
Brussels Hoofdstedelijk Gewest;385;Andere aandoeningen van de huid, het subcutaan weefsel en de mamma;9;Medisch;547;1.749
Brussels Hoofdstedelijk Gewest;401;Procedures op bijnieren en hypofyse;10;Chirurgisch;59;0
Brussels Hoofdstedelijk Gewest;403;Procedures voor obesitas;10;Chirurgisch;1.237;6
Brussels Hoofdstedelijk Gewest;404;Procedures op schildklier, bijschildklieren en ductus thyreoglossus;10;Chirurgisch;631;< 5
Brussels Hoofdstedelijk Gewest;405;Andere procedures bij endocriene, nutritionele en metabole stoornissen;10;Chirurgisch;42;0
Brussels Hoofdstedelijk Gewest;420;Diabetes;10;Medisch;1.280;14
Brussels Hoofdstedelijk Gewest;421;Malnutritie,  “failure to thrive” en andere nutritionele stoornissen;10;Medisch;505;106
Brussels Hoofdstedelijk Gewest;422;Hypovolemie en gerelateerde electrolytenstoornissen;10;Medisch;494;0
Brussels Hoofdstedelijk Gewest;423;Congenitale afwijkingen van het metabolisme;10;Medisch;55;37
Brussels Hoofdstedelijk Gewest;424;Andere endocriene stoornissen;10;Medisch;379;37
Brussels Hoofdstedelijk Gewest;425;Andere elektrolytenstoornissen behalve in verband met hypovolemie;10;Medisch;444;< 5
Brussels Hoofdstedelijk Gewest;440;Niertransplantatie;11;Chirurgisch;67;0
Brussels Hoofdstedelijk Gewest;441;Majeure procedures op de blaas;11;Chirurgisch;112;5
Brussels Hoofdstedelijk Gewest;442;Procedures op nier en urinewegen voor maligne aandoening;11;Chirurgisch;142;< 5
Brussels Hoofdstedelijk Gewest;443;Procedures op nier en urinewegen voor niet maligne aandoening;11;Chirurgisch;791;585
Brussels Hoofdstedelijk Gewest;444;Procedure enkel voor het aanleggen van een dialyse toegangsweg toestel;11;Chirurgisch;122;17
Brussels Hoofdstedelijk Gewest;445;Andere procedures op de blaas;11;Chirurgisch;100;30
Brussels Hoofdstedelijk Gewest;446;Transurethrale en urethrale procedures;11;Chirurgisch;932;455
Brussels Hoofdstedelijk Gewest;447;Andere procedures op nieren, urinewegen en gerelateerde procedures;11;Chirurgisch;58;9
Brussels Hoofdstedelijk Gewest;461;Maligne aandoening van de nier en urinewegen;11;Medisch;187;339
Brussels Hoofdstedelijk Gewest;462;Nefritis en nefrose;11;Medisch;112;26
Brussels Hoofdstedelijk Gewest;463;Infecties van de nier en de urinewegen;11;Medisch;2.364;77
Brussels Hoofdstedelijk Gewest;465;Urinaire stenen en verworven bovenste urinewegobstructie;11;Medisch;791;1.410
Brussels Hoofdstedelijk Gewest;466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;11;Medisch;276;38
Brussels Hoofdstedelijk Gewest;468;Andere nier en urinewegen diagnosen, tekens en symptomen;11;Medisch;743;1.619
Brussels Hoofdstedelijk Gewest;469;Acute nierziekten;11;Medisch;243;< 5
Brussels Hoofdstedelijk Gewest;470;Chronische nierziekten;11;Medisch;345;49
Brussels Hoofdstedelijk Gewest;480;Majeure procedures in het kleine bekken bij de man;12;Chirurgisch;200;0
Brussels Hoofdstedelijk Gewest;481;Procedures op de penis;12;Chirurgisch;139;646
Brussels Hoofdstedelijk Gewest;482;Transurethrale prostatectomie;12;Chirurgisch;567;22
Brussels Hoofdstedelijk Gewest;483;Procedures op de testes en het scrotum;12;Chirurgisch;263;459
