région;drg_34;libellé_drg;mdc_34;type_de_diagnostic;hospitalisation_classique;hospitalisation_de_jour
Région wallonne;860;Rééducation;23;Médical;5.481;< 5
Région wallonne;861;Signes, symptômes et autres facteurs influençant l'état de santé;23;Médical;14.383;36.365
Région wallonne;862;Autre suivi de soins et convalescence;23;Médical;7.751;12.547
Région wallonne;863;Suivi de soins néonatal;23;Médical;327;8
Région wallonne;890;HIV avec affections majeures multiples en rapport avec le HIV;24;Médical;36;0
Région wallonne;892;HIV avec une affection majeure en rapport avec le HIV;24;Médical;61;< 5
Région wallonne;893;HIV avec affections significatives multiples en rapport avec le HIV;24;Médical;20;0
Région wallonne;894;HIV avec une seule ou aucune affection significative en rapport avec le HIV;24;Médical;105;12
Région wallonne;910;Craniotomie pour polytraumatisme significatif;25;Chirurgical;62;0
Région wallonne;911;Procédure abdominale ou thoracique extensive pour polytraumatisme significatif;25;Chirurgical;80;0
Région wallonne;912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;25;Chirurgical;410;< 5
Région wallonne;930;Polytraumatisme significatif sans procédure opératoire;25;Médical;454;< 5
Région wallonne;950;Procédure extensive sans relation avec le diagnostic principal;0;Chirurgical;1.738;494
Région wallonne;951;Procédure modérément étendue sans relation avec le diagnostic principal;0;Chirurgical;4.967;1.056
Région wallonne;952;Procédure non extensive sans relation avec le diagnostic principal;0;Chirurgical;1.727;878
Région wallonne;955;Diagnostic principal non valable comme diagnostic de sortie;0;Autre;26;< 5
Région wallonne;956;Séjour non groupable;0;Autre;56;15
Région wallonne;MMM;Hospitalisation de jour;SS;Autre;0;537
Région de Bruxelles-Capitale;1;Transplantation hépatique et/ou intestinale;PP;Chirurgical;33;0
Région de Bruxelles-Capitale;2;Transplantation cardiaque et/ou pulmonaire;PP;Chirurgical;16;0
Région de Bruxelles-Capitale;3;Transplantation de moelle osseuse;PP;Chirurgical;108;0
Région de Bruxelles-Capitale;4;Oxygénation par membrane extracorporelle ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;121;0
Région de Bruxelles-Capitale;5;Trachéostomie avec ventilation mécanique de longue durée sans intervention extensive;PP;Chirurgical;34;0
Région de Bruxelles-Capitale;6;Transplantation du pancréas;PP;Chirurgical;< 5;0
Région de Bruxelles-Capitale;20;Craniotomie pour traumatisme;1;Chirurgical;85;< 5
Région de Bruxelles-Capitale;21;Craniotomie excepté pour traumatisme;1;Chirurgical;406;0
Région de Bruxelles-Capitale;22;Procédures concernant un shunt ventriculaire;1;Chirurgical;39;0
Région de Bruxelles-Capitale;23;Procédures au niveau de la colonne vertébrale et de la moelle épinière;1;Chirurgical;72;< 5
Région de Bruxelles-Capitale;24;Procédures vasculaires extracrâniennes;1;Chirurgical;411;5
Région de Bruxelles-Capitale;26;Autres procédures du système nerveux et procédures apparentées;1;Chirurgical;246;1.703
Région de Bruxelles-Capitale;40;Troubles et lésions de la colonne vertébrale et de la moelle épinière;1;Médical;30;9
Région de Bruxelles-Capitale;41;Malignité du système nerveux;1;Médical;224;60
Région de Bruxelles-Capitale;42;Troubles dégénératifs du système nerveux excepté la sclérose en plaques;1;Médical;933;30
Région de Bruxelles-Capitale;43;Sclérose en plaques et autres maladies démyélinisantes;1;Médical;210;77
Région de Bruxelles-Capitale;44;Hémorragie intracrânienne;1;Médical;243;5
Région de Bruxelles-Capitale;45;Accident vasculaire cérébral et occlusion précérébrale avec infarctus;1;Médical;1.140;< 5
Région de Bruxelles-Capitale;46;Accident vasculaire cérébral non spécifique et occlusion précérébrale sans infarctus;1;Médical;86;21
Région de Bruxelles-Capitale;47;Ischémie cérébrale transitoire (TIA);1;Médical;407;< 5
Région de Bruxelles-Capitale;48;Troubles des nerfs crâniens, périphériques et autonomes;1;Médical;301;727
Région de Bruxelles-Capitale;49;Infections bactériennes et tuberculeuses du système nerveux;1;Médical;67;< 5
Région de Bruxelles-Capitale;50;Infections non-bactériennes du système nerveux, excepté méningite virale;1;Médical;82;< 5
Région de Bruxelles-Capitale;51;Méningite virale;1;Médical;117;0
Région de Bruxelles-Capitale;52;Comas et états stuporeux non traumatiques;1;Médical;161;6
Région de Bruxelles-Capitale;53;Crise épileptique;1;Médical;1.701;57
Région de Bruxelles-Capitale;54;Migraine et autres céphalées;1;Médical;384;38
Région de Bruxelles-Capitale;55;Traumatisme crânien avec coma > 1 h ou hémorragie;1;Médical;323;< 5
Région de Bruxelles-Capitale;56;Contusion ou lacération cérébrale et fracture du crâne compliquée, coma < 1 h ou pas de coma;1;Médical;25;0
Région de Bruxelles-Capitale;57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;1;Médical;645;8
Région de Bruxelles-Capitale;58;Autres troubles du système nerveux;1;Médical;2.589;125
Région de Bruxelles-Capitale;70;Procédures orbitaires;2;Chirurgical;63;44
Région de Bruxelles-Capitale;73;Procédures sur  l'œil excepté sur l'orbite;2;Chirurgical;558;12.037
Région de Bruxelles-Capitale;80;Infections aiguës majeures de l'œil;2;Médical;66;< 5
Région de Bruxelles-Capitale;82;Troubles oculaires excepté infections majeures;2;Médical;285;268
Région de Bruxelles-Capitale;89;Procédures majeures sur les os de la face et du crâne;3;Chirurgical;154;682
Région de Bruxelles-Capitale;90;Procédures majeures du larynx et de la trachée;3;Chirurgical;35;8
Région de Bruxelles-Capitale;91;Autres procédures majeures de la tête et du cou;3;Chirurgical;50;0
Région de Bruxelles-Capitale;92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;3;Chirurgical;557;766
Région de Bruxelles-Capitale;93;Procédures sur sinus et mastoïde;3;Chirurgical;430;341
Région de Bruxelles-Capitale;95;Réparation de la fente labiale et du palais;3;Chirurgical;14;< 5
Région de Bruxelles-Capitale;97;Procédures sur amygdales et végétations;3;Chirurgical;671;2.768
Région de Bruxelles-Capitale;98;Autres procédures sur l'oreille, le nez, la bouche et la gorge;3;Chirurgical;1.541;2.056
Région de Bruxelles-Capitale;110;Affections malignes de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;166;93
Région de Bruxelles-Capitale;111;Vertige et autres troubles labyrinthiques;3;Médical;377;5
Région de Bruxelles-Capitale;113;Infection des voies aériennes supérieures;3;Médical;2.037;45
Région de Bruxelles-Capitale;114;Maladies et lésions dentaires et buccales;3;Médical;392;7.532
Région de Bruxelles-Capitale;115;Autres diagnostics de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;5.999;1.048
Région de Bruxelles-Capitale;120;Interventions majeures sur le système respiratoire et le thorax;4;Chirurgical;226;5
Région de Bruxelles-Capitale;121;Autres interventions sur le système respiratoire et le thorax;4;Chirurgical;324;12
Région de Bruxelles-Capitale;130;Affection du système respiratoire avec assistance ventilatoire pendant plus de 96 heures;4;Médical;81;0
Région de Bruxelles-Capitale;131;Mucoviscidose (cystic fibrosis) - maladie pulmonaire;4;Médical;76;< 5
Région de Bruxelles-Capitale;132;Dysplasie bronchopulmonaire et autres maladies respiratoires chroniques apparaissant en période périnatale;4;Médical;17;< 5
Région de Bruxelles-Capitale;133;Insuffisance respiratoire;4;Médical;133;< 5
Région de Bruxelles-Capitale;134;Embolie pulmonaire;4;Médical;490;< 5
Région de Bruxelles-Capitale;135;Traumatisme majeur thoracique et respiratoire;4;Médical;230;< 5
Région de Bruxelles-Capitale;136;Affection maligne respiratoire;4;Médical;687;274
Région de Bruxelles-Capitale;137;Inflammations et infections majeures du système respiratoire;4;Médical;1.200;15
Région de Bruxelles-Capitale;138;Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);4;Médical;1.386;< 5
Région de Bruxelles-Capitale;139;Autre pneumonie;4;Médical;3.049;11
Région de Bruxelles-Capitale;140;Maladie pulmonaire obstructive chronique;4;Médical;2.639;70
Région de Bruxelles-Capitale;141;Asthme;4;Médical;670;12
Région de Bruxelles-Capitale;142;Maladie pulmonaire interstitielle et alvéolaire;4;Médical;237;38
Région de Bruxelles-Capitale;143;Autres diagnostics respiratoires excepté les signes, symptômes et diagnostics mineurs;4;Médical;581;93
Région de Bruxelles-Capitale;144;Signes respiratoires, symptômes et diagnostics mineurs;4;Médical;1.905;247
Région de Bruxelles-Capitale;160;Réparation majeure d'anomalie cardiaque par voie cardiothoracique;5;Chirurgical;9;0
Région de Bruxelles-Capitale;161;Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;5;Chirurgical;96;0
Région de Bruxelles-Capitale;162;Procédures sur les valves cardiaques avec infarctus du myocarde aigu ou diagnostic principal complexe;5;Chirurgical;39;0
Région de Bruxelles-Capitale;163;Procédures sur les valves cardiaques sans cathétérisme cardiaque ni diagnostic principal complexe;5;Chirurgical;238;0
Région de Bruxelles-Capitale;165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;5;Chirurgical;101;0
Région de Bruxelles-Capitale;166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;5;Chirurgical;277;< 5
Région de Bruxelles-Capitale;167;Autres procédures cardiothoraciques et thoracovasculaires;5;Chirurgical;321;9
Région de Bruxelles-Capitale;169;Procédures vasculaires abdominales majeures;5;Chirurgical;114;< 5
Région de Bruxelles-Capitale;170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;5;Chirurgical;20;0
Région de Bruxelles-Capitale;171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;5;Chirurgical;461;6
Région de Bruxelles-Capitale;174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;5;Chirurgical;722;31
Région de Bruxelles-Capitale;175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;5;Chirurgical;2.051;101
Région de Bruxelles-Capitale;176;Remplacement de pacemaker et de défibrillateur cardiaque;5;Chirurgical;162;11
Région de Bruxelles-Capitale;177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;5;Chirurgical;59;0
Région de Bruxelles-Capitale;180;Autres procédures sur le système circulatoire;5;Chirurgical;356;1.327
Région de Bruxelles-Capitale;181;Procédures sur les artères des membres inférieurs;5;Chirurgical;1.036;15
Région de Bruxelles-Capitale;182;Autres procédures sur les vaisseaux périphériques;5;Chirurgical;387;283
Région de Bruxelles-Capitale;190;Infarctus aigu du myocarde;5;Médical;354;34
Région de Bruxelles-Capitale;191;Cathétérisme cardiaque pour maladie coronarienne;5;Médical;963;596
Région de Bruxelles-Capitale;192;Cathétérisme cardiaque pour autre maladie non coronarienne;5;Médical;1.012;208
Région de Bruxelles-Capitale;193;Endocardite aiguë et subaiguë;5;Médical;18;0
Région de Bruxelles-Capitale;194;Insuffisance cardiaque;5;Médical;1.980;0
Région de Bruxelles-Capitale;196;Arrêt cardiaque et choc;5;Médical;124;< 5
Région de Bruxelles-Capitale;197;Troubles vasculaires périphériques et autres;5;Médical;536;181
Région de Bruxelles-Capitale;198;Angine de poitrine et athérosclérose coronarienne;5;Médical;276;10
Région de Bruxelles-Capitale;199;Hypertension;5;Médical;293;9
Région de Bruxelles-Capitale;200;Maladies cardiaques structurelles et valvulaires;5;Médical;111;8
Région de Bruxelles-Capitale;201;Arythmie cardiaque et troubles de conduction;5;Médical;1.185;463
Région de Bruxelles-Capitale;203;Douleur thoracique;5;Médical;222;15
Région de Bruxelles-Capitale;204;Syncope et collapsus;5;Médical;512;6
Région de Bruxelles-Capitale;205;Cardiomyopathie;5;Médical;45;< 5
Région de Bruxelles-Capitale;206;Dysfonctionnement, réaction et complication en rapport avec du matériel ou une procédure cardiaques ou vasculaires;5;Médical;90;44
Région de Bruxelles-Capitale;207;Autres diagnostics du système circulatoire;5;Médical;437;35
Région de Bruxelles-Capitale;220;Procédures majeures sur œsophage, estomac et duodénum;6;Chirurgical;264;9
Région de Bruxelles-Capitale;221;Procédures majeures sur l'intestin grêle et le gros intestin;6;Chirurgical;1.067;15
Région de Bruxelles-Capitale;222;Autres procédures surœsophage, estomac et duodénum;6;Chirurgical;447;63
Région de Bruxelles-Capitale;223;Autres procédures sur l'intestin grêle et le gros intestin;6;Chirurgical;339;190
Région de Bruxelles-Capitale;224;Lyse d'adhérences péritonéales;6;Chirurgical;113;< 5
Région de Bruxelles-Capitale;225;Appendicectomie;6;Chirurgical;1.389;15
Région de Bruxelles-Capitale;226;Procédures sur l'anus;6;Chirurgical;701;750
Région de Bruxelles-Capitale;227;Procédures pour hernie excepté hernies inguinale, fémorale et ombilicale;6;Chirurgical;894;203
Région de Bruxelles-Capitale;228;Procédures pour hernies inguinale, fémorale et ombilicale;6;Chirurgical;1.624;721
Région de Bruxelles-Capitale;229;Autres procédures sur le système digestif et au niveau abdominal;6;Chirurgical;256;58
Région de Bruxelles-Capitale;240;Affections malignes du tube digestif;6;Médical;639;558
Région de Bruxelles-Capitale;241;Ulcère peptique et gastrite;6;Médical;666;2.736
Région de Bruxelles-Capitale;242;Troubles majeurs de l'œsophage;6;Médical;65;44
Région de Bruxelles-Capitale;243;Autres troubles de l'œsophage;6;Médical;538;1.886
Région de Bruxelles-Capitale;244;Diverticulite et diverticulose;6;Médical;675;1.205
Région de Bruxelles-Capitale;245;Maladie inflammatoire de l'intestin;6;Médical;302;807
Région de Bruxelles-Capitale;246;Insuffisance vasculaire gastro-intestinale;6;Médical;63;< 5
Région de Bruxelles-Capitale;247;Obstruction intestinale;6;Médical;534;20
Région de Bruxelles-Capitale;248;Infections gastro-intestinales et péritonéales majeures;6;Médical;324;< 5
Région de Bruxelles-Capitale;249;Autres gastro-entérites, nausées et vomissements;6;Médical;1.762;547
Région de Bruxelles-Capitale;251;Douleur abdominale;6;Médical;402;818
Région de Bruxelles-Capitale;252;Dysfonctionnement, réaction et complication en rapport avec une procédure ou du matériel gastro-intestinaux;6;Médical;216;47
Région de Bruxelles-Capitale;253;Hémorragie gastro-intestinale autre et non spécifiée;6;Médical;244;165
Région de Bruxelles-Capitale;254;Autres diagnostics du système digestif;6;Médical;1.713;5.982
Région de Bruxelles-Capitale;260;Procédures majeures sur pancréas, foie et shunt;7;Chirurgical;237;14
Région de Bruxelles-Capitale;261;Procédures majeures des voies biliaires;7;Chirurgical;109;13
Région de Bruxelles-Capitale;262;Cholécystectomie excepté par voie laparascopique;7;Chirurgical;72;0
Région de Bruxelles-Capitale;263;Cholécystectomie laparoscopique;7;Chirurgical;1.893;44
Région de Bruxelles-Capitale;264;Autres procédures abdominales, sur système hépatobiliaire et pancréas;7;Chirurgical;239;63
Région de Bruxelles-Capitale;279;Coma hépatique et autres troubles hépatiques majeurs aigus;7;Médical;143;13
Région de Bruxelles-Capitale;280;Maladie hépatique alcoolique;7;Médical;400;10
Région de Bruxelles-Capitale;281;Affections malignes du système hépatobiliaire et du pancréas;7;Médical;515;196
Région de Bruxelles-Capitale;282;Troubles du pancréas excepté affections malignes;7;Médical;737;71
Région de Bruxelles-Capitale;283;Autres troubles du foie;7;Médical;396;71
Région de Bruxelles-Capitale;284;Troubles de la vésicule biliaire et des voies biliaires;7;Médical;1.061;80
Région de Bruxelles-Capitale;301;Remplacement d'articulation de la hanche;8;Chirurgical;1.798;10
Région de Bruxelles-Capitale;302;Remplacement d'articulation du genou;8;Chirurgical;1.511;20
Région de Bruxelles-Capitale;303;Arthrodèse dorsolombaire pour déviation du dos;8;Chirurgical;26;0
Région de Bruxelles-Capitale;304;Arthrodèse dorsolombaire excepté déviation du dos;8;Chirurgical;440;0
Région de Bruxelles-Capitale;305;Amputation des membres inférieurs, excepté amputation des seuls orteils;8;Chirurgical;87;0
Région de Bruxelles-Capitale;308;Réparation de fractures de la hanche et du fémur;8;Chirurgical;905;< 5
Région de Bruxelles-Capitale;309;Autres chirurgies significatives de la hanche et du fémur;8;Chirurgical;314;146
Région de Bruxelles-Capitale;310;Excision et décompression de disque intervertébral;8;Chirurgical;953;5
Région de Bruxelles-Capitale;312;Greffe cutanée, excepté sur la main, pour affections musculo-squelettique et du tissu conjonctif;8;Chirurgical;51;52
Région de Bruxelles-Capitale;313;Procédures au niveau du genou et de la jambe excepté le pied;8;Chirurgical;1.551;2.426
Région de Bruxelles-Capitale;314;Procédures au niveau du pied et des orteils;8;Chirurgical;1.177;540
Région de Bruxelles-Capitale;315;Procédures au niveau de l'épaule, du bras et de l'avant-bras excepté le remplacement d'une articulation;8;Chirurgical;2.299;869
Région de Bruxelles-Capitale;316;Procédures au niveau de la main et du poignet;8;Chirurgical;307;2.040
Région de Bruxelles-Capitale;317;Procédures au niveau des tendons, muscles et autres tissus mous;8;Chirurgical;626;496
Région de Bruxelles-Capitale;320;Autres procédures du système musculo-squelettique et du tissu conjonctif;8;Chirurgical;608;1.179
Région de Bruxelles-Capitale;321;Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excision/décompression de disques intervertébraux;8;Chirurgical;350;10
Région de Bruxelles-Capitale;322;Remplacement de l'articulation de l'épaule et du coude;8;Chirurgical;76;< 5
Région de Bruxelles-Capitale;340;Fractures du fémur;8;Médical;143;< 5
Région de Bruxelles-Capitale;341;Fracture du bassin ou luxation de la hanche;8;Médical;267;0
Région de Bruxelles-Capitale;342;Fracture ou luxation excepté du fémur, du bassin et du dos;8;Médical;709;287
Région de Bruxelles-Capitale;343;Affection maligne musculo-squelletique et fractures pathologiques liées à ce type d'affection;8;Médical;200;62
Région de Bruxelles-Capitale;344;Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;8;Médical;186;16
Région de Bruxelles-Capitale;346;Troubles du tissu conjonctif;8;Médical;425;317
Région de Bruxelles-Capitale;347;Autres troubles, fractures et lésions du dos et du cou;8;Médical;1.169;10.414
Région de Bruxelles-Capitale;349;Dysfonctionnement, réaction et complication dues à du matériel ou à une procédure orthopédique;8;Médical;189;22
Région de Bruxelles-Capitale;351;Autres diagnostics concernant le système musculo-squelettique et le tissu conjonctif;8;Médical;1.042;597
Région de Bruxelles-Capitale;361;Greffe cutanée pour affections de la peau et du tissu sous-cutané;9;Chirurgical;381;814
Région de Bruxelles-Capitale;362;Procédures de mastectomie;9;Chirurgical;443;30
Région de Bruxelles-Capitale;363;Procédures mammaires, excepté mastectomie;9;Chirurgical;1.315;461
Région de Bruxelles-Capitale;364;Autres interventions sur la peau, les tissus sous-cutanés et apparentés;9;Chirurgical;672;842
Région de Bruxelles-Capitale;380;Ulcères cutanés;9;Médical;184;< 5
Région de Bruxelles-Capitale;381;Affections majeures de la peau;9;Médical;69;44
Région de Bruxelles-Capitale;382;Affections malignes du sein;9;Médical;165;255
Région de Bruxelles-Capitale;383;Cellulite et autres infections de la peau;9;Médical;1.223;237
Région de Bruxelles-Capitale;384;Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;9;Médical;696;438
Région de Bruxelles-Capitale;385;Autres affections de la peau, du tissu sous-cutané et du sein;9;Médical;547;1.749
Région de Bruxelles-Capitale;401;Procédures sur les surrénales et l'hypophyse;10;Chirurgical;59;0
Région de Bruxelles-Capitale;403;Procédures pour obésité;10;Chirurgical;1.237;6
Région de Bruxelles-Capitale;404;Procédures sur la thyroïde, les parathyroïdes et le canal thyréoglosse;10;Chirurgical;631;< 5
Région de Bruxelles-Capitale;405;Autres procédures pour troubles endocriniens, nutritionnels et métaboliques;10;Chirurgical;42;0
Région de Bruxelles-Capitale;420;Diabète;10;Médical;1.280;14
Région de Bruxelles-Capitale;421;Malnutrition, retard staturopondéral et autres troubles nutritionnels;10;Médical;505;106
Région de Bruxelles-Capitale;422;Hypovolémie et troubles électrolytiques associés;10;Médical;494;0
Région de Bruxelles-Capitale;423;Anomalies congénitales du métabolisme;10;Médical;55;37
Région de Bruxelles-Capitale;424;Autres troubles endocriniens;10;Médical;379;37
Région de Bruxelles-Capitale;425;Autres troubles électrolytiques sauf ceux associés à l'hypovolémie;10;Médical;444;< 5
Région de Bruxelles-Capitale;440;Transplantation rénale;11;Chirurgical;67;0
Région de Bruxelles-Capitale;441;Procédures majeures sur la vessie;11;Chirurgical;112;5
Région de Bruxelles-Capitale;442;Procédures sur les reins et les voies urinaires pour affections malignes;11;Chirurgical;142;< 5
Région de Bruxelles-Capitale;443;Procédures sur les reins et les voies urinaires pour affections bénignes;11;Chirurgical;791;585
Région de Bruxelles-Capitale;444;Procédure uniquement pour matériel de voie d'accès de dialyse rénale;11;Chirurgical;122;17
Région de Bruxelles-Capitale;445;Autres procédures sur la vessie;11;Chirurgical;100;30
Région de Bruxelles-Capitale;446;Procédures urétrales et transurétrales;11;Chirurgical;932;455
Région de Bruxelles-Capitale;447;Autres procédures du rein, des voies urinaires et apparentées;11;Chirurgical;58;9
Région de Bruxelles-Capitale;461;Affection maligne des reins et des voies urinaires;11;Médical;187;339
Région de Bruxelles-Capitale;462;Néphrite et néphrose;11;Médical;112;26
Région de Bruxelles-Capitale;463;Infections des reins et des voies urinaires;11;Médical;2.364;77
Région de Bruxelles-Capitale;465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;791;1.410
Région de Bruxelles-Capitale;466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;11;Médical;276;38
Région de Bruxelles-Capitale;468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;743;1.619
Région de Bruxelles-Capitale;469;Lésion aiguë du rein;11;Médical;243;< 5
Région de Bruxelles-Capitale;470;Maladie rénale chronique;11;Médical;345;49
Région de Bruxelles-Capitale;480;Procédures majeures sur le petit bassin chez l'homme;12;Chirurgical;200;0
Région de Bruxelles-Capitale;481;Procédures sur le pénis;12;Chirurgical;139;646
Région de Bruxelles-Capitale;482;Prostatectomie transurétrale;12;Chirurgical;567;22
Région de Bruxelles-Capitale;483;Procédures sur les testicules et le scrotum;12;Chirurgical;263;459
Région de Bruxelles-Capitale;484;Autres interventions sur le système reproducteur masculin et interventions apparentées;12;Chirurgical;183;22
Région de Bruxelles-Capitale;500;Affections malignes du système reproducteur masculin;12;Médical;118;129
Région de Bruxelles-Capitale;501;Diagnostics du système reproducteur masculin sauf affections malignes;12;Médical;467;3.872
Région de Bruxelles-Capitale;510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;13;Chirurgical;71;0
Région de Bruxelles-Capitale;511;Procédures sur l'utérus et ses annexes pour affections malignes des ovaires et des annexes;13;Chirurgical;55;6
Région de Bruxelles-Capitale;512;Procédures sur l'utérus et ses annexes pour affections malignes excepté celles des ovaires et des annexes;13;Chirurgical;109;13
Région de Bruxelles-Capitale;513;Procédures sur l'utérus et ses annexes pour affection non maligne excepté léiomyome;13;Chirurgical;1.052;1.027
Région de Bruxelles-Capitale;514;Procédures reconstructrices du système reproducteur féminin;13;Chirurgical;249;45
Région de Bruxelles-Capitale;517;Dilatation et curetage pour diagnostics non-obstétriques;13;Chirurgical;45;588
Région de Bruxelles-Capitale;518;Autres procédures sur le système reproducteur féminin et procédures apparentées;13;Chirurgical;162;288
Région de Bruxelles-Capitale;519;Procédures sur l'utérus et ses annexes pour léiomyome;13;Chirurgical;545;216
Région de Bruxelles-Capitale;530;Affection maligne du système reproducteur féminin;13;Médical;153;133
Région de Bruxelles-Capitale;531;Infections du système reproducteur féminin;13;Médical;97;23
Région de Bruxelles-Capitale;532;Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;187;934
Région de Bruxelles-Capitale;540;Accouchement par césarienne;14;Chirurgical;3.381;< 5
Région de Bruxelles-Capitale;541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;348;8
Région de Bruxelles-Capitale;542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation-curetage;14;Chirurgical;269;< 5
Région de Bruxelles-Capitale;544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;209;986
Région de Bruxelles-Capitale;545;Procédure pour grossesse ectopique;14;Chirurgical;187;13
Région de Bruxelles-Capitale;546;Autres procédures opératoires pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;71;62
Région de Bruxelles-Capitale;560;Accouchement par voie vaginale;14;Médical;13.734;169
Région de Bruxelles-Capitale;561;Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;279;8
Région de Bruxelles-Capitale;563;Travail prématuré;14;Médical;427;< 5
Région de Bruxelles-Capitale;564;Avortement, sans dilatation-curetage, ni curetage par aspiration, ni hystérotomie;14;Médical;115;32
Région de Bruxelles-Capitale;565;Faux travail;14;Médical;77;5
Région de Bruxelles-Capitale;566;Autres diagnostics en antepartum;14;Médical;1.468;385
Région de Bruxelles-Capitale;580;Nouveau-né, transféré dans les 5 jours, né ailleurs;15;Médical;56;0
Région de Bruxelles-Capitale;581;Nouveau-né, transféré dans les 5 jours, né sur place;15;Médical;< 5;0
Région de Bruxelles-Capitale;583;Nouveau-né, avec oxygénation par membrane extracorporelle (ECMO);15;Chirurgical;5;0
Région de Bruxelles-Capitale;588;Nouveau-né, poids de naissance < 1 500 g avec procédure majeure;15;Chirurgical;10;0
Région de Bruxelles-Capitale;589;Nouveau-né, poids de naissance < 500 g ou âge gestationnel < 24 semaines;15;Médical;9;0
Région de Bruxelles-Capitale;591;Nouveau-né, poids de naissance 500-749 g sans procédure majeure;15;Médical;20;0
Région de Bruxelles-Capitale;593;Nouveau-né, poids de naissance 750-999 g sans procédure majeure;15;Médical;51;0
Région de Bruxelles-Capitale;602;Nouveau-né, poids de naissance 1 000-1 249 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou anomalie majeure;15;Médical;21;0
Région de Bruxelles-Capitale;603;Nouveau-né, poids de naissance 1 000-1 249 g avec ou sans autre affection significative;15;Médical;14;0
Région de Bruxelles-Capitale;607;Nouveau-né, poids de naissance 1 250-1 499 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou autre anomalie majeure;15;Médical;52;0
Région de Bruxelles-Capitale;608;Nouveau-né, poids de naissance 1 250-1 499 g avec ou sans autre affection significative;15;Médical;13;0
Région de Bruxelles-Capitale;609;Nouveau-né, poids de naissance 1 500-2 499 g avec procédure majeure;15;Chirurgical;12;0
Région de Bruxelles-Capitale;611;Nouveau-né, poids de naissance 1 500-1 999 g avec anomalie majeure;15;Médical;15;0
Région de Bruxelles-Capitale;612;Nouveau-né, poids de naissance 1 500-1 999 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;63;0
Région de Bruxelles-Capitale;613;Nouveau-né, poids de naissance 1 500-1 999 g avec infection congénitale ou périnatale;15;Médical;8;0
Région de Bruxelles-Capitale;614;Autre nouveau-né, poids de naissance 1 500-1 999 g avec ou sans autre affection significative;15;Médical;67;0
Région de Bruxelles-Capitale;621;Nouveau-né, poids de naissance 2 000-2 499 g avec anomalie majeure;15;Médical;22;0
Région de Bruxelles-Capitale;622;Nouveau-né, poids de naissance 2 000-2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;51;0
Région de Bruxelles-Capitale;623;Nouveau-né, poids de naissance 2 000-2 499 g avec infection congénitale ou périnatale;15;Médical;15;0
Région de Bruxelles-Capitale;625;Nouveau-né, poids de naissance 2 000-2 499 g, né sur place, avec autre affection significative;15;Médical;48;0
Région de Bruxelles-Capitale;626;Nouveau-né, poids de naissance 2 000-2 499 g, normal ou nouveau-né avec autre problème;15;Médical;56;0
Région de Bruxelles-Capitale;630;Nouveau-né, poids de naissance > 2 499 g avec procédure cardiovasculaire majeure;15;Chirurgical;6;0
Région de Bruxelles-Capitale;631;Nouveau-né, poids de naissance > 2 499 g avec autre procédure majeure;15;Chirurgical;30;0
Région de Bruxelles-Capitale;633;Nouveau-né, poids de naissance > 2 499 g avec anomalie majeure;15;Médical;66;0
Région de Bruxelles-Capitale;634;Nouveau-né, poids de naissance > 2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;120;0
