région;drg_36;libellé_drg;mdc_36;type_de_drg;hospitalisation_classique;hospitalisation_de_jour
Région wallonne;711;711 Infections d'un dispositif post-opératoires, post-traumatiques et autres avec procédure en salle d'opération;18;Chirurgical;588;61
Région wallonne;720;720 Septicémie et infections disséminées;18;Médical;4 440;< 5
Région wallonne;721;721 Infections d'un dispositif post-opératoires, post-traumatiques et autres;18;Médical;1 090;88
Région wallonne;722;722 Fièvre;18;Médical;1 207;8
Région wallonne;723;723 Maladie virale;18;Médical;1 826;17
Région wallonne;724;724 Autres maladies infectieuses et parasitaires;18;Médical;643;63
Région wallonne;740;740 Diagnostic de maladie mentale avec procédure en salle d'opération;19;Chirurgical;119;13
Région wallonne;750;750 Schizophrénie;19;Médical;209;15
Région wallonne;751;751 Troubles dépressifs majeurs et psychoses autres/non spécifiées;19;Médical;636;17
Région wallonne;752;752 Troubles de la personnalité et du contrôle des impulsions;19;Médical;151;0
Région wallonne;753;753 Troubles bipolaires;19;Médical;359;8
Région wallonne;754;754 Dépression, excepté trouble dépressif majeur;19;Médical;681;< 5
Région wallonne;755;755 Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;625;10
Région wallonne;756;756 Etats d'anxiété et de délire aigus;19;Médical;1 456;5
Région wallonne;757;757 Troubles organiques de la santé mentale;19;Médical;291;33
Région wallonne;758;758 Troubles comportementaux;19;Médical;268;11
Région wallonne;759;759 Troubles de la nutrition;19;Médical;122;0
Région wallonne;760;760 Autres troubles de la santé mentale;19;Médical;1 346;84
Région wallonne;770;770 Abus ou dépendance à l'alcool et à la drogue, sortie contre l'avis medical;20;Médical;206;< 5
Région wallonne;772;772 Dépendance à l'alcool et à la drogue avec revalidation ou thérapie de revalidation/désintoxication;20;Médical;632;0
Région wallonne;773;773 Abus et dépendance aux opiacés;20;Médical;237;< 5
Région wallonne;774;774 Abus et dépendance à la cocaïne;20;Médical;178;< 5
Région wallonne;775;775 Abus et dépendance a l'alcool;20;Médical;2 606;12
Région wallonne;776;776 Abus et dépendance à d'autres drogues;20;Médical;299;< 5
Région wallonne;792;792 Procédures extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;255;21
Région wallonne;793;793 Procédures modérément extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;647;176
Région wallonne;794;794 Procédures non extensives en salle d'opération pour autres complications du traitement;21;Chirurgical;207;164
Région wallonne;810;810 Hémorragie ou hématome dues à complication;21;Médical;510;26
Région wallonne;811;811 Réactions allergiques;21;Médical;327;< 5
Région wallonne;812;812 Empoisonnement par agents médicamenteux;21;Médical;1 746;5
Région wallonne;813;813 Autres complications de traitement;21;Médical;1 036;348
Région wallonne;815;815 Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;1 026;27
Région wallonne;816;816 Effets toxiques de substances non médicamenteuses;21;Médical;488;< 5
Région wallonne;817;817 Surdosage;21;Médical;2 628;< 5
Région wallonne;841;841 Brûlures extensives du troisième degré avec greffe de peau;22;Chirurgical;< 5;0
Région wallonne;842;842 Brûlures avec greffe de peau excepté les brûlures extensives du 3ème degré;22;Chirurgical;98;27
Région wallonne;843;843 Brûlures extensives du troisième degré ou de l'epaisseur totale sans greffe de peau;22;Médical;< 5;0
Région wallonne;844;844 Brûlures de l'epaisseur partielle sans greffe de peau;22;Médical;154;10
Région wallonne;850;850 Procédure avec diagn. de rééducation, soins de suite ou autre contact avec services de santé;23;Chirurgical;2 194;9 061
Région wallonne;860;860 Revalidation;23;Médical;3 674;7
Région wallonne;861;861 Signes, symptômes et autres facteurs influencant l'état de santé;23;Médical;10 868;34 535
Région wallonne;862;862 Autre soins de suite et convalescence;23;Médical;5 954;10 425
Région wallonne;863;863 Soins de suite néonataux;23;Médical;334;0
Région wallonne;890;890 HIV avec multiples affections majeures associées au HIV;24;Médical;35;< 5
Région wallonne;892;892 HIV avec affections majeures associées au HIV;24;Médical;65;< 5
Région wallonne;893;893 HIV avec affections significatives multiples associées au HIV;24;Médical;27;0
Région wallonne;894;894 HIV avec une seule affection significative associée au HIV ou sans affections significatives associées;24;Médical;75;10
Région wallonne;910;910 Craniotomie pour polytraumatisme significatif;25;Chirurgical;58;0
Région wallonne;911;911 Procédures abdominales/thoraciques extensives pour polytraumatisme significatif;25;Chirurgical;67;< 5
Région wallonne;912;912 Procédures musculo-squelettiques et autres pour polytaumatisme significatif;25;Chirurgical;408;< 5
Région wallonne;930;930 Polytraumatisme significatif sans procédure en salle d'opération;25;Médical;397;< 5
Région wallonne;950;950 Procédure extensive sans rélation avec le diagnostic principal;00;Chirurgical;1 296;299
Région wallonne;951;951 Procédure modérément extensive sans rélation avec le diagnostic principal;00;Chirurgical;1 779;543
Région wallonne;952;952 Procédure non extensive sans rélation avec le diagnostic principal;00;Chirurgical;908;450
Région wallonne;955;955 Diagnostic principal non valable comme diagnostic de sortie;00;Autre;10;0
Région wallonne;956;956 Sejour non groupable;00;Autre;39;10
Région wallonne;MMM;MMM Hospitalisation de jour;SS;Autre;0;413
Région de Bruxelles-Capitale;001;001 Transplantation hépatique et/ou intestinale;PP;Chirurgical;12;0
Région de Bruxelles-Capitale;002;002 Transplantation cardiaque et/ou pulmonaire;PP;Chirurgical;11;0
Région de Bruxelles-Capitale;004;004 ECMO ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;63;0
Région de Bruxelles-Capitale;005;005 Trachéostomie avec ventilation mécanique de longue durée sans procédure extensive;PP;Chirurgical;91;0
Région de Bruxelles-Capitale;007;007 Transplantation de la moelle osseuse allogénique;PP;Chirurgical;39;< 5
Région de Bruxelles-Capitale;008;008 Transplantation de la moelle osseuse autologue;PP;Chirurgical;33;0
Région de Bruxelles-Capitale;009;009 Oxygénation corporelle par membrane (ECMO);PP;Chirurgical;7;0
Région de Bruxelles-Capitale;010;010 Traumatisme crânien avec coma profond;PP;Médical;16;0
Région de Bruxelles-Capitale;020;020 Craniotomie pour traumatisme;01;Chirurgical;59;0
Région de Bruxelles-Capitale;021;021 Craniotomie excepté pour traumatisme;01;Chirurgical;364;< 5
Région de Bruxelles-Capitale;022;022 Procédures sur le pontage ventriculaire;01;Chirurgical;49;0
Région de Bruxelles-Capitale;023;023 Procédures sur la colonne vertébrale et la moelle épinière;01;Chirurgical;73;< 5
Région de Bruxelles-Capitale;024;024 Procédures vasculaires extracrâniennes;01;Chirurgical;337;< 5
Région de Bruxelles-Capitale;026;026 Autres procédures sur le système nerveux et procédures associées;01;Chirurgical;122;1 334
Région de Bruxelles-Capitale;040;040 Troubles et traumatismes de la colonne vertebrale et de la moelle épiniere;01;Médical;38;7
Région de Bruxelles-Capitale;041;041 Affection maligne du système nerveux;01;Médical;206;46
Région de Bruxelles-Capitale;042;042 Troubles dégenératifs du système nerveux excepté la sclérose en plaques;01;Médical;961;33
Région de Bruxelles-Capitale;043;043 Sclérose en plaques et autres maladies démyélinisantes;01;Médical;204;90
Région de Bruxelles-Capitale;044;044 Hémorragie intracrânienne;01;Médical;267;5
Région de Bruxelles-Capitale;045;045 AVC et occlusion précérébrale avec infarctus;01;Médical;1 083;14
Région de Bruxelles-Capitale;046;046 AVC non spécifique et occlusion précérébrale sans infarctus;01;Médical;67;13
Région de Bruxelles-Capitale;047;047 Ischémie cérébrale transitoire (TIA);01;Médical;341;12
Région de Bruxelles-Capitale;048;048 Troubles des nerfs crâniens, périphériques et autonomes;01;Médical;242;688
Région de Bruxelles-Capitale;049;049 Infections bactériennes et tuberculeuses du système nerveux;01;Médical;72;0
Région de Bruxelles-Capitale;050;050 Infections non-bactériennes du système nerveux, excepté la méningite virale;01;Médical;79;8
Région de Bruxelles-Capitale;051;051 Méningite virale;01;Médical;55;0
Région de Bruxelles-Capitale;052;052 Altération de la conscience;01;Médical;107;< 5
Région de Bruxelles-Capitale;053;053 Crise épileptique;01;Médical;1 534;58
Région de Bruxelles-Capitale;054;054 Migraine et autres céphalées;01;Médical;259;23
Région de Bruxelles-Capitale;055;055 Traumatisme crânien avec coma > 1 heure ou avec hémorragie;01;Médical;310;6
Région de Bruxelles-Capitale;056;056 Contusion/lacération cérébrale et fracture du crâne compliquée, coma < 1heure ou sans coma;01;Médical;21;0
Région de Bruxelles-Capitale;057;057 Contusion, fract. du crâne fermée non spéc., traumatisme intracrân. non compl., coma < 1hr ou sans coma;01;Médical;410;9
Région de Bruxelles-Capitale;058;058 Autres troubles du système nerveux;01;Médical;1 926;166
Région de Bruxelles-Capitale;059;059 Lésions cérébrales graves, autres et anoxiques;01;Médical;19;< 5
Région de Bruxelles-Capitale;073;073 Procédures sur l'oeil et sur l'orbite;02;Chirurgical;377;8 524
Région de Bruxelles-Capitale;082;082 Infections oculaires et autres troubles oculaires;02;Médical;281;255
Région de Bruxelles-Capitale;089;089 Procédures majeures sur les os de la face et du crâne;03;Chirurgical;87;597
Région de Bruxelles-Capitale;091;091 Autres procédures majeures sur la tête et le cou;03;Chirurgical;72;< 5
Région de Bruxelles-Capitale;092;092 Procédures sur les os de la face, excepté procédures majeures sur les os du crâne/de la face;03;Chirurgical;396;664
Région de Bruxelles-Capitale;095;095 Réparation de la fente labiale et la fente palatine;03;Chirurgical;19;0
Région de Bruxelles-Capitale;097;097 Procédures sur les amygdales et les végétations;03;Chirurgical;326;1 426
Région de Bruxelles-Capitale;098;098 Autres procédures sur l'oreille, le nez, la bouche et la gorge;03;Chirurgical;1 207;1 479
Région de Bruxelles-Capitale;110;110 Affections malignes de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;136;91
Région de Bruxelles-Capitale;111;111 Vertige et autres troubles labyrinthiques;03;Médical;247;35
Région de Bruxelles-Capitale;113;113 Infections des voies aériennes supérieures;03;Médical;1 236;190
Région de Bruxelles-Capitale;114;114 Maladies et troubles dentaires et buccales;03;Médical;120;6 143
Région de Bruxelles-Capitale;115;115 Autres diagnostics de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;4 665;970
Région de Bruxelles-Capitale;120;120 Procédures majeures sur le système respiratoire et le thorax;04;Chirurgical;107;0
Région de Bruxelles-Capitale;121;121  Autres procédures sur le système respiratoire et le thorax;04;Chirurgical;335;19
Région de Bruxelles-Capitale;130;130 Affection du système respiratoire avec assistance ventilatoire pendant + de 96 heures;04;Médical;426;0
Région de Bruxelles-Capitale;131;131 Mucoviscidose (cystic fibrosis) - maladie pulmonaire;04;Médical;49;< 5
Région de Bruxelles-Capitale;132;132 Dysplasie broncho-pulmon. et autres maladies respirat.chron.apparaissant en période périnatale;04;Médical;6;0
Région de Bruxelles-Capitale;133;133 Insuffisance respiratoire;04;Médical;249;< 5
Région de Bruxelles-Capitale;134;134 Embolie pulmonaire;04;Médical;579;< 5
Région de Bruxelles-Capitale;135;135 Traumatisme majeur respiratoire et thoracique;04;Médical;186;8
Région de Bruxelles-Capitale;136;136 Affection maligne respiratoire;04;Médical;664;269
Région de Bruxelles-Capitale;137;137 Inflammations et infections majeures du système respiratoire;04;Médical;1 477;13
Région de Bruxelles-Capitale;138;138 Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);04;Médical;477;< 5
Région de Bruxelles-Capitale;139;139 Autre pneumonie;04;Médical;5 805;26
Région de Bruxelles-Capitale;140;140 Maladie pulmonaire obstructive chronique;04;Médical;1 577;48
Région de Bruxelles-Capitale;141;141 Asthme;04;Médical;463;8
Région de Bruxelles-Capitale;142;142 Maladies pulmonaires interstitielles et alvéolaires;04;Médical;201;50
Région de Bruxelles-Capitale;143;143 Autres diagnostics respiratoires, excepté les signes, symptômes et diagnostics mineurs;04;Médical;417;85
Région de Bruxelles-Capitale;144;144 Signes respiratoires, symptômes et diagnostics mineurs;04;Médical;971;157
Région de Bruxelles-Capitale;145;145 Bronchite aiguë et symptômes associés;04;Médical;513;59
Région de Bruxelles-Capitale;160;160 Réparation majeure d'anomalie cardiaque par voie cardiothoracique;05;Chirurgical;13;0
Région de Bruxelles-Capitale;161;161 Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;05;Chirurgical;119;< 5
Région de Bruxelles-Capitale;162;162 Procédures sur les valves cardiaques avec infarctus du myocarde aigu ou DP complexe;05;Chirurgical;35;0
Région de Bruxelles-Capitale;163;163 Procédures sur les valves cardiaques sans infarctus du myocarde aigu ou DP complexe;05;Chirurgical;190;0
Région de Bruxelles-Capitale;165;165 Pontage coronarien avec infarctus aigu du myocarde ou DP complexe;05;Chirurgical;87;0
Région de Bruxelles-Capitale;166;166 Pontage coronarien sans infarctus aigu du myocarde ou DP complexe;05;Chirurgical;230;< 5
Région de Bruxelles-Capitale;167;167 Autres procédures cardiothoraciques et thoracovasculaires;05;Chirurgical;126;5
Région de Bruxelles-Capitale;169;169 Procédures vasculaires abdominales majeures;05;Chirurgical;104;0
Région de Bruxelles-Capitale;170;170 Implantation du pacemaker permanent avec infarctus aigu du myocard., décomp. cardiaque ou choc;05;Chirurgical;5;0
Région de Bruxelles-Capitale;171;171 Implantation du pacemaker permanent sans infarctus aigu du myocard., décomp. cardiaque ou choc;05;Chirurgical;400;6
Région de Bruxelles-Capitale;174;174 Procédures coronariennes percutanées avec infarctus aigu du myocarde;05;Chirurgical;600;50
Région de Bruxelles-Capitale;175;175 Procédures coronariennes percutanées sans infarctus aigu du myocarde;05;Chirurgical;1 849;232
Région de Bruxelles-Capitale;176;176 Remplacement du pacemaker et du défibrillateur cardiaque;05;Chirurgical;140;9
Région de Bruxelles-Capitale;177;177 Révision du pacemaker et du défibrillateur cardiaque, excepté le remplacement de l'appareil;05;Chirurgical;30;0
Région de Bruxelles-Capitale;180;180 Autres procédures sur le système circulatoire;05;Chirurgical;267;802
Région de Bruxelles-Capitale;181;181 Procédures sur les artères des membres inférieurs;05;Chirurgical;792;9
Région de Bruxelles-Capitale;182;182 Autres procédures sur les vaisseaux périphériques;05;Chirurgical;281;182
Région de Bruxelles-Capitale;190;190 Infarctus aigu du myocarde;05;Médical;315;36
Région de Bruxelles-Capitale;191;191 Cathétérisme cardiaque pour maladie coronarienne;05;Médical;759;832
Région de Bruxelles-Capitale;192;192 Cathétérisme cardiaque pour autres affections non coronariennes;05;Médical;806;236
Région de Bruxelles-Capitale;193;193 Endocardite aiguë et subaiguë;05;Médical;24;0
Région de Bruxelles-Capitale;194;194 Insuffisance cardiaque;05;Médical;1 799;6
Région de Bruxelles-Capitale;196;196 Arrêt cardiaque et choc;05;Médical;152;8
Région de Bruxelles-Capitale;197;197 Troubles vasculaires, périphériques et autres;05;Médical;390;142
Région de Bruxelles-Capitale;198;198 Angine de poitrine et athérosclérose coronaire;05;Médical;241;12
Région de Bruxelles-Capitale;199;199 Hypertension;05;Médical;218;13
Région de Bruxelles-Capitale;200;200 Maladies cardiaques structurelles et valvulaires;05;Médical;93;8
Région de Bruxelles-Capitale;201;201 Arythmie cardiaque et troubles de la conduction;05;Médical;836;467
Région de Bruxelles-Capitale;203;203 Douleur thoracique;05;Médical;155;28
Région de Bruxelles-Capitale;204;204 Syncope et collapsus;05;Médical;379;7
Région de Bruxelles-Capitale;205;205 Cardiomyopathie;05;Médical;44;0
Région de Bruxelles-Capitale;206;206 Dysfonctionnement, réaction et complic. du matériel ou de la procédure cardiaque/vasculaire;05;Médical;90;70
Région de Bruxelles-Capitale;207;207 Autres diagnostics du système circulatoire;05;Médical;399;41
Région de Bruxelles-Capitale;220;220 Procédures majeures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;193;11
Région de Bruxelles-Capitale;222;222 Autres procédures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;121;47
Région de Bruxelles-Capitale;223;223 Autres procédures sur l'intestin grêle et le gros intestin;06;Chirurgical;147;178
Région de Bruxelles-Capitale;224;224 Adhésiolyse péritonéale;06;Chirurgical;106;< 5
Région de Bruxelles-Capitale;226;226 Procédures sur l'anus;06;Chirurgical;440;572
Région de Bruxelles-Capitale;227;227 Procédures pour hernie, excepté procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;582;171
Région de Bruxelles-Capitale;228;228 Procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;1 142;627
Région de Bruxelles-Capitale;229;229 Autres procédures sur le système digestif et l'abdomen;06;Chirurgical;213;28
Région de Bruxelles-Capitale;230;230 Procédures majeures sur l'intestin grêle;06;Chirurgical;427;0
Région de Bruxelles-Capitale;231;231 Procédures majeures sur le gros intestin;06;Chirurgical;608;11
Région de Bruxelles-Capitale;232;232 Fundoplicature de l'estomac;06;Chirurgical;57;0
Région de Bruxelles-Capitale;233;233 Appendicectomie avec diagnose principale complexe;06;Chirurgical;323;5
Région de Bruxelles-Capitale;234;234 Appendicectomie sans diagnose principale complexe;06;Chirurgical;945;26
Région de Bruxelles-Capitale;240;240 Affections malignes du système digestif;06;Médical;562;570
Région de Bruxelles-Capitale;241;241 Ulcère peptique et gastrite;06;Médical;504;3 033
Région de Bruxelles-Capitale;242;242 Troubles majeurs de l'oesophage;06;Médical;85;55
Région de Bruxelles-Capitale;243;243 Autres troubles de l'oesophage;06;Médical;361;1 787
Région de Bruxelles-Capitale;244;244 Diverticulite et diverticulose;06;Médical;516;1 553
Région de Bruxelles-Capitale;245;245 Maladie inflammatoire de l'intestin;06;Médical;303;681
Région de Bruxelles-Capitale;246;246 Insuffisance vasculaire gastro-intestinale;06;Médical;50;6
Région de Bruxelles-Capitale;247;247 Obstruction intestinale;06;Médical;507;17
Région de Bruxelles-Capitale;248;248 Infections gastro-intestinales et péritonéales majeures;06;Médical;225;11
Région de Bruxelles-Capitale;249;249 Autre gastro-entérite, nausée et vomissement;06;Médical;955;371
Région de Bruxelles-Capitale;251;251 Douleur abdominale;06;Médical;259;525
Région de Bruxelles-Capitale;252;252 Dysfonctionnement, réaction et complic, de dispositif ou de procédure gastro-intestinaux;06;Médical;249;53
Région de Bruxelles-Capitale;253;253 Hémorragie gastro-intestinale, autre et non specifiée;06;Médical;193;120
Région de Bruxelles-Capitale;254;254 Autres diagnostics du système digestif;06;Médical;1 462;5 875
Région de Bruxelles-Capitale;260;260 Procédures majeures sur pancréas, foie et shunt;07;Chirurgical;170;9
Région de Bruxelles-Capitale;261;261 Procédures majeures sur les voies biliaires;07;Chirurgical;30;< 5
Région de Bruxelles-Capitale;263;263 Cholécystectomie;07;Chirurgical;1 563;72
Région de Bruxelles-Capitale;264;264 Autres procédures abdominales, sur système hépatobiliaire et pancréas;07;Chirurgical;111;17
Région de Bruxelles-Capitale;279;279 Coma hépatique et autres troubles hépatiques majeurs aigus;07;Médical;116;8
Région de Bruxelles-Capitale;280;280 Maladie hépatique alcoolique;07;Médical;378;18
Région de Bruxelles-Capitale;281;281 Affection maligne du système hépatobiliaire et du pancréas;07;Médical;464;235
Région de Bruxelles-Capitale;282;282 Troubles du pancréas excepté affections malignes;07;Médical;733;103
Région de Bruxelles-Capitale;283;283 Autres troubles du foie;07;Médical;345;101
Région de Bruxelles-Capitale;284;284 Troubles de la vésicule biliaire et des voies biliaires;07;Médical;981;84
Région de Bruxelles-Capitale;301;301 Remplacement de l'articulation de la hanche;08;Chirurgical;1 450;14
Région de Bruxelles-Capitale;302;302 Remplacement de l'articulation du genou;08;Chirurgical;1 132;< 5
Région de Bruxelles-Capitale;303;303 Arthrodèse dorsale et lombaire pour déviation du dos;08;Chirurgical;19;0
Région de Bruxelles-Capitale;304;304 Arthrodèse dorso-lombaire excepté déviation du dos;08;Chirurgical;337;< 5
Région de Bruxelles-Capitale;305;305 Amputation du membre inférieur excepté les orteils;08;Chirurgical;88;0
Région de Bruxelles-Capitale;308;308 Réparation d'une fracture de la hanche et du fémur;08;Chirurgical;834;< 5
Région de Bruxelles-Capitale;309;309 Autre chirurgie significative de la hanche et du fémur;08;Chirurgical;191;88
Région de Bruxelles-Capitale;310;310 Excision et décompression du disque intervertébral;08;Chirurgical;719;13
Région de Bruxelles-Capitale;312;312 Greffe cutanée, excepté de la main, pour diagnostics musculo-squelettiques et du tissu conjonctif;08;Chirurgical;38;36
Région de Bruxelles-Capitale;313;313 Procédures sur le genou et la jambe, excepté le pied;08;Chirurgical;1 364;1 811
Région de Bruxelles-Capitale;314;314 Procédures sur le pied et les orteils;08;Chirurgical;706;345
Région de Bruxelles-Capitale;315;315 Procédures sur l'épaule, le bras et l'avant-bras excepté le remplacement de l'articulation;08;Chirurgical;1 674;952
Région de Bruxelles-Capitale;316;316 Procédures sur la main et le poignet;08;Chirurgical;262;1 808
Région de Bruxelles-Capitale;317;317 Procédures sur le tendon, le muscle et autres tissus mous;08;Chirurgical;397;380
Région de Bruxelles-Capitale;320;320 Autres procédures sur le système musculo-squelettique et le tissu conjonctif;08;Chirurgical;571;1 011
Région de Bruxelles-Capitale;321;321 Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excis./décompres. de disque;08;Chirurgical;285;7
Région de Bruxelles-Capitale;322;322 Remplacement de l'articulation de l'épaule et du coude;08;Chirurgical;212;< 5
Région de Bruxelles-Capitale;340;340 Fracture du fémur;08;Médical;157;< 5
Région de Bruxelles-Capitale;341;341 Fracture du bassin ou luxation de la hanche;08;Médical;206;< 5
Région de Bruxelles-Capitale;342;342 Fracture ou luxation excepté du fémur, du bassin et du dos;08;Médical;619;418
Région de Bruxelles-Capitale;343;343 Affection maligne musc-squellet. et fracture pathol. dues à affection maligne musc-squellet.;08;Médical;152;61
Région de Bruxelles-Capitale;344;344 Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;08;Médical;175;19
Région de Bruxelles-Capitale;346;346 Troubles du tissu conjonctif;08;Médical;273;209
Région de Bruxelles-Capitale;347;347 Autres troubles, fractures et traumatismes du dos et du cou;08;Médical;828;8 960
Région de Bruxelles-Capitale;349;349 Dysfonctionnement, réaction et complic. de matériel ou de procédure orthopédiques;08;Médical;148;28
Région de Bruxelles-Capitale;351;351 Autres diagnostics du système musculo-squelettique et du tissu conjonctif;08;Médical;897;503
Région de Bruxelles-Capitale;361;361 Greffe cutanée pour diagnotics de la peau et du tissu sous-cutane;09;Chirurgical;298;683
Région de Bruxelles-Capitale;362;362 Procédures de mastectomie;09;Chirurgical;460;24
Région de Bruxelles-Capitale;363;363 Procédures mammaires, excepté mastectomie;09;Chirurgical;1 114;371
Région de Bruxelles-Capitale;364;364 Autres procédures sur la peau, les tissus sous-cutanés et procédures associées;09;Chirurgical;505;620
Région de Bruxelles-Capitale;380;380 Ulcères cutanés;09;Médical;115;< 5
Région de Bruxelles-Capitale;381;381 Troubles majeurs de la peau;09;Médical;51;29
Région de Bruxelles-Capitale;382;382 Affections malignes du sein;09;Médical;114;265
Région de Bruxelles-Capitale;383;383 Cellulite et autres infections de la peau;09;Médical;875;243
Région de Bruxelles-Capitale;384;384 Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;09;Médical;481;397
Région de Bruxelles-Capitale;385;385 Autres troubles de la peau, du tissu sous-cutané et du sein;09;Médical;330;1 525
Région de Bruxelles-Capitale;401;401 Procédures sur les surrénales et l'hypophyse;10;Chirurgical;32;0
Région de Bruxelles-Capitale;403;403 Procédures pour obésité;10;Chirurgical;795;< 5
Région de Bruxelles-Capitale;404;404 Procédures sur la thyroïde, les parathyroïdes ou le canal thyréoglosse;10;Chirurgical;466;< 5
Région de Bruxelles-Capitale;405;405 Autres procédures pour troubles endocriniens, nutritionnels et métaboliques;10;Chirurgical;27;< 5
Région de Bruxelles-Capitale;420;420 Diabète;10;Médical;1 146;9
Région de Bruxelles-Capitale;421;421 Malnutrition, retard staturo-pondéral et autres troubles nutritionnels;10;Médical;384;82
Région de Bruxelles-Capitale;422;422 Hypovolémie et troubles électrolytiques associés;10;Médical;244;< 5
Région de Bruxelles-Capitale;423;423 Anomalies congénitales du métabolisme;10;Médical;57;32
Région de Bruxelles-Capitale;424;424 Autres troubles endocriniens;10;Médical;103;23
Région de Bruxelles-Capitale;425;425 Autres troubles électrolytiques non hypovolémiques;10;Médical;164;< 5
Région de Bruxelles-Capitale;426;426 Troubles non hypovolémiques du bilan du sodium;10;Médical;335;0
Région de Bruxelles-Capitale;427;427 Troubles thyroïdiens;10;Médical;120;< 5
Région de Bruxelles-Capitale;440;440 Transplantation rénale;11;Chirurgical;37;0
Région de Bruxelles-Capitale;441;441 Procédures majeures sur la vessie;11;Chirurgical;56;0
Région de Bruxelles-Capitale;442;442 Procédures sur les reins et les voies urinaires pour affection maligne;11;Chirurgical;140;< 5
Région de Bruxelles-Capitale;443;443 Procédures sur les reins et les voies urinaires pour affection non maligne;11;Chirurgical;462;232
Région de Bruxelles-Capitale;444;444 Procédure pour installation du dispositif d'accès pour dialyse rénale et réparation de vaisseaux;11;Chirurgical;103;16
Région de Bruxelles-Capitale;445;445 Autres procédures sur la vessie;11;Chirurgical;116;31
Région de Bruxelles-Capitale;446;446 Procédures uréthrales et transuréthrales;11;Chirurgical;849;505
Région de Bruxelles-Capitale;447;447 Autres procédures sur les reins, les voies urinaires et procédures associées;11;Chirurgical;22;< 5
Région de Bruxelles-Capitale;461;461 Affection maligne des reins et voies urinaires;11;Médical;180;300
Région de Bruxelles-Capitale;462;462 Néphrite et néphrose;11;Médical;88;21
Région de Bruxelles-Capitale;463;463 Infections des reins et voies urinaires;11;Médical;2 133;63
Région de Bruxelles-Capitale;465;465 Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;714;1 203
Région de Bruxelles-Capitale;466;466 Dysfonctionnement, réaction et complic. de matériel ou de procédure génito-urinaire;11;Médical;265;83
Région de Bruxelles-Capitale;468;468 Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;605;1 843
Région de Bruxelles-Capitale;469;469 Traumatisme aigue du rein;11;Médical;225;0
Région de Bruxelles-Capitale;470;470 Maladie rénale chronique;11;Médical;226;65
Région de Bruxelles-Capitale;480;480 Procédures majeures sur le bassin masculin;12;Chirurgical;150;0
Région de Bruxelles-Capitale;482;482 Prostatectomie transurétrale;12;Chirurgical;339;30
Région de Bruxelles-Capitale;483;483 Procédures sur le pénis, les testicules et le scrotum;12;Chirurgical;264;490
Région de Bruxelles-Capitale;484;484 Autres procédures sur le système reproducteur masculin et procédures associées;12;Chirurgical;171;14
Région de Bruxelles-Capitale;500;500 Affection maligne du système reproducteur masculin;12;Médical;81;159
Région de Bruxelles-Capitale;501;501 Diagnostics du système reproducteur masculin excepté affections malignes;12;Médical;390;2 886
Région de Bruxelles-Capitale;510;510 Eviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;13;Chirurgical;47;0
Région de Bruxelles-Capitale;511;511 Procédures sur utérus et annexes pour affection maligne des ovaires et ses annexes;13;Chirurgical;74;6
Région de Bruxelles-Capitale;512;512 Procédures sur utérus et annexes pour affections malignes excepté des ovaires et ses annexes;13;Chirurgical;76;9
Région de Bruxelles-Capitale;513;513 Procédures sur uterus/annexes pour affection non maligne excepté léiomyome;13;Chirurgical;834;790
Région de Bruxelles-Capitale;514;514 Procédures réconstructives du système reproducteur féminin;13;Chirurgical;73;14
Région de Bruxelles-Capitale;517;517 Dilatation et curetage pour des diagnostics non-obstétricaux;13;Chirurgical;25;478
Région de Bruxelles-Capitale;518;518 Autres procédures sur le système reproducteur féminin et procédures associées;13;Chirurgical;92;139
Région de Bruxelles-Capitale;519;519 Procédures sur utérus/annexes pour léiomyome;13;Chirurgical;477;174
Région de Bruxelles-Capitale;530;530 Affection maligne du système reproducteur féminin;13;Médical;137;126
Région de Bruxelles-Capitale;531;531 Infections du système reproducteur féminin;13;Médical;72;23
Région de Bruxelles-Capitale;532;532 Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;158;693
Région de Bruxelles-Capitale;540;540 Accouchement par césarienne;14;Chirurgical;3 105;5
Région de Bruxelles-Capitale;541;541 Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;442;5
